match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_bigChanceCreated
12499308,home,Genoa,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,8,8,True,23.0,19.0,1.0,1.0,0.0,10.0,13.0,9.0,10.0,1.0,,,65.0,36.0,6.7,5.0,0.0189586,2,,,,,,3.0,3.0,2.0,,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,0.1021,,1.0,,,,1.0,,,,,,,
12499308,home,Genoa,David Ankeye,,,david-ankeye,D. Ankeye,F,22,191,214,M,1457821,EUR,1022025600,F,30,30,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,22.0,5.0,6.4,1.0,0.021558,0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499308,home,Genoa,Alan Matturro,,,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,5.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,,,,21.0,7.0,6.4,2.0,0.127296,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12499308,home,Genoa,Lior Kasa,Lior Kasa,,lior-kasa,L. Kasa,M,15,185,247,M,1605340,EUR,1114905600,M,53,53,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,,,,21.0,13.0,6.9,2.0,0.0508317,1,,2.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,0.0221,,2.0,,1.0,0.0358,,,,,,,,
12499308,home,Genoa,Stefano Sabelli,,,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,9.0,5.0,6.1,3.0,0.00061818,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12499308,home,Genoa,Nicola Leali,,,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,home,Genoa,Daniele Sommariva,,,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,home,Genoa,Aarón Martín,,,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,home,Genoa,Alessandro Vogliacco,,,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,home,Genoa,Alessandro Marcandalli,,,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,home,Genoa,Morten Thorsby,,,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,home,Genoa,Jeff Ekhator,,,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,1,1,False,17.0,15.0,2.0,1.0,0.0,14.0,15.0,1.0,2.0,7.0,,2.0,90.0,23.0,7.0,2.0,0.00019948,0,0.5126,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12499308,away,Juventus,Danilo,,,danilo,Danilo,D,13,184,15175,M,124992,EUR,679536000,D,6,6,False,85.0,80.0,3.0,2.0,0.0,45.0,47.0,35.0,39.0,2.0,,,90.0,96.0,7.1,6.0,0.0253792,0,,1.0,,2.0,,5.0,,,,2.0,,,,,3.0,,1.0,1.0,,,,,True,,,,,Danilo,,,,,
12499308,away,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,15,15,False,74.0,71.0,1.0,,0.0,35.0,37.0,37.0,40.0,2.0,,,74.0,84.0,7.1,6.0,0.0304579,0,,3.0,1.0,2.0,2.0,3.0,4.0,,,1.0,2.0,,,,1.0,,,1.0,,,,1.0,,,,,,Kalulujr_,,,,,
12499308,away,Juventus,Bremer,,,bremer,Bremer,D,3,188,9433,M,885197,EUR,858643200,D,3,3,False,95.0,85.0,6.0,2.0,0.0,48.0,50.0,37.0,45.0,5.0,,,90.0,110.0,7.8,10.0,0.0185822,0,,,,3.0,2.0,3.0,8.0,,,4.0,5.0,2.0,,,,,2.0,,1.0,,,,,,,,,Bremer,,,,,
12499308,away,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1883,M,1087749,EUR,1073433600,D,40,40,False,43.0,38.0,3.0,1.0,0.0,15.0,16.0,23.0,29.0,5.0,,,74.0,63.0,6.7,12.0,0.0139986,0,,2.0,,2.0,,5.0,2.0,,,1.0,,,2.0,,1.0,,,1.0,,,4.0,,,,,,,,2.0,,,,
12499308,away,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,21,21,False,90.0,85.0,3.0,3.0,0.0,35.0,38.0,50.0,53.0,6.0,,,90.0,98.0,7.1,6.0,0.12547,2,,1.0,,,,2.0,2.0,,,1.0,1.0,,,,2.0,2.0,,,,0.0681,1.0,,,,,,,nicolofagioli,1.0,,,,
12499308,away,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,16,16,False,34.0,32.0,,,0.0,15.0,16.0,17.0,18.0,2.0,,,62.0,42.0,7.0,3.0,0.0225134,0,,,,,1.0,2.0,4.0,,,,1.0,,1.0,,2.0,,,,1.0,,1.0,,,,,,,west.mckennie,1.0,,,,
12499308,away,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,M,11,11,False,18.0,13.0,1.0,1.0,0.0,1.0,2.0,12.0,18.0,,,,62.0,30.0,7.0,10.0,0.0835649,0,,2.0,,1.0,1.0,3.0,7.0,,,,2.0,,,,,,,,2.0,,4.0,1.0,,,,,,nicoigonzalez,2.0,,,,
12499308,away,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,M,8,8,False,39.0,32.0,3.0,2.0,1.0,10.0,13.0,22.0,28.0,2.0,,,90.0,48.0,7.2,10.0,0.236006,1,,2.0,,,,,2.0,,,,,,1.0,,,,,,1.0,0.7205,1.0,2.0,,,,1.0,,teunkoopmeiners,1.0,1.0,1.0,,
12499308,away,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,M,10,10,False,30.0,26.0,,,0.0,9.0,9.0,17.0,23.0,6.0,,,74.0,50.0,6.7,15.0,0.0261703,1,,2.0,,1.0,,7.0,3.0,,3.0,1.0,1.0,1.0,3.0,,1.0,,,,,0.0167,4.0,,,,,1.0,,KenanYıldız,2.0,,,,
12499308,away,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,False,10.0,8.0,,,0.0,1.0,2.0,8.0,9.0,1.0,,,90.0,26.0,8.1,9.0,0.00374849,5,,1.0,1.0,1.0,2.0,5.0,3.0,,3.0,,1.0,1.0,4.0,,1.0,,1.0,,,1.456,,,,2.0,1.4325,3.0,,DV9,,1.0,,2.0,
12499308,away,Juventus,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,26,26,True,28.0,26.0,2.0,1.0,0.0,13.0,13.0,14.0,17.0,,,,28.0,34.0,7.2,3.0,0.0979382,0,,2.0,1.0,,,1.0,2.0,,,,,,,,1.0,,,,1.0,,1.0,3.0,,,,,,Douglas_Luiz,1.0,,,,1.0
12499308,away,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,F,7,7,True,20.0,18.0,,,0.0,8.0,9.0,11.0,12.0,,,,28.0,23.0,7.6,2.0,0.304222,1,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,0.2169,,1.0,,1.0,0.2648,,,FConceicao_7,,,,1.0,1.0
12499308,away,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,D,27,27,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,,,,16.0,11.0,6.7,1.0,0.00106702,0,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,andrea_cambiaso,,,,,
12499308,away,Juventus,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,True,18.0,16.0,,,0.0,12.0,14.0,5.0,5.0,1.0,,,16.0,21.0,6.9,2.0,0.204304,0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0
12499308,away,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,True,22.0,21.0,1.0,1.0,1.0,12.0,12.0,9.0,10.0,,,,16.0,27.0,7.3,1.0,0.0595426,2,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,0.1262,1.0,1.0,,,,2.0,,k_thuram,1.0,1.0,,,1.0
12499308,away,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'UomoTigre,,,,,
12499308,away,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,away,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499308,away,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FedericoGatti,,,,,
12499308,away,Juventus,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,1100836,EUR,1074211200,F,51,51,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samu,,,,,
12499308,away,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,locamanuel73,,,,,
