match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_wasFouled,stat_wonContest,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim
10388310,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,F,17,17,False,,14.0,12.0,,,5.0,6.0,7.0,9.0,,1.0,,,,,,80.0,25.0,6.0,10.0,0.2108,0.0,0.0399802,1,,1.0,,1.0,,5.0,1.0,,1.0,,1.0,,,,,,,2.0,1.0,,3.0,,1.0,,,,,,2.0,1.0,
10388310,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,F,10,10,True,,21.0,20.0,,,5.0,5.0,15.0,16.0,,,,,,,,45.0,33.0,6.9,6.0,0.249,0.5867,0.0835138,4,,,,,1.0,3.0,2.0,,2.0,,1.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,
10388310,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,8.0,6.0,,,3.0,4.0,3.0,4.0,,,,,,,,10.0,14.0,6.6,5.0,0.0349,0.0,0.00471547,1,,,,,,2.0,1.0,,2.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,
10388310,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,,,,13.0,6.0,6.6,2.0,0.0,0.0,0.0004576,0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
10388310,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,home,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,nousmaz97,847030,EUR,879465600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,home,FC Bayern München,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,,1003007,EUR,1023408000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,home,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,,70987,EUR,709430400,G,1,1,False,,33.0,23.0,27.0,17.0,8.0,8.0,15.0,25.0,1.0,10.0,2.0,6.0,,,,90.0,45.0,7.4,10.0,0.0,0.0,0.00780479,0,-0.2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10388310,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,,856553,EUR,891993600,D,20,20,False,,27.0,16.0,6.0,2.0,5.0,8.0,12.0,21.0,1.0,3.0,,,,,,90.0,44.0,6.6,15.0,0.0,0.0,0.441442,0,,2.0,1.0,1.0,,5.0,5.0,2.0,1.0,,,,,1.0,1.0,4.0,,2.0,1.0,2.0,,1.0,,,,,,,,,
10388310,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,,826167,EUR,922060800,D,3,3,False,,21.0,18.0,4.0,1.0,12.0,12.0,6.0,9.0,3.0,3.0,,,,,,90.0,30.0,6.9,3.0,0.0,0.0,0.00153685,0,,,,,,1.0,2.0,,,,,,,2.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,,879674,EUR,954979200,D,4,4,False,,30.0,25.0,7.0,4.0,19.0,20.0,6.0,10.0,4.0,3.0,,,,,,90.0,43.0,6.7,6.0,0.0,0.0,0.00397883,0,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,,1.0,,1.0,,,,,,,,
10388310,away,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,mickyvdven,998247,EUR,987638400,D,5,5,False,,33.0,17.0,10.0,3.0,9.0,12.0,9.0,22.0,2.0,6.0,,,,,,90.0,55.0,6.3,23.0,0.0,0.0,0.00867905,0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,,987504,EUR,991180800,M,39,39,False,,7.0,2.0,,,,,2.0,7.0,1.0,,,,,,,45.0,15.0,6.2,6.0,0.0,0.0,0.00249624,0,,,,,1.0,3.0,3.0,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
10388310,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,,147289,EUR,769996800,M,27,27,False,True,19.0,17.0,6.0,4.0,10.0,11.0,7.0,11.0,,6.0,,,,,,83.0,31.0,6.2,10.0,0.0367,0.0,0.037171,1,,3.0,,1.0,,4.0,1.0,2.0,,,,,,,,1.0,,2.0,,,1.0,,,,,,1.0,,,,
10388310,away,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,,45686,EUR,653702400,M,29,29,False,,27.0,22.0,2.0,2.0,11.0,11.0,11.0,16.0,9.0,6.0,,,,,,90.0,46.0,7.1,6.0,0.0,0.0,0.0133203,0,,,,,2.0,4.0,7.0,2.0,,,,,,1.0,2.0,4.0,2.0,1.0,2.0,,,1.0,,,,,,,,,
10388310,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,,796987,EUR,915494400,M,32,32,False,,10.0,7.0,1.0,,2.0,2.0,5.0,11.0,1.0,4.0,,,,,,61.0,29.0,6.6,9.0,0.0,0.0,0.156518,0,,3.0,,,,5.0,7.0,1.0,1.0,,,,,,1.0,4.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,,,,,,
10388310,away,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,OMarmoush,873554,EUR,918345600,M,33,33,False,,14.0,7.0,1.0,,,1.0,7.0,14.0,1.0,4.0,,,,,,68.0,42.0,5.4,25.0,0.0477,0.0,0.0682578,1,,1.0,,4.0,6.0,17.0,9.0,,6.0,,,,,,,,,3.0,1.0,1.0,9.0,,3.0,,,,1.0,,,,
10388310,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,,803185,EUR,913593600,F,10,10,False,,20.0,14.0,,,4.0,6.0,10.0,14.0,,,,,,,,83.0,31.0,6.9,8.0,0.2728,0.5811,0.0177653,3,,,,1.0,2.0,2.0,4.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,2.0,,2.0,,
10388310,away,VfL Wolfsburg,Max Kruse,max-kruse,M. Kruse,F,,181,272,M,,26687,EUR,574732800,F,9,9,True,,11.0,7.0,1.0,1.0,3.0,4.0,4.0,7.0,,1.0,,,,,,45.0,17.0,6.8,6.0,0.0453,0.0,0.0383273,1,,,,1.0,,5.0,1.0,,2.0,,1.0,,,,,,,,2.0,,1.0,,1.0,,,,,,,,
10388310,away,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,22,22,True,,7.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,,2.0,,,,,,29.0,9.0,6.6,,0.0202,0.0,0.00188768,1,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,
10388310,away,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,,319861,EUR,832464000,F,7,7,True,,6.0,6.0,,,3.0,3.0,3.0,3.0,,1.0,,,,,,22.0,11.0,6.9,1.0,0.0424,0.0723,0.00401561,1,,,,,,,2.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,,357598,EUR,898560000,M,14,14,True,,7.0,3.0,1.0,,1.0,1.0,2.0,6.0,,,,,,,,13.0,9.0,6.8,4.0,0.0,0.0,0.0062539,0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,,989371,EUR,1033689600,M,8,8,True,,3.0,2.0,,,2.0,2.0,,1.0,1.0,3.0,,,,,,13.0,5.0,6.6,1.0,0.0,0.0,1.459e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
10388310,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Paulo Otávio,paulo-otavio,P. Otávio,D,6,173,323,M,,552180,EUR,785548800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,jakub.kaminskii,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388310,away,VfL Wolfsburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,,171927,EUR,762480000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
