match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_errorLeadToAGoal,stat_wasFouled,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
12530828,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176.0,1031,M,1009928,EUR,1015459200,F,11,11,False,,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,1.0,5.0,1.0,,,,,63.0,29.0,6.7,12.0,0.0931979,4,,,,,,1.0,13.0,3.0,1.0,,1.0,,,3.0,1.175,3.0,2.0,,6.0,2.0,2.0,1.0,0.7631,4.0,,,1.0,,,,2.0,
12530828,home,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178.0,1417,M,1154637,EUR,1051660800,M,7,7,True,,7.0,5.0,1.0,1.0,0.0,3.0,4.0,6.0,8.0,,2.0,1.0,,,,,27.0,19.0,6.9,7.0,0.104489,1,,Kuryu Matsuki,,5.0,4.0,,4.0,1.0,,,1.0,1.0,1.0,2.0,0.0246,4.0,3.0,,,,,1.0,,,,,,,,,,
12530828,home,Göztepe,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181.0,7863,M,1090458,EUR,1040515200,F,99,99,True,,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,1.0,,,,,8.0,4.0,6.5,2.0,0.0001084,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,datro_9
12530828,home,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3867,M,1103597,EUR,1030924800,D,20,20,True,,11.0,7.0,3.0,1.0,0.0,4.0,6.0,3.0,5.0,1.0,,1.0,,,,,19.0,15.0,4.8,5.0,0.00326009,0,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,novatus_40
12530828,home,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177.0,93,M,43605,EUR,616032000,D,12,12,True,,7.0,6.0,,,0.0,4.0,5.0,2.0,2.0,,3.0,,,,,,8.0,7.0,6.3,1.0,0.00353257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,home,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,D,30,30,True,,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,,,,,,,,8.0,7.0,6.5,2.0,0.00464852,0,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530828,home,Göztepe,Emircan Secgin,emircan-secgin,E. Secgin,G,,192.0,20,M,997159,EUR,1017792000,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,home,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202.0,62,M,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,home,Göztepe,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,home,Göztepe,İzzet Furkan Malak,malak-izzet-furkan,İ. F. Malak,M,18,,56,M,1397819,EUR,1105660800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,home,Göztepe,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182.0,49,M,257407,EUR,840672000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Deniz Eren Dönmezer,donmezer-deniz-eren,D. E. Donmezer,G,27,190.0,590,M,1550760,EUR,1221955200,G,27,27,False,,29.0,12.0,22.0,7.0,0.0,7.0,18.0,5.0,11.0,1.0,6.0,,4.0,4.0,,,90.0,40.0,6.4,17.0,0.00062994,0,-0.9125,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
12530828,away,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183.0,386,M,1063395,EUR,1037664000,D,99,99,False,,43.0,26.0,6.0,1.0,0.0,13.0,19.0,13.0,26.0,3.0,7.0,2.0,,,,,90.0,84.0,6.7,27.0,0.0136633,0,,Arda Kurtulan,,2.0,,,8.0,5.0,,1.0,4.0,3.0,2.0,,,,3.0,2.0,2.0,1.0,,,,2.0,,1.0,,,,,,
12530828,away,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,5,191.0,42,M,903851,EUR,998006400,D,55,55,False,,32.0,26.0,5.0,2.0,0.0,19.0,21.0,7.0,11.0,5.0,3.0,,,,,,90.0,50.0,7.0,6.0,0.00321654,0,,,,,,2.0,3.0,8.0,,,4.0,4.0,3.0,,,,2.0,1.0,,,,,,,,2.0,,,,,,
12530828,away,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185.0,186,M,1111781,EUR,980380800,D,15,15,False,,37.0,28.0,5.0,1.0,0.0,23.0,28.0,5.0,9.0,3.0,1.0,,,,,,90.0,47.0,6.5,9.0,0.00158421,0,,Jovan Manev,,,,3.0,1.0,4.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182.0,40,M,900798,EUR,831945600,D,23,23,False,,47.0,35.0,5.0,2.0,0.0,12.0,16.0,23.0,32.0,4.0,3.0,1.0,,,,,89.0,62.0,6.5,14.0,0.0129249,0,,,,1.0,,1.0,3.0,3.0,,1.0,,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,
12530828,away,Adana Demirspor,Maestro,maestro,Maestro,M,58,173.0,1198,M,1002146,EUR,1059955200,M,58,58,False,,55.0,46.0,3.0,2.0,0.0,27.0,32.0,19.0,23.0,1.0,14.0,3.0,,,,,90.0,71.0,7.4,12.0,0.00738784,0,,,,,,2.0,1.0,11.0,,,1.0,5.0,4.0,,,,1.0,,3.0,3.0,,,,,,1.0,,,,,,
12530828,away,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,8,175.0,43,M,816435,EUR,833328000,M,8,8,False,,9.0,8.0,,,0.0,4.0,5.0,5.0,5.0,,5.0,2.0,,,,,45.0,21.0,6.5,3.0,0.270753,2,,,,1.0,1.0,,1.0,4.0,1.0,1.0,,3.0,2.0,1.0,0.3308,1.0,,,,,,1.0,,,,1.0,,,,,1.0,
12530828,away,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168.0,562,M,896364,EUR,911520000,M,7,7,False,True,25.0,18.0,10.0,6.0,0.0,3.0,4.0,16.0,27.0,1.0,5.0,1.0,,,,,89.0,47.0,7.4,14.0,0.384073,4,,,,6.0,1.0,,5.0,4.0,,,,3.0,2.0,1.0,0.1843,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.2265,1.0,,,,1.0,,,,
12530828,away,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166.0,68,M,826836,EUR,1087689600,M,16,16,False,,14.0,10.0,2.0,,0.0,7.0,10.0,3.0,4.0,1.0,2.0,,,,,,56.0,25.0,6.6,5.0,0.00636925,1,,,,,,,3.0,4.0,,,,3.0,2.0,1.0,0.027,,1.0,,,,,1.0,,1.0,,1.0,,,,,,
12530828,away,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,M,80,80,False,,23.0,17.0,,,0.0,4.0,4.0,13.0,21.0,2.0,3.0,4.0,,,,,90.0,43.0,6.7,13.0,0.101132,0,,,,2.0,,2.0,4.0,5.0,,,,,,,,1.0,1.0,2.0,3.0,2.0,,,,,,1.0,,,,,,
12530828,away,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182.0,285,M,1000187,EUR,1049068800,F,11,11,False,,17.0,17.0,,,0.0,8.0,8.0,9.0,9.0,,1.0,2.0,,,,,85.0,26.0,6.3,6.0,0.0195093,0,,,,,,,6.0,1.0,,,1.0,,,,,1.0,2.0,1.0,3.0,,,,,,,1.0,,,,,,
12530828,away,Adana Demirspor,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175.0,374,M,873049,EUR,919296000,F,10,10,True,,18.0,13.0,5.0,4.0,0.0,3.0,4.0,11.0,16.0,,,,,,,,45.0,31.0,6.7,9.0,0.012616,3,,,,2.0,1.0,,4.0,2.0,1.0,,,,,,0.212,1.0,,1.0,5.0,2.0,2.0,,0.8625,,,,,,1.0,,,
12530828,away,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184.0,999,M,189193,EUR,807753600,F,17,17,True,,5.0,4.0,,,0.0,,,4.0,5.0,,,1.0,,,,,34.0,11.0,7.5,2.0,0.00288101,1,,,,,,,2.0,1.0,,1.0,,,,1.0,0.3739,,1.0,,,,1.0,,0.6706,,,1.0,1.0,,,1.0,,
12530828,away,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178.0,189,M,1654166,EUR,1202774400,F,60,60,True,,7.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,,,,,12.0,11.0,6.7,2.0,0.0128267,0,,Ozan Demirbag,,1.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12530828,away,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,1640309,EUR,1055462400,M,24,24,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,3.0,,,0.00332349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,77,175.0,21,M,1170288,EUR,1147651200,F,87,87,True,,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,1.0,,,,,,1.0,5.0,,,0.00077573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185.0,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177.0,26,M,863172,EUR,931996800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Ahmet Yilmaz,ahmet-yilmaz,A. Yilmaz,M,80,177.0,20,M,1983995,EUR,1146787200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0,,Ahmet Yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Florent Shehu,florent-shehu,F. Shehu,M,6,184.0,63,M,1009692,EUR,1021593600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530828,away,Adana Demirspor,Bunyamin Balat,bunyamin-balat,B. Balat,M,,172.0,28,M,996317,EUR,852422400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
