match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_wonContest,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyConceded
10437949,home,Marítimo,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,False,26.0,11.0,17.0,2.0,10.0,11.0,1.0,15.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,33.0,7.3,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437949,home,Marítimo,Cláudio Winck,,,claudio-winck,C. Winck,D,2,183,178,M,155998,EUR,766368000,D,2,2,False,20.0,10.0,5.0,,6.0,9.0,4.0,12.0,,4.0,1.0,7.0,,,,86.0,50.0,7.2,19.0,2,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10437949,home,Marítimo,Moises Mosquera,Moises Castillo Mosquera,,moises-mosquera,M. Mosquera,D,3,188,201,M,1066212,EUR,990662400,D,3,3,False,28.0,15.0,7.0,1.0,10.0,16.0,5.0,12.0,4.0,7.0,6.0,8.0,,,,90.0,43.0,7.2,13.0,1,,2.0,,,,,3.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10437949,home,Marítimo,Matheus Costa,,,matheus-costa,M. Costa,D,14,188,49,M,886225,EUR,791078400,D,4,4,False,27.0,21.0,6.0,2.0,17.0,19.0,4.0,8.0,3.0,5.0,4.0,4.0,,,,90.0,38.0,7.2,6.0,1,,2.0,,,,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10437949,home,Marítimo,Vitor Costa,,,vitor-costa,V. Costa,M,94,182,61,M,842345,EUR,773020800,D,94,94,False,33.0,24.0,8.0,5.0,17.0,20.0,7.0,13.0,2.0,5.0,5.0,7.0,,,,90.0,55.0,7.4,12.0,1,,5.0,,,,,2.0,,,1.0,1.0,,1.0,4.0,,1.0,,,,,,,,,,,,,,,
10437949,home,Marítimo,Bruno Xadas,,,bruno-xadas,B. Xadas,M,8,179,249,M,837410,EUR,881020800,M,23,23,False,24.0,16.0,3.0,1.0,6.0,6.0,11.0,23.0,,2.0,,8.0,,,,90.0,40.0,6.9,15.0,2,5.0,5.0,,1.0,,,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,,True,1.0,2.0,2.0,,,,,,,,,,,
10437949,home,Marítimo,João Afonso,,,joao-afonso,J. Afonso,M,6,181,26,M,358496,EUR,792288000,M,21,21,False,26.0,16.0,7.0,5.0,9.0,12.0,7.0,14.0,,1.0,5.0,5.0,,,,90.0,41.0,7.0,13.0,0,,6.0,2.0,,,,1.0,1.0,1.0,,2.0,,4.0,2.0,1.0,,,,,1.0,,,,,,,,,,,
10437949,home,Marítimo,Rafael Brito,,,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,6,6,False,13.0,10.0,,,6.0,6.0,4.0,7.0,1.0,4.0,,3.0,,,,69.0,18.0,6.6,4.0,0,,5.0,1.0,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,
10437949,home,Marítimo,Léo Pereira,,,leo-pereira,L. Pereira,M,38,172,359,M,1008491,EUR,962236800,M,38,38,False,16.0,9.0,2.0,1.0,3.0,5.0,6.0,11.0,1.0,7.0,,7.0,,,,77.0,38.0,6.4,17.0,0,,11.0,2.0,5.0,,,4.0,4.0,4.0,1.0,1.0,,1.0,4.0,,,,,,1.0,1.0,,,,,,,,,,
10437949,home,Marítimo,André Vidigal,,,andre-vidigal,A. Vidigal,M,77,176,425,M,842335,EUR,903312000,F,7,7,False,14.0,10.0,,,3.0,5.0,7.0,11.0,1.0,7.0,,5.0,,,,86.0,39.0,6.6,14.0,2,2.0,9.0,2.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,,2.0,,2.0,,,,1.0,,,,,,,,,,,
