match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_fouls,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside
10913545,home,Al Tai,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200,F,32,32,False,27.0,16.0,3.0,1.0,2.0,5.0,14.0,22.0,1.0,7.0,,,90.0,41.0,7.0,17.0,1,,,6.0,2.0,10.0,4.0,,1.0,,,1.0,3.0,2.0,,,,1.0,1.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,,
10913545,home,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,2.0,,,21.0,13.0,6.6,,0,,,,,,2.0,,,,,1.0,,,Nawaf Al Qamiri,,,,,,1.0,,,,,,,,,,,,
10913545,home,Al Tai,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600,M,27,27,True,8.0,5.0,1.0,,,,5.0,8.0,,1.0,,,9.0,12.0,6.3,6.0,1,,,2.0,,4.0,,,1.0,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,
10913545,home,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600,M,26,26,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913545,home,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800,M,8,8,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,1.0,4.0,,,0,,,,1.0,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10913545,home,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913545,home,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913545,home,Al Tai,Hassan Al-Jubairi,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,1066586,EUR,694224000,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Hassan Al-Jubairi,,,,,,,,,,,,,,,,,,
10913545,home,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulaziz Al Harabi,,,,,,,,,,,,,,,,,,
10913545,home,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400,M,75,75,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Mohammed,Harzan Mohsen,,,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,23.0,11.0,20.0,8.0,6.0,10.0,5.0,13.0,,12.0,,,90.0,37.0,7.0,13.0,0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,4.0,
10913545,away,Al-Ettifaq,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,30.0,20.0,4.0,1.0,11.0,11.0,10.0,23.0,1.0,8.0,,,90.0,52.0,6.5,19.0,0,4.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,2.0,2.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,32.0,17.0,11.0,3.0,11.0,15.0,6.0,17.0,5.0,7.0,,,90.0,49.0,6.7,17.0,2,,,1.0,7.0,4.0,12.0,1.0,1.0,1.0,,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,
10913545,away,Al-Ettifaq,Darko Velkovski,darko-velkovski,D. Velkovski,D,24,188.0,155,M,156990,EUR,803692800,D,14,14,False,34.0,22.0,11.0,5.0,12.0,17.0,10.0,17.0,,6.0,,,90.0,48.0,7.1,13.0,0,,,1.0,2.0,1.0,6.0,,,,2.0,4.0,,,,,1.0,2.0,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,10.0,5.0,2.0,1.0,1.0,3.0,4.0,7.0,,1.0,,,34.0,17.0,6.3,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,29.0,17.0,3.0,2.0,4.0,6.0,13.0,29.0,,5.0,,,90.0,53.0,6.6,26.0,2,6.0,,1.0,,6.0,4.0,,2.0,1.0,1.0,1.0,4.0,1.0,,,,1.0,1.0,3.0,2.0,,,,1.0,2.0,True,,,1.0,,,
10913545,away,Al-Ettifaq,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,28.0,24.0,2.0,1.0,11.0,13.0,13.0,15.0,1.0,5.0,,,69.0,34.0,6.5,4.0,0,,,2.0,,4.0,3.0,1.0,,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,98,98,False,74.0,58.0,14.0,10.0,26.0,30.0,32.0,45.0,1.0,12.0,,,90.0,87.0,6.7,20.0,0,1.0,,,,4.0,3.0,1.0,1.0,,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,M,27,27,False,19.0,14.0,2.0,2.0,5.0,7.0,9.0,12.0,,3.0,,,45.0,24.0,6.8,5.0,0,,,2.0,1.0,4.0,2.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,
10913545,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,False,19.0,15.0,3.0,1.0,5.0,6.0,10.0,13.0,1.0,3.0,,,90.0,37.0,6.1,13.0,1,,,,,9.0,2.0,2.0,4.0,1.0,,,2.0,1.0,,,,,4.0,,1.0,,,,,,,,1.0,,,,1.0
10913545,away,Al-Ettifaq,Youssouf Niakate,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000,F,18,18,False,16.0,9.0,,,4.0,5.0,5.0,11.0,,,,,90.0,31.0,6.4,13.0,2,,,5.0,2.0,6.0,5.0,,2.0,1.0,,,3.0,1.0,,,,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,2.0
10913545,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,True,38.0,28.0,1.0,1.0,16.0,20.0,12.0,18.0,1.0,11.0,,,56.0,60.0,7.1,11.0,0,,,,6.0,1.0,11.0,1.0,,,4.0,2.0,1.0,,Alhwsawi Sanousi Mohammed,,,1.0,,,3.0,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,24.0,19.0,1.0,,4.0,5.0,16.0,22.0,,7.0,,,45.0,35.0,6.7,10.0,1,3.0,1.0,,,3.0,3.0,2.0,2.0,1.0,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,,,,
10913545,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,22.0,18.0,6.0,3.0,7.0,7.0,11.0,15.0,,4.0,,,21.0,28.0,6.8,5.0,0,,,,,1.0,2.0,1.0,,,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Saad Al-Mousa,,,,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Faisal,Al-Ghamdi,,,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913545,away,Al-Ettifaq,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
