match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12436982,home,Bournemouth,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,13,13,False,21.0,17.0,11.0,8.0,0.0,13.0,15.0,4.0,6.0,1.0,5.0,1.0,1.0,2.0,90.0,28.0,7.0,4.0,0.00121392,0,0.2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436982,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,35.0,30.0,4.0,2.0,0.0,16.0,17.0,14.0,20.0,2.0,4.0,,,,90.0,55.0,6.5,12.0,0.0123954,0,,True,2.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12436982,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,61.0,53.0,9.0,3.0,0.0,43.0,44.0,10.0,17.0,2.0,5.0,,,,90.0,67.0,6.6,8.0,0.00500461,0,,,,1.0,1.0,3.0,4.0,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12436982,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,5,5,False,60.0,47.0,10.0,1.0,0.0,28.0,30.0,19.0,31.0,5.0,9.0,,,,90.0,81.0,7.0,16.0,0.164022,0,,,1.0,1.0,1.0,8.0,9.0,3.0,3.0,2.0,3.0,,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12436982,home,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,3,3,False,38.0,29.0,5.0,1.0,0.0,13.0,14.0,16.0,27.0,2.0,4.0,,,,90.0,57.0,7.1,18.0,0.00624447,1,,,3.0,1.0,1.0,4.0,4.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,2.0,Milos,Kerkez,1.0,0.0166,,,,,,,,,,,,
12436982,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,37.0,30.0,5.0,2.0,2.0,13.0,16.0,18.0,27.0,2.0,6.0,,,,90.0,62.0,7.9,16.0,0.208334,1,,,6.0,1.0,,5.0,4.0,,,,2.0,1.0,4.0,1.0,1.0,3.0,,,,,,0.0999,1.0,1.0,4.0,,,,,,,,,
12436982,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,37.0,31.0,,,0.0,16.0,17.0,15.0,20.0,2.0,7.0,,,,90.0,63.0,7.3,9.0,0.00993845,2,,,,2.0,2.0,9.0,10.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,,,1.0,0.0449,,1.0,1.0,,,,,,,,,
12436982,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,M,24,24,False,18.0,17.0,2.0,1.0,0.0,2.0,3.0,15.0,15.0,,6.0,,,,89.0,44.0,7.6,9.0,0.101767,4,,,,1.0,,8.0,4.0,,2.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,,1.0,,,,0.1965,,3.0,2.0,1.0,1.0,1.0,0.2123,,,,,
12436982,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,22.0,18.0,1.0,,1.0,5.0,5.0,13.0,21.0,,2.0,,,,76.0,36.0,7.5,12.0,0.113421,1,,,4.0,1.0,,4.0,2.0,,,,,1.0,,,1.0,2.0,,2.0,,,,0.0336,,,2.0,1.0,,,0.0783,1.0,,,,
12436982,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,M,11,11,False,14.0,7.0,1.0,1.0,0.0,1.0,2.0,6.0,14.0,,5.0,,,,61.0,28.0,7.4,13.0,0.0211063,1,,,2.0,,2.0,4.0,5.0,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,,,Dango Ouattara,,,0.4209,,,,1.0,1.0,,0.6128,,,,,
