match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_blockedScoringAttempt,stat_wonContest,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot
12514178,home,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,F,7,7,False,42.0,31.0,2.0,1.0,0.0,10.0,11.0,21.0,32.0,4.0,,4.0,,1.0,,,,,,90.0,59.0,7.2,17.0,0.0335235,4,,,,1.0,,,2.0,,4.0,,,,2.0,0.1659,,1.0,,1.0,,,1.0,1.0,3.0,3.0,,,,,,,
12514178,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,21.0,18.0,3.0,2.0,0.0,8.0,9.0,10.0,14.0,2.0,,2.0,,1.0,1.0,,,,,45.0,36.0,7.2,10.0,0.252631,0,,Gabriel Martínez,,2.0,,,2.0,,,,,1.0,3.0,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,
12514178,home,Sporting Braga,Bright Arrey-Mbi,bright-arrey-mbi,B. Arrey-Mbi,D,26,187,788,M,997173,EUR,1048636800,D,26,26,True,16.0,14.0,1.0,1.0,0.0,9.0,11.0,5.0,5.0,2.0,,2.0,,,,,,,,18.0,16.0,6.6,2.0,0.00125786,0,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12514178,home,Sporting Braga,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,True,17.0,15.0,1.0,1.0,0.0,3.0,3.0,12.0,15.0,5.0,,,,2.0,2.0,,,,,18.0,24.0,7.2,4.0,0.0719988,0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
12514178,home,Sporting Braga,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186,2068,M,1392592,EUR,1025654400,F,90,90,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,18.0,2.0,6.4,,0.00086006,0,,,,,,,3.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
12514178,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,6,6,True,18.0,15.0,1.0,1.0,0.0,5.0,7.0,10.0,11.0,2.0,,,,1.0,,,,,,8.0,21.0,6.7,3.0,0.00410485,1,,,,,,1.0,,,,,,1.0,,0.0168,,,,,,,,,,1.0,,,,,,,
12514178,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,home,Sporting Braga,Jonatás Noro,jonatas-noro,J. Noro,D,53,187,116,M,1536297,EUR,1120867200,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Jonatás Noro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,away,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,30.0,18.0,12.0,,0.0,18.0,20.0,,10.0,1.0,3.0,8.0,,,,3.0,5.0,1.0,1.0,90.0,42.0,7.3,12.0,2.114e-05,0,0.4374,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
12514178,away,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,38.0,32.0,2.0,,0.0,29.0,32.0,3.0,6.0,2.0,4.0,4.0,,1.0,1.0,,,,,90.0,50.0,7.1,6.0,0.00180586,0,,,,,,,3.0,1.0,,,2.0,,,,,,2.0,,2.0,,,,,,,,,,,,
12514178,away,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,19.0,18.0,2.0,2.0,0.0,18.0,19.0,,,,6.0,3.0,,,,,,,,74.0,27.0,6.9,1.0,0.00020216,0,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,True,,,,,,
12514178,away,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,39.0,31.0,9.0,5.0,0.0,20.0,23.0,11.0,16.0,3.0,8.0,4.0,,1.0,,,,,,90.0,51.0,6.8,8.0,0.00673312,0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12514178,away,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,27.0,20.0,7.0,3.0,1.0,13.0,15.0,8.0,14.0,6.0,3.0,4.0,,2.0,1.0,,,,,60.0,46.0,7.5,10.0,0.246478,0,,,,2.0,1.0,,2.0,,4.0,,,1.0,,,,1.0,,,2.0,1.0,,,3.0,,,,,1.0,,,
12514178,away,Casa Pia,Telasco Segovia,telasco-segovia,T. Segovia,M,8,175,5926,M,1106549,EUR,1049241600,M,8,8,False,50.0,40.0,4.0,3.0,0.0,22.0,25.0,18.0,26.0,5.0,,9.0,,3.0,,,,,,80.0,64.0,7.4,15.0,0.0191202,1,,Telasco Segovia,,1.0,,1.0,7.0,1.0,2.0,1.0,,,2.0,0.2903,0.5561,,,1.0,1.0,4.0,,,1.0,,,,1.0,,,,
12514178,away,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,False,22.0,19.0,1.0,,0.0,11.0,13.0,8.0,9.0,5.0,,5.0,,2.0,1.0,,,,,60.0,32.0,6.6,6.0,0.00386501,1,,,,,,2.0,6.0,1.0,,,,1.0,1.0,0.5806,,1.0,3.0,1.0,,1.0,,,,1.0,,1.0,,,,,1.0
12514178,away,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,30.0,22.0,4.0,1.0,0.0,12.0,13.0,11.0,19.0,3.0,2.0,5.0,,1.0,1.0,,,,,90.0,45.0,7.0,12.0,0.606988,1,,,,2.0,1.0,,2.0,1.0,1.0,,,,1.0,0.0242,,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,
12514178,away,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,44.0,35.0,1.0,1.0,0.0,20.0,22.0,15.0,25.0,2.0,1.0,9.0,,,2.0,,,,,90.0,59.0,6.5,19.0,0.142332,0,,,,3.0,,,8.0,1.0,2.0,,,,5.0,,,,3.0,,,2.0,1.0,,,,,,,,,,
12514178,away,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,False,11.0,6.0,,,0.0,2.0,3.0,4.0,8.0,1.0,,2.0,,,,,,,,74.0,17.0,6.5,6.0,0.00250661,2,,,,,,1.0,3.0,,,1.0,,,1.0,0.3381,0.1564,,1.0,,,2.0,,,,1.0,,1.0,,,,,
12514178,away,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,7,7,False,30.0,26.0,5.0,5.0,0.0,6.0,6.0,20.0,28.0,5.0,3.0,8.0,,2.0,1.0,,,,,90.0,57.0,8.5,15.0,0.302832,2,,,,4.0,,,9.0,1.0,3.0,2.0,,1.0,2.0,0.1736,0.7758,3.0,2.0,3.0,,2.0,,,2.0,,,,1.0,1.0,,,
12514178,away,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,11.0,10.0,,,1.0,2.0,2.0,8.0,9.0,1.0,2.0,2.0,,1.0,,,,,,30.0,23.0,7.0,7.0,0.0235085,0,,,,,,,1.0,,1.0,,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,
12514178,away,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,True,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,2.0,,3.0,,,2.0,,,,,30.0,13.0,6.3,3.0,0.00098156,0,,,,,,,3.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
12514178,away,Casa Pia,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,3,3,True,5.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,16.0,8.0,6.7,1.0,0.00046187,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,away,Casa Pia,Samuel Obeng,samuel-obeng,S. Obeng,F,20,183,624,M,950142,EUR,863654400,F,77,77,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,,,,,,,,,16.0,9.0,6.6,2.0,0.0143674,1,,,,,,,3.0,,1.0,,,,1.0,0.0404,,1.0,2.0,,,,1.0,,,1.0,,,,,,,
12514178,away,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,,1.0,,,,,,,,,10.0,8.0,6.5,1.0,0.00336345,0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12514178,away,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,away,Casa Pia,Raúl Blanco,raul-blanco,R. Blanco,M,22,173,53,M,1069709,EUR,996537600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,away,Casa Pia,Fahem Benaissa-Yahia,fahem-benaissa-yahia,F. Benaissa-Yahia,M,50,188,115,M,1529932,EUR,1020038400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514178,away,Casa Pia,Henrique Pereira,henrique-pereira,H. Pereira,F,18,181,177,M,1100647,EUR,1013731200,F,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
