match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalTackle,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_accurateCross,captain,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_goodHighClaim,stat_outfielderBlock,stat_penaltyWon,stat_penaltyMiss
10407361,home,KAS Eupen,Smail Prevljak,smail-prevljak,S. Prevljak,F,9,187,577,M,580658,EUR,800064000,F,9,9,False,17.0,15.0,,,2.0,2.0,14.0,16.0,3.0,4.0,1.0,1.0,,,,90.0,39.0,6.9,13.0,5,,,,,2.0,,6.0,3.0,,,1.0,2.0,,1.0,6.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,
10407361,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,44,M,921951,EUR,966556800,D,2,2,True,9.0,6.0,3.0,,4.0,4.0,2.0,5.0,1.0,1.0,,4.0,,,,45.0,13.0,6.7,4.0,0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
10407361,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197,41,M,826043,EUR,923270400,D,21,21,True,8.0,6.0,1.0,,3.0,3.0,4.0,6.0,1.0,1.0,,2.0,,,,30.0,10.0,7.1,2.0,0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,
10407361,home,KAS Eupen,Mubarak Wakaso,mubarak-wakaso,M. Wakaso,M,,171,359,M,52740,EUR,648864000,M,24,24,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,2.0,,1.0,,,,12.0,7.0,6.7,2.0,0,,,2.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407361,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,15,188,42,M,838613,EUR,877132800,M,23,23,True,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407361,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190,508,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407361,home,KAS Eupen,Isaac Nuhu,isaac-nuhu,I. Nuhu,M,7,171,191,M,1047318,EUR,1001808000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407361,home,KAS Eupen,Djeidi Gassama,djeidi-gassama,D. Gassama,F,23,178,883,M,1142674,EUR,1063152000,F,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,223,M,182363,EUR,812505600,G,12,12,False,51.0,36.0,20.0,6.0,33.0,36.0,3.0,15.0,,,1.0,12.0,3.0,1.0,5.0,90.0,66.0,6.5,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10407361,away,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,271,M,923972,EUR,991872000,D,25,25,False,13.0,12.0,1.0,1.0,8.0,9.0,4.0,4.0,1.0,4.0,1.0,1.0,,,,45.0,23.0,6.6,5.0,0,,,3.0,,2.0,,3.0,,2.0,3.0,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,195,M,949101,EUR,971136000,D,28,28,False,52.0,45.0,8.0,4.0,41.0,43.0,4.0,9.0,1.0,3.0,3.0,6.0,,,,90.0,67.0,6.2,9.0,0,,,2.0,1.0,2.0,2.0,4.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,
10407361,away,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,167,M,590036,EUR,786240000,D,14,14,False,40.0,34.0,3.0,,30.0,34.0,4.0,6.0,3.0,4.0,1.0,6.0,,,,90.0,54.0,6.2,8.0,0,Federico,Ricca,,,1.0,,3.0,,4.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,
10407361,away,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,700,M,846447,EUR,877392000,D,20,20,False,27.0,14.0,3.0,1.0,11.0,18.0,3.0,12.0,1.0,2.0,3.0,2.0,,,,90.0,55.0,6.0,20.0,0,,,1.0,,2.0,3.0,6.0,,2.0,1.0,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,11,11,False,13.0,9.0,1.0,,1.0,2.0,8.0,12.0,,4.0,,1.0,,,,90.0,24.0,7.0,9.0,1,,,1.0,,,,3.0,,,1.0,1.0,,,1.0,2.0,,1.0,1.0,3.0,,,2.0,,,,1.0,1.0,,,1.0,
10407361,away,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,False,44.0,39.0,7.0,4.0,28.0,30.0,11.0,15.0,,4.0,1.0,10.0,,,,90.0,57.0,6.7,7.0,0,,,3.0,,2.0,1.0,4.0,,,2.0,1.0,,,,,,2.0,,1.0,,,1.0,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,152,M,823654,EUR,855273600,M,24,24,False,32.0,22.0,6.0,3.0,10.0,16.0,12.0,16.0,,1.0,,3.0,,,,78.0,38.0,6.2,13.0,1,,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,319,M,862372,EUR,875750400,M,13,13,False,16.0,12.0,7.0,4.0,4.0,4.0,9.0,17.0,,4.0,,4.0,,,,69.0,31.0,6.8,13.0,0,,,,,1.0,1.0,5.0,,,,5.0,3.0,,,1.0,,2.0,1.0,3.0,,,1.0,1.0,,1.0,3.0,1.0,,,,
10407361,away,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182,85,M,360652,EUR,796262400,F,33,33,False,19.0,11.0,3.0,1.0,5.0,6.0,6.0,14.0,,3.0,1.0,2.0,,,,90.0,31.0,6.5,13.0,2,,,,,1.0,3.0,5.0,1.0,,,1.0,,,,2.0,,,,1.0,1.0,,3.0,,True,,,,,,,
10407361,away,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,False,17.0,12.0,2.0,1.0,9.0,10.0,3.0,7.0,2.0,2.0,,1.0,,,,90.0,22.0,7.4,7.0,3,,,,,,2.0,2.0,1.0,,,,,1.0,2.0,2.0,1.0,,,,,2.0,,,,,,,,,,1.0
10407361,away,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,22.0,17.0,5.0,3.0,9.0,11.0,8.0,13.0,,2.0,2.0,2.0,,,,45.0,37.0,6.6,8.0,1,,,1.0,,,,,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,27,27,True,20.0,17.0,2.0,1.0,10.0,11.0,7.0,9.0,2.0,5.0,,1.0,,,,21.0,23.0,6.8,3.0,0,Mandela Keita,,3.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,105,M,1388434,EUR,988070400,M,43,43,True,,,,,,,,,,,,,,,,12.0,,6.3,,0,Nachon Nsingi,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,420,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,33,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407361,away,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,127,M,95375,EUR,729820800,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
