match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_wonContest,stat_errorLeadToAShot,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_ownGoals,stat_bigChanceMissed
11407397,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,False,57.0,51.0,14.0,8.0,48.0,50.0,3.0,7.0,1.0,1.0,7.0,3.0,3.0,90.0,66.0,7.5,6.0,0.0,0.0,0.0003791,0,0.1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407397,home,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2419,M,1137431,EUR,1089417600,D,33,33,False,75.0,69.0,5.0,4.0,41.0,41.0,28.0,36.0,2.0,1.0,2.0,,,90.0,97.0,8.2,13.0,0.0,0.0,0.0215896,0,,,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11407397,home,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,4,4,False,62.0,51.0,7.0,3.0,35.0,38.0,16.0,24.0,,,4.0,,,90.0,71.0,7.1,11.0,0.0,0.0,0.00632928,0,,,,,4.0,6.0,1.0,6.0,,,1.0,1.0,,,,milenkovicn_4,1.0,1.0,,,,,,,,,,,,,,,,,
11407397,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,795297,EUR,831686400,D,28,28,False,50.0,42.0,11.0,6.0,29.0,32.0,13.0,18.0,4.0,,9.0,,,90.0,66.0,7.4,10.0,0.0,0.0,0.00933174,0,,,,,1.0,5.0,2.0,5.0,,,2.0,2.0,,1.0,1.0,chinomartinezquarta96,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,,
11407397,home,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,False,65.0,59.0,4.0,2.0,33.0,36.0,26.0,30.0,2.0,,10.0,,,90.0,90.0,7.2,13.0,0.0371,0.0,0.0386216,1,,,,1.0,2.0,5.0,1.0,,,,1.0,,3.0,1.0,,,1.0,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,
11407397,home,Fiorentina,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,6,6,False,65.0,61.0,6.0,6.0,28.0,30.0,33.0,35.0,3.0,,9.0,,,90.0,80.0,7.4,7.0,0.0,0.0,0.0235693,0,,,,,,5.0,,1.0,,,3.0,3.0,,2.0,1.0,arthurmelo,,,,1.0,,3.0,,,,,,,,,,,,,
11407397,home,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,232224,EUR,731721600,M,32,32,False,45.0,37.0,14.0,8.0,13.0,15.0,25.0,33.0,7.0,,1.0,,,89.0,56.0,6.6,13.0,0.0,0.0,0.0982614,0,,,,3.0,,2.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,,,,2.0,,3.0,,,1.0,,,,,,,,,,,
11407397,home,Fiorentina,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,M,10,10,False,38.0,35.0,2.0,1.0,16.0,17.0,19.0,22.0,3.0,,3.0,,,65.0,56.0,8.2,8.0,0.3255,0.6215,0.0485587,6,,,,1.0,1.0,6.0,5.0,,,,1.0,1.0,2.0,1.0,1.0,nicoigonzalez,3.0,,1.0,,,,1.0,,4.0,1.0,1.0,,,,,,,,
11407397,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,False,53.0,49.0,2.0,1.0,18.0,20.0,32.0,36.0,,,5.0,,,64.0,62.0,7.3,6.0,0.0867,0.0,0.14191,1,,,,3.0,,3.0,2.0,,,,,,,1.0,2.0,,2.0,,,,,,1.0,1.0,,,,True,,,,,,,
11407397,home,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,77,77,False,33.0,33.0,4.0,4.0,17.0,17.0,16.0,18.0,2.0,,1.0,,,64.0,43.0,6.9,4.0,0.0,0.0,0.0311707,0,,,,2.0,,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11407397,home,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,F,9,9,False,15.0,11.0,,,2.0,2.0,9.0,13.0,9.0,1.0,2.0,,,75.0,32.0,7.4,10.0,0.0522,0.0,0.0718002,2,,,,,2.0,7.0,2.0,1.0,,,3.0,2.0,4.0,1.0,2.0,beltranlucass,1.0,,5.0,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,
11407397,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,1086992,EUR,1053302400,M,19,19,True,9.0,8.0,,,3.0,4.0,5.0,5.0,5.0,,,,,26.0,15.0,6.4,4.0,0.0,0.0,0.00438784,0,,Gino Infantino,,,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,,
11407397,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,99,99,True,11.0,9.0,1.0,1.0,4.0,4.0,5.0,7.0,3.0,,3.0,,,26.0,19.0,6.8,5.0,0.0936,0.0,0.067543,1,,,,,1.0,2.0,1.0,,,,1.0,1.0,2.0,,,christianmichael.11,,,1.0,,1.0,,,,1.0,,,,,,,,,,
11407397,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,11,11,True,16.0,14.0,1.0,,5.0,5.0,9.0,12.0,,,4.0,,,25.0,23.0,7.0,4.0,0.0495,0.0,0.141703,2,,,,1.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,
11407397,home,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,True,,,,,,,,,2.0,,,,,15.0,3.0,7.3,1.0,0.5162,0.7389,0.0,1,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,
