match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_expectedGoals,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_goals,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_lastManTackle,stat_goalAssist,stat_hitWoodwork
11450157,home,Galatasaray,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18594,M,wilfriedzaha,111850,EUR,721353600,F,14,14,False,,16.0,9.0,2.0,1.0,1.0,1.0,8.0,15.0,,,3.0,,,,,81.0,32.0,7.3,0.0156728,2,,,,1.0,8.0,,2.0,2.0,1.0,2.0,2.0,4.0,4.0,11.0,0.1161,1.0,,,,,,,1.0,,,,,,,,,,,,
11450157,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,True,,5.0,4.0,,,,,4.0,5.0,,,1.0,,,,,45.0,10.0,7.4,0.0113722,1,,,,1.0,2.0,,,,,,,,2.0,3.0,0.7884,,,,,,,1.0,,0.9967,,1.0,1.0,1.0,2.0,,,,,,
11450157,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,True,,5.0,5.0,,,3.0,3.0,2.0,2.0,,1.0,1.0,,,,,26.0,8.0,6.4,0.0206552,0,,,,3.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
11450157,home,Galatasaray,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,,930775,EUR,944611200,F,21,21,True,,5.0,5.0,,,,,5.0,5.0,,,,,,,,9.0,11.0,6.4,0.011579,1,,,,4.0,1.0,1.0,2.0,1.0,,,,1.0,,3.0,0.1179,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
11450157,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,4.0,4.0,,,,,4.0,4.0,,,1.0,,,,,8.0,11.0,6.8,0.00236299,0,,,,3.0,3.0,,,,,2.0,2.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
11450157,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,3.0,1.0,,,1.0,2.0,,1.0,,,,,,,,1.0,4.0,,0.00043158,0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11450157,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,home,Galatasaray,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,,1008884,EUR,1042675200,D,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,home,Galatasaray,Ali Turap Bülbül,ali-turap-bulbul,A. T. Bülbül,D,81,179,495,M,,1149043,EUR,1106611200,D,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,home,Galatasaray,Ali Yeşilyurt,ali-yesilyurt,A. Yeşilyurt,D,58,192,558,M,,1149047,EUR,1122681600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,home,Galatasaray,Baran Demiroğlu,baran-demiroglu,B. Demiroğlu,F,90,185,357,M,,1405714,EUR,1114992000,F,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192,35,M,,999485,EUR,802483200,G,59,59,False,,34.0,10.0,29.0,5.0,6.0,8.0,4.0,26.0,,,10.0,,1.0,,,90.0,39.0,5.7,0.00066971,0,-0.3404,,,1.0,2.0,,,,,,,,2.0,24.0,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,
11450157,away,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,7,177,220,M,,280459,EUR,821318400,D,7,7,False,,17.0,9.0,3.0,,7.0,9.0,2.0,8.0,1.0,1.0,1.0,,,,,80.0,30.0,6.8,0.00292576,2,,,,7.0,3.0,4.0,4.0,2.0,,1.0,1.0,,,10.0,0.1417,1.0,,,,,,2.0,,0.3478,,,1.0,,,,,,,,
11450157,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185,54,M,,881213,EUR,907027200,D,23,23,False,,23.0,16.0,6.0,2.0,10.0,13.0,6.0,10.0,5.0,,7.0,,,,,90.0,40.0,6.3,0.139101,0,,,,4.0,3.0,1.0,1.0,,,3.0,2.0,,,10.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
11450157,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188,48,M,,840639,EUR,896572800,D,4,4,False,,18.0,8.0,6.0,,7.0,10.0,1.0,8.0,7.0,,2.0,,,,,90.0,31.0,6.4,0.00046526,0,,,,1.0,2.0,,,,,2.0,1.0,,,10.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,
11450157,away,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,13,192,262,M,,326419,EUR,688521600,D,14,14,False,,31.0,21.0,6.0,2.0,16.0,19.0,5.0,12.0,6.0,,5.0,,,,,90.0,44.0,6.5,0.00396082,0,,,2.0,2.0,3.0,,1.0,1.0,,,,2.0,,13.0,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,
11450157,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180,31,M,,190815,EUR,794620800,D,66,66,False,True,21.0,11.0,6.0,1.0,10.0,12.0,2.0,10.0,2.0,,2.0,,,,,90.0,45.0,6.3,0.105336,1,,1.0,,1.0,3.0,,,,1.0,2.0,1.0,4.0,1.0,17.0,0.0715,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,
11450157,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,,816571,EUR,886982400,M,24,24,False,,28.0,20.0,3.0,3.0,17.0,20.0,3.0,8.0,,2.0,7.0,,,,,80.0,43.0,7.0,0.0258038,1,,,1.0,5.0,8.0,1.0,4.0,4.0,1.0,2.0,1.0,,1.0,10.0,0.0187,,1.0,,,2.0,,,,,,2.0,,,,,,,,,
11450157,away,İstanbulspor,Modestas Vorobjovas,modestas-vorobjovas,M. Vorobjovas,M,6,177,70,M,,319751,EUR,820281600,M,6,6,False,,25.0,23.0,1.0,1.0,18.0,19.0,5.0,6.0,5.0,,4.0,,,,,90.0,38.0,6.4,0.00264258,0,,,2.0,5.0,4.0,1.0,,,,1.0,,2.0,1.0,4.0,,5.0,1.0,,,1.0,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,10,174,152,M,,831407,EUR,839894400,M,34,34,False,,17.0,11.0,2.0,,6.0,8.0,5.0,11.0,,,2.0,,,,,87.0,30.0,6.4,0.0362883,0,,2.0,,8.0,4.0,,2.0,,,3.0,2.0,1.0,1.0,11.0,,5.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,,1016033,EUR,851040000,M,18,18,False,,13.0,12.0,1.0,,6.0,6.0,6.0,7.0,1.0,1.0,3.0,,,,,66.0,26.0,6.1,0.00169635,1,,,,12.0,1.0,,5.0,1.0,1.0,,,,,8.0,0.1162,2.0,,,,5.0,,,,,,1.0,,,,,,,,,1.0
11450157,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180,80,M,,903714,EUR,970444800,F,19,19,False,,18.0,13.0,,,9.0,11.0,4.0,7.0,,,4.0,,,,,87.0,29.0,6.5,0.0137765,0,,,1.0,9.0,6.0,,2.0,1.0,,,,1.0,4.0,7.0,,2.0,,,,6.0,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Mendy Mamadou,mendy-mamadou,M. Mamadou,M,66,185,525,M,,929718,EUR,907459200,F,12,12,True,,2.0,,,,,,,3.0,,,1.0,,,,,23.0,6.0,6.3,,1,,1.0,,1.0,1.0,,,,,1.0,1.0,,,4.0,0.0615,1.0,,,,,,,1.0,,,,,,,,,,,,
11450157,away,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,8,176,41,M,,1067329,EUR,1036281600,M,8,8,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,,10.0,9.0,6.6,0.00084771,0,,,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,8,182,79,M,,938181,EUR,743817600,M,10,10,True,,8.0,4.0,,,2.0,3.0,2.0,5.0,,,2.0,,,,,10.0,10.0,6.3,0.00203881,0,,,1.0,2.0,1.0,,,,,,,,,5.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
11450157,away,İstanbulspor,Jackson,jackson,Jackson,M,,178,61,M,,911351,EUR,924912000,F,99,99,True,,2.0,,,,,,,2.0,,,,,,,,9.0,4.0,6.5,,0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Djakaridja Junior Traoré,djakaridja-traore,D. J. Traoré,F,,193,31,M,,1415021,EUR,902016000,F,88,88,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,9.0,5.0,6.3,0.00087493,0,,,,2.0,,,,,,,,2.0,,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
11450157,away,İstanbulspor,Mücahit Serbest,serbest-mucahit,M. Serbest,G,26,190,18,M,,1174228,EUR,1101168000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Racine Coly,racine-coly,R. Coly,D,,185,81,M,,553454,EUR,818380800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Özcan Şahan,sahan-ozcan,Ö. Şahan,D,20,176,17,M,,1170353,EUR,915753600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Özcan Sahan,,,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Eslem Öztürk,eslem-ozturk,E. Öztürk,M,10,177,8,M,,788975,EUR,880934400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450157,away,İstanbulspor,Kubilay Koylu,koylu-kubilay,K. Koylu,F,,177,5,M,,1084572,EUR,925776000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kubilay Koylu,,,,,,,,,,,,,,,,,
