match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyWon,stat_penaltyMiss
11409032,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,16.0,15.0,2.0,2.0,15.0,16.0,2.0,1.0,4.0,1.0,1.0,5.0,90.0,23.0,7.4,1.0,5.991e-05,0,1.1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409032,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,,850976,EUR,881625600,D,6,6,False,66.0,59.0,5.0,3.0,24.0,27.0,6.0,,,,,,90.0,91.0,7.6,11.0,0.295795,0,,,,36.0,41.0,2.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
11409032,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,False,91.0,83.0,8.0,8.0,56.0,62.0,8.0,,,,,,90.0,101.0,7.3,9.0,0.224635,1,,,,27.0,29.0,,,4.0,5.0,8.0,,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,,3.0,,1.0,1.0,1.0,1.0,0.0919,,,,,,,,,,,,,,
11409032,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,60.0,56.0,9.0,7.0,40.0,43.0,7.0,,,,,,90.0,69.0,7.7,4.0,0.0168202,1,,,,16.0,17.0,,,2.0,1.0,6.0,,2.0,2.0,,2.0,,1.0,1.0,,1.0,,,,1.0,,,0.1555,True,1.0,1.0,0.1411,,,,,,,,,,
11409032,home,Benfica,Morato,morato,F. Morato,D,4,190,2248,M,,985086,EUR,993859200,D,5,5,False,48.0,40.0,1.0,1.0,17.0,20.0,4.0,,,,,,90.0,69.0,6.2,15.0,0.0182911,0,,,,23.0,28.0,,,,5.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,5.0,1.0,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11409032,home,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,JoaoMario,97001,EUR,727401600,M,20,20,False,92.0,87.0,5.0,3.0,29.0,30.0,11.0,,,,,,90.0,100.0,7.3,5.0,0.0622025,0,,,,58.0,62.0,,,,2.0,4.0,,1.0,1.0,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11409032,home,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,78.0,73.0,11.0,8.0,36.0,37.0,4.0,,,,,,66.0,89.0,7.5,7.0,0.152508,0,,,,37.0,41.0,,,1.0,3.0,5.0,,3.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
11409032,home,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,davidneres,850993,EUR,857347200,M,7,7,False,42.0,37.0,,,5.0,5.0,1.0,,,,,,89.0,62.0,9.8,14.0,0.553396,3,,,,33.0,43.0,6.0,1.0,,2.0,3.0,,3.0,2.0,1.0,,1.0,1.0,,2.0,,1.0,2.0,,,,1.0,0.6464,,3.0,2.0,1.6969,,2.0,1.0,,,,,,,
11409032,home,Benfica,Rafa Silva,rafa-silva,R. Silva,M,27,170,16782,M,Rafa_Silva,252577,EUR,737596800,M,27,27,False,24.0,19.0,1.0,1.0,1.0,1.0,2.0,,,,,,45.0,29.0,8.6,7.0,0.506186,1,,,,18.0,23.0,,,,3.0,2.0,,2.0,1.0,2.0,,,,,1.0,1.0,1.0,3.0,,1.0,,,0.6428,,1.0,1.0,0.962,,1.0,,1.0,,,,,,
11409032,home,Benfica,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,,976410,EUR,992822400,M,47,47,False,35.0,27.0,5.0,5.0,9.0,9.0,6.0,,,,,,89.0,57.0,7.6,19.0,0.0227195,2,,,,18.0,27.0,1.0,,,3.0,3.0,,5.0,2.0,,,,1.0,1.0,6.0,,,,,,,,0.7963,,1.0,1.0,0.9471,,,,1.0,1.0,,,,,
