match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_errorLeadToAShot,stat_clearanceOffLine
13472811,home,Santos,Neymar,,,neymar,Neymar,F,10,175,1009791,M,124712,EUR,697248000,F,10,10,False,26.0,22.0,2.0,2.0,0.0,5.0,7.0,17.0,19.0,7.0,,2.0,5.0,,,,90.0,51.0,7.9,15.0,0.0973316,2,,,,8.0,4.0,3.0,2.0,1.0,,,,3.0,3.0,3.0,,4.0,1.0,,,,0.6705,,,,Neymar,2.0,0.3631,True,1.0,,,,
13472811,home,Santos,Robinho Júnior,,,robson-junior,Robinho Jr,M,7,170,10511,M,2191860,EUR,1197849600,F,7,7,True,5.0,3.0,1.0,,0.0,,1.0,3.0,4.0,1.0,1.0,,1.0,,,,24.0,7.0,6.6,2.0,0.00393053,0,,2.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Diego Pituca,,,diego-pituca,D. Pituca,M,21,175,649,M,866417,EUR,713836800,M,21,21,True,3.0,3.0,,,0.0,3.0,3.0,,,2.0,1.0,,1.0,,,,24.0,9.0,6.8,,4.799e-05,1,,,,2.0,,,,,,1.0,,,,,2.0,,,,,,0.1618,,1.0,,,1.0,,,,,,,
13472811,home,Santos,Gabriel Bontempo,,,gabriel-bontempo,G. Bontempo,M,49,181,1665,M,1656036,EUR,1105833600,M,49,49,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,,,1.0,,,,,15.0,6.0,6.4,2.0,0.00099197,0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Willian Arão,,,willian-arao,Willian Arão,M,15,181,1888,M,242213,EUR,700358400,M,15,15,True,,,,,0.0,,,,,1.0,1.0,,,,,,1.0,2.0,,1.0,,0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,João Paulo,,,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Gil,,,gil,Gil,D,4,191,1081,M,106402,EUR,550454400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Luis Fellipe,Luis Fellipe,,luis-fellipe,L. Fellipe,D,25,192,558,M,1467379,EUR,1063065600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Zé Ivaldo,,,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Igor Vinícius,,,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Luca Meirelles,Luca Oliveira Meirelles,,luca-oliveira-meirelles,L. O. Meirelles,F,49,185,1590,M,1633781,EUR,1173916800,F,79,79,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,home,Santos,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,tiquinho_soares_29,,,,,,,,
13472811,away,Flamengo,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,27.0,23.0,7.0,3.0,0.0,22.0,23.0,1.0,4.0,,1.0,5.0,,,2.0,1.0,90.0,34.0,7.0,4.0,0.00106384,0,-0.3738,,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,,,,1.0,1.0,,
13472811,away,Flamengo,Wesley,,,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,47.0,40.0,,,0.0,14.0,16.0,26.0,31.0,7.0,1.0,4.0,1.0,,,,90.0,81.0,7.1,16.0,0.0589344,1,,,1.0,6.0,3.0,1.0,,,,5.0,4.0,2.0,1.0,,1.0,3.0,,,,,0.0195,,,,WesleyFranca03,1.0,0.0096,,,,,,
13472811,away,Flamengo,Léo Ortiz,,,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,39.0,36.0,1.0,,0.0,19.0,20.0,17.0,19.0,,,2.0,,,,,45.0,40.0,6.4,3.0,0.013723,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,leortiz33,,,,,,,1.0,
13472811,away,Flamengo,Danilo,,,danilo,Danilo,D,13,184,15246,M,124992,EUR,679536000,D,13,13,False,89.0,82.0,8.0,3.0,0.0,51.0,53.0,31.0,36.0,1.0,3.0,6.0,,,,,90.0,97.0,7.1,8.0,0.0147493,1,,1.0,1.0,3.0,,,,2.0,,,,,2.0,,,1.0,,,,,0.0656,,1.0,,Danilo,1.0,0.1636,,,,,,
13472811,away,Flamengo,Guillermo Varela,,,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,False,74.0,67.0,1.0,,0.0,23.0,24.0,44.0,50.0,1.0,1.0,4.0,1.0,,,,90.0,92.0,7.4,11.0,0.0583353,0,,,,2.0,,1.0,,,,,,2.0,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0
13472811,away,Flamengo,Allan,,,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,29,29,False,70.0,69.0,5.0,5.0,0.0,31.0,31.0,38.0,39.0,7.0,,2.0,4.0,,,,63.0,92.0,7.7,7.0,0.0634368,0,,,,2.0,1.0,3.0,2.0,4.0,,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13472811,away,Flamengo,Luiz Araújo,,,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,M,7,7,False,40.0,37.0,1.0,1.0,0.0,11.0,13.0,26.0,27.0,4.0,1.0,5.0,2.0,,,,63.0,53.0,7.0,8.0,0.16794,2,,1.0,,6.0,,1.0,,,,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,,,1.0,0.0543,1.0,,,l_araujo11ofi,,,,,,,,
13472811,away,Flamengo,Jorginho,,,jorginho,Jorginho,M,21,180,32422,M,132874,EUR,693187200,M,21,21,False,102.0,93.0,4.0,1.0,0.0,43.0,43.0,50.0,59.0,5.0,,6.0,2.0,,,,90.0,110.0,7.0,12.0,0.102972,0,,1.0,2.0,5.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,jorginhofrello,,,,,,,,
13472811,away,Flamengo,Giorgian De Arrascaeta,,,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,10,10,False,43.0,38.0,2.0,1.0,0.0,11.0,13.0,27.0,30.0,3.0,,1.0,1.0,,,,87.0,59.0,6.8,13.0,0.354516,0,,1.0,,6.0,2.0,3.0,1.0,,,1.0,,2.0,1.0,2.0,,2.0,,1.0,,,,,,,G10DeArrascaeta,,,,,,,,
13472811,away,Flamengo,Bruno Henrique,,,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,M,27,27,False,31.0,27.0,,,0.0,2.0,3.0,25.0,28.0,6.0,,4.0,,,,,80.0,44.0,6.9,10.0,0.134438,1,,1.0,1.0,7.0,2.0,4.0,2.0,,,3.0,3.0,,2.0,,,,,,,1.0,0.0799,,,,B.henrique,,,True,,,,,
13472811,away,Flamengo,Gonzalo Plata,,,gonzalo-plata,G. Plata,M,19,178,20442,M,937937,EUR,973036800,F,50,50,False,47.0,37.0,,,0.0,4.0,7.0,33.0,40.0,8.0,,4.0,2.0,,,,90.0,68.0,7.6,17.0,0.25918,4,,,2.0,3.0,1.0,2.0,2.0,,,2.0,2.0,3.0,2.0,,,2.0,,,1.0,1.0,0.4084,1.0,,,gonzaloplata,2.0,0.6486,,,,,,
13472811,away,Flamengo,Léo Pereira,,,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,True,50.0,47.0,1.0,,0.0,25.0,26.0,22.0,24.0,1.0,1.0,,1.0,,,,45.0,54.0,6.7,3.0,0.0138379,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,leopereira4,,,,,,,,
13472811,away,Flamengo,Everton,Everton,,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,1.0,1.0,,,,27.0,18.0,6.6,7.0,0.00529215,0,,1.0,,3.0,,1.0,,,,,,1.0,1.0,,,4.0,,,,,,,,,Evertons,,,,,,,,
13472811,away,Flamengo,Nicolás de la Cruz,,,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,877513,EUR,865123200,M,18,18,True,33.0,30.0,,,0.0,11.0,11.0,19.0,22.0,1.0,,1.0,,,,,27.0,35.0,6.6,4.0,0.028567,1,,,1.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,0.0438,,,,nicodelacruz10,1.0,0.0247,,,,,,
13472811,away,Flamengo,Wallace Yan,Wallace,,wallace,Wallace,F,64,182,6393,M,1466084,EUR,1107820800,F,64,64,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,3.0,,1.0,1.0,,,,10.0,11.0,6.9,4.0,0.00235667,0,,1.0,,1.0,,2.0,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
13472811,away,Flamengo,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179,17811,M,833236,EUR,848534400,F,23,23,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,9.0,2.0,6.5,,0.00924162,0,,,,,,,,,,,,,,,,,,,,,,,,,juninhovieira_21,,,,,,,,
13472811,away,Flamengo,Matheus Cunha,Matheus Cunha,,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,away,Flamengo,Matías Viña,,,matias-vina,M. Viña,D,17,180,7057,M,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,matiasv17,,,,,,,,
13472811,away,Flamengo,João Victor,João Victor,,joao-cunha,J. Victor,D,61,187,2414,M,1602833,EUR,1167696000,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,away,Flamengo,Cleiton,,,cleiton-santana,Cleiton,D,33,194,3448,M,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,away,Flamengo,Matheus Gonçalves,Matheus Gonçalves,,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,away,Flamengo,Evertton Araujo,,,evertton,E. Araujo,M,52,185,4689,M,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472811,away,Flamengo,Ogundana Shola,Oluwashola Ogundana,,oluwashola-ogundana,S. Ogundana,M,54,172,1945,M,1647589,EUR,1108944000,F,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
