match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_bigChanceCreated
12117299,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,18.0,13.0,12.0,7.0,0.0,8.0,8.0,5.0,10.0,4.0,90.0,20.0,6.8,5.0,0.00438852,0,0.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117299,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,,82576,EUR,597801600,D,2,2,False,45.0,37.0,7.0,4.0,0.0,7.0,9.0,31.0,37.0,4.0,90.0,67.0,7.6,9.0,0.146516,0,,1.0,1.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12117299,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,41.0,31.0,3.0,1.0,0.0,17.0,21.0,14.0,20.0,1.0,90.0,54.0,7.3,12.0,0.0181298,2,,,,2.0,5.0,10.0,,1.0,,,3.0,1.0,1.0,2.0,1.0,2.0,,,,True,7.0,1.0,1.0,1.0,1.0,1.0,0.4734,0.2229,,,,,,,,
12117299,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,61.0,49.0,11.0,4.0,0.0,19.0,22.0,30.0,40.0,7.0,90.0,81.0,7.7,15.0,0.175391,2,,1.0,,1.0,2.0,5.0,,,,,8.0,2.0,,1.0,,2.0,,,,,4.0,,2.0,,,,0.1112,,,,,,,,,
12117299,home,Palmeiras,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,,931591,EUR,894844800,D,16,16,False,30.0,21.0,2.0,1.0,0.0,9.0,10.0,13.0,22.0,2.0,63.0,51.0,7.0,14.0,0.0674079,2,,2.0,1.0,,2.0,2.0,1.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,1.0,,2.0,2.0,0.0427,,1.0,1.0,,,,,,
12117299,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,40.0,37.0,6.0,4.0,0.0,6.0,7.0,34.0,45.0,2.0,82.0,66.0,8.3,15.0,0.307315,5,,12.0,3.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,1.0,,,,7.0,,,,2.0,,3.0,1.0,,1.0,0.1848,0.0356,1.0,,,,,,,
12117299,home,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,,977677,EUR,926553600,M,5,5,False,50.0,43.0,9.0,6.0,0.0,9.0,12.0,34.0,39.0,6.0,90.0,62.0,7.2,9.0,0.0558843,1,,1.0,,1.0,3.0,4.0,,1.0,,,1.0,,1.0,3.0,1.0,1.0,2.0,,,,,,,,1.0,,0.0809,,1.0,1.0,,,,,,
12117299,home,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,Estêvão,1597265,EUR,1177372800,M,41,41,False,41.0,34.0,3.0,3.0,0.0,2.0,2.0,33.0,45.0,6.0,90.0,78.0,9.4,22.0,0.200116,6,,6.0,1.0,,7.0,11.0,,2.0,11.0,7.0,1.0,,,2.0,1.0,1.0,5.0,Estêvão,,,1.0,,2.0,4.0,1.0,4.0,1.0699,1.5357,,1.0,1.0,1.0,,,,
12117299,home,Palmeiras,Mauricio,mauricio,Mauricio,M,18,174,5655,M,,986233,EUR,993168000,M,18,18,False,28.0,19.0,,,0.0,4.0,5.0,16.0,25.0,2.0,77.0,45.0,7.5,12.0,0.0622161,7,,2.0,1.0,3.0,5.0,7.0,,,2.0,1.0,,,,1.0,3.0,1.0,1.0,,,,2.0,,1.0,3.0,1.0,,0.5195,0.3358,3.0,1.0,,,,,,
12117299,home,Palmeiras,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,F_Andersoon,152276,EUR,734832000,M,9,9,False,44.0,33.0,3.0,3.0,0.0,10.0,12.0,24.0,37.0,10.0,63.0,65.0,7.6,19.0,0.408862,1,,5.0,1.0,2.0,5.0,5.0,,2.0,2.0,1.0,,,2.0,4.0,,,3.0,,,,,,,,3.0,,0.0569,,1.0,,1.0,,,,,
