match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,captain,stat_dispossessed,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,stat_totalOffside,stat_punches
10583799,home,Abha,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,False,14.0,10.0,1.0,1.0,2.0,2.0,8.0,12.0,,,4.0,,,,70.0,24.0,7.2,10.0,2,,,1.0,2.0,5.0,4.0,,,,2.0,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,
10583799,home,Abha,Hassan Al Qaid,,,hassan-al-qaid,H. A. Qaid,M,14,,3,M,871532,EUR,631152000,M,27,27,True,9.0,7.0,3.0,1.0,2.0,2.0,5.0,8.0,,1.0,,,,,20.0,17.0,6.2,7.0,0,1.0,,1.0,,5.0,2.0,,,,,,,,,,3.0,1.0,2.0,1.0,,,,,,,,
10583799,home,Abha,Tayeb Meziani,,,tayeb-meziani,T. Meziani,F,,175.0,395,M,896711,EUR,825379200,F,17,17,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,11.0,6.0,6.6,1.0,0,,,,,1.0,1.0,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,
10583799,home,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,13,13,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10583799,home,Abha,Abdullah Al Shammari,,,abdullah-al-shammari,A. A. Shammari,G,,182.0,5,M,802092,EUR,690940800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,home,Abha,Saad Natiq,,,saad-natiq,S. Natiq,D,,188.0,510,M,836756,EUR,764035200,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,home,Abha,Zakaria Al-Sudani,,,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,328851,EUR,712195200,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,home,Abha,Nawaf Al Sadi,Nawaf Alsadi,,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,home,Abha,Abdulrahman Al-Barakah,,,abdulrahman-al-barakah,A. Al-Barakah,M,6,170.0,10,M,818802,EUR,653875200,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,home,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,away,Al Raed,Silviu Lung Jr.,,,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,28.0,23.0,18.0,13.0,12.0,13.0,11.0,15.0,1.0,7.0,,1.0,3.0,3.0,90.0,36.0,6.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10583799,away,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,D,45,45,False,35.0,24.0,4.0,,13.0,19.0,12.0,19.0,4.0,5.0,,,,,90.0,80.0,7.1,18.0,0,3.0,1.0,2.0,1.0,8.0,8.0,3.0,6.0,4.0,1.0,,,,3.0,,,,3.0,1.0,,,,,,,,
10583799,away,Al Raed,Renê Santos,,,rene-santos,R. Santos,M,,184.0,16,M,218804,EUR,703814400,D,25,25,False,42.0,34.0,11.0,6.0,28.0,29.0,6.0,13.0,5.0,5.0,,,,,90.0,54.0,6.8,8.0,0,,,2.0,1.0,6.0,6.0,2.0,4.0,3.0,2.0,,,1.0,,,,1.0,,,,,,,,,,
10583799,away,Al Raed,Mohammed Salem,Mohammed,Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,31.0,26.0,7.0,4.0,18.0,19.0,8.0,12.0,3.0,4.0,,,,,90.0,42.0,7.3,6.0,2,,,3.0,2.0,4.0,6.0,,2.0,1.0,2.0,,1.0,,,,,2.0,,,,1.0,,,,1.0,,
10583799,away,Al Raed,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,38.0,31.0,3.0,2.0,12.0,13.0,19.0,26.0,,5.0,,,,,90.0,54.0,6.5,9.0,0,1.0,,2.0,1.0,4.0,5.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,
10583799,away,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,32.0,23.0,,,7.0,12.0,18.0,26.0,,2.0,2.0,,,,90.0,53.0,6.8,18.0,2,6.0,2.0,2.0,,7.0,3.0,,,,3.0,3.0,,,2.0,,,,6.0,3.0,,1.0,,1.0,,,,
10583799,away,Al Raed,Sultan Farhan,,,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,33.0,32.0,2.0,1.0,14.0,14.0,18.0,19.0,1.0,6.0,1.0,,,,82.0,39.0,6.6,2.0,0,,,,,1.0,2.0,,2.0,,1.0,,,,,True,,,,,,,,,,,,
10583799,away,Al Raed,Damjan Đoković,,,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,44.0,40.0,3.0,3.0,15.0,16.0,25.0,30.0,1.0,3.0,2.0,,,,90.0,53.0,6.9,8.0,1,2.0,,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10583799,away,Al Raed,Alexandru Mitriță,,,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,M,82,82,False,35.0,24.0,4.0,2.0,6.0,7.0,19.0,33.0,,2.0,4.0,,,,90.0,58.0,7.4,21.0,3,5.0,1.0,,,2.0,3.0,,,,,3.0,2.0,,,,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,
10583799,away,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,21.0,15.0,3.0,,5.0,5.0,10.0,16.0,1.0,1.0,,,,,90.0,28.0,6.6,9.0,0,,,1.0,4.0,4.0,6.0,,1.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,,
10583799,away,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,20.0,14.0,1.0,1.0,3.0,6.0,11.0,14.0,,6.0,3.0,,,,68.0,29.0,6.4,13.0,0,,,3.0,2.0,7.0,3.0,,,,,,,,,,2.0,1.0,2.0,,,,,,,,1.0,
10583799,away,Al Raed,Raed Al-Ghamdi,,,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,1.0,,,,,22.0,10.0,6.7,2.0,1,,,,,,2.0,,,,,,1.0,,,,,2.0,,,,,,,,,,
10583799,away,Al Raed,Yahia Al-Shehri,,,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,8,8,True,13.0,11.0,1.0,1.0,5.0,6.0,6.0,7.0,,,,,,,8.0,15.0,6.6,2.0,0,,,,,1.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,
10583799,away,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,away,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,away,Al Raed,Khalid Al-Khathlan,,,khalid-al-khathlan,K. Al-Khathlan,D,4,178.0,2,M,974145,EUR,805939200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,away,Al Raed,Abdullah Yahya Majrashi,,,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,away,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,away,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583799,away,Al Raed,Abdulmohsen Al-Qahtani,Abdulmohsen,Al-Qahtani,abdulmohsen-al-qahtani,A. Al-Qahtani,M,74,171.0,7,M,925976,EUR,928540800,F,74,74,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
