match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_blockedScoringAttempt,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_errorLeadToAShot,stat_bigChanceCreated,stat_hitWoodwork,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine,stat_errorLeadToAGoal
10433949,home,Fenerbahçe,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15107,M,altaybayindir,815890,EUR,892512000,G,1,1,False,True,26.0,20.0,7.0,1.0,20.0,20.0,6.0,1.0,7.0,1.0,90.0,34.0,6.9,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433949,home,Fenerbahçe,Bright Osayi-Samuel,,,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,False,,40.0,36.0,1.0,1.0,17.0,17.0,26.0,4.0,6.0,2.0,90.0,69.0,7.1,14.0,1,21.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10433949,home,Fenerbahçe,Gustavo Henrique,,,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,2,2,False,,68.0,59.0,9.0,4.0,43.0,47.0,21.0,2.0,5.0,,90.0,76.0,7.6,9.0,2,16.0,,,2.0,,,,1.0,2.0,2.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10433949,home,Fenerbahçe,Attila Szalai,,,attila-szalai,A. Szalai,D,41,192,2464,M,,823092,EUR,885254400,D,41,41,False,,92.0,84.0,12.0,7.0,57.0,60.0,32.0,1.0,3.0,,90.0,96.0,7.2,9.0,1,27.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
10433949,home,Fenerbahçe,Ferdi Kadıoğlu,,,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,ferdikadioglu,825844,EUR,939254400,D,7,7,False,,72.0,66.0,3.0,3.0,31.0,32.0,41.0,9.0,,3.0,90.0,94.0,7.9,15.0,1,36.0,1.0,1.0,2.0,,4.0,4.0,1.0,1.0,1.0,6.0,1.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
10433949,home,Fenerbahçe,İrfan Can Kahveci,,,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,False,,28.0,24.0,4.0,4.0,6.0,6.0,26.0,3.0,2.0,2.0,61.0,43.0,6.9,14.0,1,18.0,4.0,,4.0,2.0,,,1.0,,1.0,3.0,1.0,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,
10433949,home,Fenerbahçe,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1173,M,,139256,EUR,773020800,M,26,26,False,,62.0,56.0,7.0,6.0,24.0,25.0,37.0,1.0,8.0,,89.0,73.0,7.0,11.0,3,32.0,,,2.0,1.0,,,1.0,1.0,1.0,3.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10433949,home,Fenerbahçe,Willian Arão,,,willian-arao,Willian Arão,M,15,181,1888,M,,242213,EUR,700358400,M,5,5,False,,69.0,63.0,3.0,2.0,40.0,43.0,27.0,7.0,8.0,,90.0,89.0,8.1,9.0,2,23.0,1.0,,3.0,,1.0,,1.0,4.0,4.0,1.0,,,1.0,,,,,3.0,,1.0,3.0,2.0,3.0,,1.0,1.0,,,,,,
10433949,home,Fenerbahçe,Diego Rossi,,,diego-rossi,D. Rossi,F,10,170,1997,M,,831809,EUR,894153600,M,9,9,False,,26.0,24.0,1.0,1.0,5.0,5.0,23.0,1.0,2.0,,61.0,44.0,7.4,12.0,3,20.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,,,5.0,,,3.0,,1.0,1.0,,,,,,,,,1.0,,2.0,,,,,
10433949,home,Fenerbahçe,Michy Batshuayi,,,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,False,,24.0,20.0,,,6.0,7.0,17.0,3.0,2.0,1.0,75.0,39.0,7.0,9.0,3,14.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,4.0,,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,
