match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_totalCross,stat_wonContest,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_totalOffside,player_sofascoreId,captain,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_punches
11369429,home,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,12.0,8.0,1.0,,3.0,3.0,5.0,9.0,4.0,9.0,1.0,5.0,1.0,1.0,4.0,,,,,,72.0,28.0,7.4,10.0,0.00863644,1,,5.0,1.0,,,4.0,3.0,0.7482,,,,1.0,,0.1064,,,1.0,,,1.0,,,,,,,1.0,,
11369429,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,True,5.0,2.0,1.0,,1.0,1.0,1.0,4.0,,3.0,,,1.0,1.0,1.0,,,,,,28.0,13.0,6.5,6.0,0.00038764,0,,4.0,1.0,,,,2.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
11369429,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,14,14,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,18.0,5.0,6.5,1.0,0.00017607,0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,5.0,4.0,,,,,4.0,5.0,,1.0,,,,,1.0,,,,,,17.0,11.0,6.6,5.0,0.00571419,1,,2.0,,1.0,,4.0,,0.027,2.0,,,,,,,,,,,,1.0,,,,,,,,
11369429,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,0.00037548,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,47339,EUR,574473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Javi Domínguez,javi-dominguez,J. Domínguez,D,5,195,27,M,1084772,EUR,985564800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,
11369429,home,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,False,24.0,19.0,7.0,3.0,17.0,18.0,2.0,6.0,1.0,2.0,2.0,5.0,,,1.0,,1.0,3.0,,,90.0,35.0,6.5,6.0,0.00030909,0,0.1767,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11369429,away,Granada,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,34.0,24.0,3.0,1.0,16.0,20.0,8.0,14.0,2.0,3.0,1.0,3.0,,,1.0,,,,,,82.0,60.0,6.5,15.0,0.00892927,1,,6.0,1.0,1.0,,1.0,,0.042,3.0,,,,,,,,,,,2.0,,,,,,,,,
11369429,away,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,76.0,65.0,5.0,3.0,49.0,56.0,16.0,20.0,1.0,3.0,6.0,4.0,1.0,1.0,1.0,,,,,,90.0,92.0,7.2,13.0,0.0089261,1,,3.0,,,1.0,1.0,1.0,0.1953,2.0,,1.0,1.0,4.0,0.0765,,,,,,1.0,,,,,,,,,
11369429,away,Granada,Raúl Torrente,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,False,68.0,57.0,11.0,3.0,46.0,49.0,11.0,19.0,,1.0,7.0,4.0,1.0,,,,,,,,90.0,77.0,6.5,11.0,0.00362486,0,,3.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11369429,away,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,44.0,39.0,5.0,1.0,31.0,34.0,9.0,12.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,,,,,,82.0,71.0,6.9,12.0,0.013325,0,,1.0,,,,2.0,,,1.0,,,,2.0,,2.0,,,,,,,,True,1.0,,,,,
11369429,away,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,70.0,58.0,9.0,5.0,32.0,37.0,27.0,40.0,1.0,5.0,,6.0,3.0,2.0,,,,,,,90.0,83.0,7.1,18.0,0.323739,0,,9.0,1.0,,,,4.0,,4.0,1.0,,,1.0,,7.0,1.0,2.0,,,,,,,1.0,1.0,,,,
11369429,away,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,47.0,42.0,3.0,1.0,25.0,27.0,17.0,20.0,3.0,8.0,2.0,3.0,1.0,,4.0,,,,,,89.0,62.0,6.8,8.0,0.0264846,0,,7.0,1.0,,,2.0,2.0,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11369429,away,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,M,11,11,False,11.0,10.0,,,5.0,6.0,5.0,5.0,,1.0,,3.0,,,1.0,,,,,,90.0,17.0,6.6,3.0,0.0907402,1,,3.0,1.0,1.0,,1.0,,0.0386,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11369429,away,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,27.0,23.0,2.0,2.0,16.0,16.0,7.0,11.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,71.0,36.0,6.7,5.0,0.00490673,0,,4.0,,,,1.0,3.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
11369429,away,Granada,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,26,26,False,30.0,16.0,4.0,,5.0,9.0,11.0,27.0,,7.0,,4.0,,,5.0,,,,,,90.0,57.0,6.5,28.0,0.0463331,3,,8.0,8.0,1.0,,2.0,,0.1073,1.0,1.0,,,,,6.0,2.0,1.0,,,,,bryanzaragoza,,,,2.0,,,
11369429,away,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,15.0,10.0,,,3.0,4.0,8.0,12.0,1.0,4.0,4.0,2.0,,,2.0,,,,,,82.0,35.0,6.5,13.0,0.0332746,1,,10.0,4.0,,,3.0,4.0,0.1468,1.0,,,1.0,,0.0333,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,
11369429,away,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,True,8.0,7.0,1.0,,3.0,3.0,4.0,5.0,1.0,3.0,,2.0,,,2.0,,,,,,19.0,12.0,6.6,2.0,0.00063135,0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369429,away,Granada,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,33,33,True,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,1.0,2.0,,,,,,,,,,,8.0,21.0,6.6,3.0,0.00413414,0,,3.0,2.0,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,
11369429,away,Granada,Famara Diédhiou,famara-diedhiou,F. Diédhiou,F,18,189,721,M,293115,EUR,704764800,F,19,19,True,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,8.0,3.0,6.5,2.0,5.8e-06,0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,F,9,9,True,7.0,7.0,,,3.0,3.0,4.0,4.0,1.0,1.0,,,,,,,,,,,8.0,7.0,6.6,,0.00340647,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,1.0,4.0,,,0.0107683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,Adri López,adri-lopez,A. López,G,,185,10,M,894438,EUR,915840000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,Fran Arbol,arbol-fran,F. Árbol,G,13,189,17,M,1466134,EUR,1151625600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Fran Árbol,,,,,,,,,,,
11369429,away,Granada,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,Víctor Díaz,victor-diaz,V. Díaz,D,,183,35,M,141655,EUR,582076800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,Miguel Rubio,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,Njegoš Petrović,njegos-petrovic,N. Petrović,M,18,185,282,M,844179,EUR,932256000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369429,away,Granada,Shon Weissman,shon-weissman,S.Weissman,F,18,174,695,M,790817,EUR,824256000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
