match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_keyPass,stat_clearanceOffLine,stat_dispossessed,stat_interceptionWon,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_shotValueNormalized,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14425844,home,Reading,Jack Stevens,jack-stevens,J. Stevens,G,25,188.0,17,M,822350,EUR,870480000,G,25,25,False,42.0,27.0,26.0,12.0,0.0,19.0,21.0,8.0,21.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,90.0,49.0,6.9,15.0,0.0672,0,0.09,0.01,-0.1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425844,home,Reading,Kelvin Abrefa,kelvin-abrefa,K. Abrefa,D,2,183.0,185,M,1105498,EUR,1070928000,D,2,2,False,37.0,28.0,3.0,1.0,0.0,14.0,17.0,14.0,20.0,3.0,4.0,,,,,,,65.0,64.0,6.5,19.0,,0,0.14,0.03,-0.18,,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14425844,home,Reading,Michael Stickland,michael-stickland,M. Stickland,D,22,182.0,17,M,1094383,EUR,1030147200,D,22,22,False,52.0,45.0,5.0,4.0,0.0,32.0,38.0,13.0,14.0,7.0,8.0,1.0,3.0,1.0,,,,90.0,71.0,7.1,8.0,,0,0.16,0.11,0.22,,,,,,,,,,,,True,6.0,7.0,11.0,1.0,1.0,,,,,,,,,,,,,
14425844,home,Reading,Jeriel Dorsett,jeriel-dorsett,J. Dorsett,D,3,185.0,36,M,1008113,EUR,1020470400,D,3,3,False,57.0,44.0,8.0,3.0,0.0,35.0,41.0,9.0,16.0,5.0,2.0,1.0,4.0,,,,,90.0,64.0,6.3,13.0,,0,0.09,0.05,-0.07,,,,,,,,,1.0,,,,3.0,2.0,5.0,,,,,,,,,,,,,,,
14425844,home,Reading,John Ryan,john-ryan,J. Ryan,D,36,178.0,38,M,1065022,EUR,1074643200,D,36,36,False,30.0,21.0,2.0,,0.0,12.0,15.0,9.0,15.0,5.0,9.0,2.0,1.0,3.0,,,,79.0,54.0,7.6,12.0,,0,-0.01,0.03,0.43,,1.0,,,,3.0,3.0,2.0,2.0,,,,1.0,3.0,4.0,2.0,,1.0,,,,,,,,,,,,
14425844,home,Reading,Tivonge Rushesha,rushesha-tivonge,T. Rushesha,D,14,162.0,106,M,1046484,EUR,1027468800,M,14,14,False,24.0,21.0,1.0,,0.0,10.0,10.0,11.0,14.0,11.0,5.0,1.0,2.0,1.0,,,,79.0,41.0,6.2,9.0,,0,0.09,0.06,-0.08,,1.0,1.0,1.0,,3.0,3.0,2.0,3.0,,,,3.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,,,,,
14425844,home,Reading,Liam Fraser,liam-fraser,L. Fraser,M,6,185.0,83,M,930843,EUR,912556800,M,6,6,False,53.0,43.0,7.0,3.0,0.0,18.0,22.0,25.0,31.0,,7.0,,7.0,1.0,,,,90.0,71.0,8.8,11.0,,2,0.28,0.15,0.3,,1.0,,,,3.0,2.0,,,,,,,3.0,7.0,,1.0,,,,,1.0,1.0,1.0,1.0,0.54,,,,
14425844,home,Reading,Kami Doyle,doyle-kami,K. Doyle,M,29,177.0,126,M,1104981,EUR,1122854400,M,29,29,False,29.0,21.0,7.0,4.0,1.0,3.0,3.0,18.0,26.0,5.0,11.0,,8.0,3.0,,,,90.0,58.0,7.9,14.0,,3,0.51,0.54,-0.02,,4.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,2.0,2.0,,,1.0,1.0,,-0.55,1.0,1.0,,
14425844,home,Reading,Paddy Lane,paddy-lane,P. Lane,F,32,177.0,91,M,1133490,EUR,982540800,F,32,32,False,15.0,9.0,3.0,2.0,0.0,3.0,4.0,6.0,11.0,8.0,4.0,,2.0,,,,,45.0,25.0,6.1,12.0,,1,-0.09,-0.53,-0.01,,1.0,,2.0,,,,1.0,,Paddy Lane,,,5.0,4.0,,,,,1.0,,,,,,,-0.43,,1.0,,
14425844,home,Reading,Jeremiah Okine-Peters,jeremiah-okine-peters,J. Okine-Peters,F,43,171.0,13,M,1141740,EUR,1000857600,F,43,43,False,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,7.0,4.0,,,2.0,,,,66.0,18.0,6.7,6.0,,0,0.15,0.02,0.16,,,,,,2.0,,5.0,,,,,7.0,,,,2.0,,,,,,,,,,,,,
14425844,home,Reading,Andre Garcia,andre-garcia,A. Garcia,D,90,,161,M,1901084,EUR,1196380800,F,19,19,False,12.0,11.0,,,1.0,4.0,4.0,7.0,8.0,9.0,10.0,,2.0,2.0,,,,90.0,40.0,7.2,11.0,,1,0.19,-0.56,0.23,,2.0,1.0,2.0,1.0,6.0,4.0,2.0,1.0,,,,4.0,1.0,1.0,,1.0,,3.0,,,1.0,1.0,,,0.0,,,,
14425844,home,Reading,Mamadi Camara,mamadi-camara,M. Camara,F,28,175.0,174,M,1089411,EUR,1072828800,M,28,28,True,11.0,6.0,1.0,,0.0,,1.0,6.0,10.0,8.0,,1.0,3.0,,,,,45.0,21.0,7.3,9.0,,1,-0.22,0.77,-0.02,,,,2.0,,,,1.0,,,,,4.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,0.4,,,,
14425844,home,Reading,Ashqar Ahmed,ashqar-ahmed,A. Ahmed,D,47,191.0,28,M,1606161,EUR,1188518400,D,39,39,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,,,,,25.0,17.0,7.0,4.0,,0,-0.05,0.04,0.22,,,,,,2.0,2.0,1.0,,Ashqar Ahmed,,,,2.0,5.0,,,,,,,,,,,,,,,
14425844,home,Reading,Mark O'Mahony,omahony-mark,M. O'Mahony,F,20,182.0,329,M,1149855,EUR,1105660800,F,20,20,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,5.0,,,1.0,,,,,24.0,11.0,6.1,5.0,,1,0.01,-0.09,0.0,,,,1.0,,,,2.0,,,,,3.0,,,,,,1.0,,,,,1.0,,-0.14,,,,
14425844,home,Reading,Daniel Kyerewaa,daniel-kyerewaa,D. Kyerewaa,M,11,175.0,80,M,1066810,EUR,1002240000,M,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,2.0,2.0,,,,,,,11.0,9.0,6.4,3.0,,0,-0.2,-0.54,-0.01,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
14425844,home,Reading,Ben Elliott,ben-elliott,B. Elliott,M,4,179.0,887,M,996918,EUR,1036454400,M,4,4,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,2.0,,1.0,,,,,,11.0,5.0,6.4,3.0,,0,0.0,0.0,-0.05,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
14425844,home,Reading,Matt Rowley,matt-rowley,M. Rowley,G,48,182.0,6,M,1617422,EUR,1091145600,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425844,home,Reading,Finley Burns,finley-burns,F. Burns,D,12,196.0,261,M,998763,EUR,1055808000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425844,home,Reading,Matty Jacob,matty-jacob,M. Jacob,D,16,180.0,49,M,990833,EUR,991526400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425844,home,Reading,Shay Spencer,shay-spencer,S. Spencer,M,24,,11,M,1561163,EUR,1068336000,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425844,away,AFC Wimbledon,Joe McDonnell,joe-mcdonnell,J. McDonnell,G,20,179.0,6,M,582430,EUR,769305600,G,20,20,False,44.0,19.0,40.0,15.0,0.0,9.0,12.0,10.0,32.0,,,,8.0,,1.0,2.0,2.0,90.0,49.0,6.4,25.0,0.082,0,0.23,0.03,-0.18,0.1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0
14425844,away,AFC Wimbledon,Isaac Ogundere,isaac-ogundere,I. Ogundere,D,33,,35,M,1133486,EUR,1036540800,D,33,33,False,47.0,38.0,9.0,4.0,0.0,22.0,22.0,16.0,25.0,4.0,5.0,1.0,1.0,,,,,90.0,62.0,6.9,11.0,,0,0.3,0.03,-0.18,,2.0,,,,3.0,1.0,,3.0,Isaac Ogundere,,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,
14425844,away,AFC Wimbledon,Patrick Bauer,patrick-bauer,P. Bauer,D,15,192.0,31,M,139520,EUR,720230400,D,15,15,False,30.0,22.0,6.0,1.0,0.0,18.0,20.0,4.0,10.0,2.0,9.0,,1.0,,,,,66.0,39.0,6.6,9.0,,1,0.11,0.01,-0.22,,,,,,,,1.0,1.0,,,,1.0,9.0,4.0,,,,,2.0,,,,1.0,,-0.03,,,,
14425844,away,AFC Wimbledon,Riley Harbottle,riley-harbottle,R. Harbottle,D,26,187.0,30,M,1020617,EUR,969926400,D,26,26,False,37.0,28.0,3.0,1.0,0.0,16.0,20.0,12.0,17.0,4.0,8.0,1.0,6.0,,,,,90.0,73.0,6.8,17.0,,1,0.04,0.05,-0.12,,,,,,2.0,1.0,1.0,,,,,3.0,6.0,7.0,1.0,,,,,,,1.0,,,-0.51,,,,
14425844,away,AFC Wimbledon,Aron Sasu,aron-sasu,A. Sasu,F,29,185.0,40,M,1155382,EUR,1109980800,M,29,29,False,15.0,11.0,1.0,,0.0,3.0,4.0,8.0,11.0,10.0,8.0,,3.0,1.0,,,,90.0,43.0,5.8,13.0,,2,-0.04,0.23,-0.04,,2.0,,4.0,2.0,3.0,2.0,1.0,2.0,Aron Sasu,,,2.0,2.0,3.0,,,,4.0,,,,1.0,,,-0.19,,1.0,,
14425844,away,AFC Wimbledon,Jake Reeves,jake-reeves,J. Reeves,M,4,173.0,21,M,151058,EUR,738720000,M,4,4,False,45.0,39.0,6.0,4.0,1.0,20.0,21.0,19.0,24.0,6.0,1.0,2.0,3.0,,,,,79.0,61.0,6.8,11.0,,0,0.26,0.03,-0.24,,7.0,4.0,1.0,,1.0,,,1.0,,,True,1.0,,,,4.0,,1.0,1.0,,1.0,,,,,,,,
