match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_interceptionWon,stat_errorLeadToAGoal,captain,stat_unsuccessfulTouch,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10408370,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,32.0,25.0,16.0,10.0,21.0,23.0,4.0,9.0,1.0,6.0,1.0,3.0,4.0,90.0,42.0,6.8,7.0,0.0,0.0,0.00299377,0,-0.0544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408370,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,D,7,7,False,43.0,34.0,8.0,3.0,13.0,16.0,21.0,28.0,4.0,8.0,4.0,,,90.0,71.0,6.1,13.0,0.049,0.0,0.0292811,3,,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408370,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,51.0,48.0,8.0,7.0,32.0,32.0,16.0,19.0,2.0,6.0,,,,90.0,56.0,5.7,4.0,0.0,0.0,0.0285691,0,,,2.0,1.0,,,,1.0,,1.0,,,Unai,García,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408370,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,55.0,47.0,6.0,2.0,34.0,36.0,13.0,19.0,4.0,5.0,2.0,,,90.0,63.0,6.2,9.0,0.0,0.0,0.00486131,0,,,5.0,2.0,,,,3.0,2.0,,3.0,,,,2.0,,1.0,,True,1.0,,,,,,,,,,,,,,
10408370,home,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,False,41.0,37.0,1.0,,11.0,11.0,28.0,33.0,2.0,2.0,,,,90.0,62.0,6.5,7.0,0.0,0.0,0.370905,0,,3.0,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,,,,
10408370,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,67.0,58.0,7.0,3.0,25.0,27.0,33.0,43.0,5.0,5.0,3.0,,,90.0,87.0,6.9,16.0,0.0442,0.1916,0.025434,2,,3.0,5.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,
10408370,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,35.0,32.0,,,11.0,12.0,21.0,23.0,4.0,5.0,1.0,,,85.0,51.0,6.6,6.0,0.0,0.0,0.0340701,0,,,6.0,,,,,4.0,1.0,,3.0,1.0,,,2.0,,1.0,,,3.0,,,,,,1.0,3.0,,,,,,,
10408370,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,22.0,18.0,1.0,,7.0,7.0,11.0,19.0,3.0,4.0,2.0,,,63.0,38.0,6.7,10.0,0.0918,0.0266,0.00973324,1,,4.0,5.0,3.0,,,,,2.0,,,,,,,1.0,1.0,,,2.0,,1.0,1.0,,1.0,,2.0,,,,,,,
10408370,home,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,8,8,False,21.0,17.0,,,3.0,3.0,15.0,20.0,1.0,2.0,1.0,,,72.0,26.0,6.8,7.0,0.0,0.0,0.0852189,0,,2.0,3.0,,1.0,,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,
10408370,home,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,12,12,False,31.0,24.0,1.0,1.0,6.0,7.0,20.0,30.0,1.0,4.0,,,,85.0,47.0,6.5,15.0,0.0224,0.0,0.168399,1,,6.0,7.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,3.0,2.0,,,,,1.0,3.0,,ez_abde,,,,,
10408370,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,20.0,14.0,,,1.0,2.0,13.0,18.0,6.0,4.0,1.0,,,90.0,37.0,7.0,13.0,0.2642,0.2695,0.106963,3,,,10.0,1.0,1.0,1.0,,1.0,1.0,,5.0,1.0,,,3.0,2.0,,,,5.0,,1.0,2.0,,,1.0,2.0,,budimir_ante,,,,,
