match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_lastName,stat_totalContest,stat_wonContest,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_penaltyConceded,stat_goalAssist
10438103,home,Chaves,Jô Batista,,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,95,95,False,14.0,6.0,,,4.0,5.0,2.0,9.0,5.0,7.0,,1.0,,,,,,73.0,23.0,5.6,10.0,4,,,6.0,1.0,,2.0,,,,,,,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,
10438103,home,Chaves,Issah Abass,,abass-issah,I. Abass,M,8,173,216,M,873419,EUR,906768000,F,17,17,True,5.0,3.0,,,3.0,3.0,,2.0,,1.0,,3.0,,,,,,23.0,9.0,6.4,3.0,0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
10438103,home,Chaves,Bernardo Sousa,,bernardo-sousa,B. Sousa,F,77,178,72,M,1087371,EUR,954115200,M,73,73,True,4.0,3.0,,,1.0,1.0,2.0,4.0,,2.0,,2.0,,,,,,23.0,8.0,6.6,2.0,0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10438103,home,Chaves,Luther Singh,,luther-singh,L. Singh,M,11,171,248,M,809233,EUR,870739200,F,7,7,True,6.0,6.0,,,1.0,1.0,5.0,6.0,,4.0,,,,,,,,12.0,15.0,7.0,3.0,0,1.0,,1.0,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,
10438103,home,Chaves,Sandro Cruz,,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,12,12,True,1.0,,,,,,,1.0,,,,,,,,,,13.0,3.0,6.4,1.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,home,Chaves,Gonçalo Filipe,Gonçalo Filipe,goncalo-filipe,G. Filipe,G,28,194,11,M,1397563,EUR,957052800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,home,Chaves,Habib Sylla,Habib Sylla,habib-sylla,H. Sylla,D,52,178,24,M,1386615,EUR,918777600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,home,Chaves,João Queirós,,joao-queiros,J. Queirós,D,4,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,home,Chaves,Gui Silva,Guilherme,guilherme,G. Silva,D,4,191,12,M,1401182,EUR,972086400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,away,FC Porto,Diogo Costa,,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,43.0,32.0,20.0,9.0,29.0,34.0,3.0,9.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,90.0,47.0,6.4,11.0,0,,,,,,,,,,,,,,,,,,,,,,,diogomcosta99,,,,,1.0,1.0,1.0,,,
10438103,away,FC Porto,Rodrigo Conceição,,rodrigo-conceicao,R. Conceição,D,27,173,250,M,945121,EUR,946771200,D,17,17,False,24.0,22.0,1.0,1.0,14.0,14.0,8.0,11.0,,2.0,1.0,7.0,,,,,,89.0,45.0,5.9,9.0,0,1.0,,9.0,3.0,1.0,,,1.0,1.0,1.0,,,3.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,
10438103,away,FC Porto,Pepe,,pepe,Pepe,D,,188,6226,M,5884,EUR,415065600,D,3,3,False,57.0,50.0,10.0,6.0,30.0,32.0,20.0,25.0,,1.0,4.0,2.0,,,,,,90.0,66.0,6.9,8.0,0,,,2.0,,,,1.0,1.0,1.0,,,,,,,True,2.0,,,,,1.0,Pepe,,,,,,,,,,
10438103,away,FC Porto,Iván Marcano,,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,69.0,63.0,10.0,6.0,45.0,49.0,18.0,20.0,1.0,2.0,2.0,5.0,,,,,,90.0,77.0,7.7,6.0,1,,,2.0,,,,4.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,
10438103,away,FC Porto,Zaidu Sanusi,,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,987510,EUR,866160000,D,12,12,False,47.0,33.0,4.0,1.0,15.0,20.0,20.0,33.0,2.0,5.0,2.0,7.0,,,,,,90.0,75.0,6.5,24.0,1,6.0,2.0,5.0,1.0,,1.0,1.0,1.0,,,2.0,,3.0,2.0,2.0,,2.0,,,,1.0,4.0,,,,,2.0,,,,,1.0,
10438103,away,FC Porto,André Franco,,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,M,20,20,False,31.0,27.0,2.0,2.0,9.0,9.0,18.0,24.0,,2.0,1.0,4.0,,,,,,83.0,41.0,6.7,9.0,1,2.0,,3.0,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,
10438103,away,FC Porto,Marko Grujić,,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,16,16,False,58.0,52.0,8.0,5.0,31.0,31.0,21.0,27.0,2.0,6.0,2.0,6.0,,,,,,90.0,71.0,6.4,9.0,0,,,9.0,2.0,1.0,,,,2.0,2.0,,,1.0,,5.0,,1.0,,,,2.0,1.0,,,,,,,,,,,
10438103,away,FC Porto,Stephen Eustaquio,,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,46,46,False,45.0,40.0,1.0,1.0,20.0,22.0,21.0,27.0,,6.0,1.0,3.0,,,,,,65.0,61.0,7.6,9.0,0,4.0,1.0,2.0,,1.0,,,2.0,6.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0
10438103,away,FC Porto,Otávio,,otavio,Otávio,M,25,171,6972,M,244801,EUR,792288000,M,25,25,False,64.0,54.0,5.0,4.0,20.0,24.0,35.0,41.0,1.0,13.0,,10.0,,,,,,90.0,91.0,9.4,15.0,3,1.0,1.0,3.0,,,1.0,,,4.0,3.0,3.0,,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,5.0,4.0,otavio,,,,,,,,,,1.0
10438103,away,FC Porto,Toni Martínez,,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,29,29,False,16.0,10.0,1.0,1.0,7.0,7.0,3.0,9.0,3.0,11.0,1.0,5.0,,,,,,90.0,33.0,7.9,7.0,4,,,6.0,,1.0,1.0,,,3.0,3.0,,,1.0,1.0,2.0,,3.0,1.0,2.0,1.0,4.0,,,,,,1.0,,,,,,
10438103,away,FC Porto,Danny Namaso,,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,False,23.0,20.0,,,8.0,8.0,13.0,17.0,,9.0,,4.0,,,,,,83.0,37.0,8.0,5.0,2,2.0,1.0,7.0,1.0,,,,,3.0,2.0,2.0,,2.0,2.0,4.0,,2.0,,2.0,1.0,4.0,1.0,,,,,,,,,,,
10438103,away,FC Porto,Pepê,,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,F,11,11,True,19.0,15.0,,,6.0,8.0,9.0,11.0,,2.0,,,,,,,,25.0,26.0,6.7,7.0,0,,,2.0,,2.0,,,,,,1.0,,2.0,2.0,,,,,,,,1.0,pepe,,,,,,,,,,
10438103,away,FC Porto,Bernardo Folha,,bernardo-folha,Folha,M,22,180,173,M,999005,EUR,1016841600,M,87,87,True,13.0,11.0,1.0,,4.0,5.0,7.0,8.0,,1.0,,3.0,,,,,,16.0,17.0,6.8,4.0,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10438103,away,FC Porto,Mehdi Taremi,,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,9,9,True,8.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,2.0,,,,,,,,16.0,11.0,7.3,4.0,1,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,mehditaremi9,1.0,,,,,,,,,1.0
10438103,away,FC Porto,Wilson Manafá,,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,18,18,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,,,2.0,,,,,,8.0,8.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,away,FC Porto,Cláudio Ramos,,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,away,FC Porto,Fábio Cardoso,,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,away,FC Porto,Wendell,,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,away,FC Porto,Gabriel Veron,,gabriel-veron,G. Veron,M,27,176,2561,M,1002819,EUR,1031011200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438103,away,FC Porto,Gonçalo Borges,,goncalo-borges,G. Borges,F,11,184,1083,M,979221,EUR,985824000,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
