match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_fouls,captain,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
11368634,home,Granada,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,25,25,False,32.0,24.0,18.0,10.0,0.0,21.0,21.0,3.0,11.0,1.0,1.0,1.0,11.0,1.0,1.0,3.0,3.0,90.0,42.0,6.3,8.0,0.00193966,0,-2.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368634,home,Granada,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,923000,EUR,936921600,D,2,2,False,22.0,18.0,4.0,2.0,0.0,5.0,6.0,13.0,16.0,2.0,,,2.0,,,,,74.0,42.0,6.2,7.0,0.015135,1,,,,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0561,0.2134,,,,,,,,,,,,,,,,,,,
11368634,home,Granada,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2396,M,942335,EUR,961545600,D,22,22,False,31.0,27.0,3.0,1.0,0.0,20.0,21.0,8.0,12.0,4.0,,,5.0,1.0,,,,90.0,50.0,6.6,10.0,0.0600047,1,,,,2.0,1.0,1.0,,3.0,2.0,2.0,,4.0,0.0579,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11368634,home,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,35.0,31.0,8.0,5.0,0.0,23.0,24.0,8.0,11.0,4.0,,,2.0,,,,,90.0,47.0,6.8,5.0,0.0930191,0,,,,3.0,,,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,3.0,,1.0,1.0,2.0,,,,,,,,,,
11368634,home,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,37.0,32.0,4.0,2.0,0.0,15.0,16.0,20.0,28.0,1.0,1.0,,1.0,,,,,90.0,66.0,6.4,15.0,0.083836,0,,,,3.0,1.0,1.0,,1.0,3.0,,,2.0,,,7.0,3.0,,,1.0,1.0,1.0,,,True,,,,,,,,,
11368634,home,Granada,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,M,19,19,False,30.0,24.0,,,0.0,6.0,7.0,18.0,26.0,6.0,4.0,1.0,4.0,,,,,90.0,54.0,6.7,13.0,0.205619,2,,,,6.0,1.0,1.0,,,,4.0,3.0,,0.078,,3.0,,,,,1.0,3.0,1.0,,,facupellistri,1.0,2.0,,,,,,
11368634,home,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,21.0,17.0,3.0,2.0,0.0,6.0,7.0,12.0,16.0,,,,,,,,,53.0,30.0,6.3,6.0,0.0123578,1,,,,4.0,3.0,,,1.0,,,,1.0,0.0494,,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
11368634,home,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,22.0,19.0,2.0,1.0,0.0,9.0,9.0,10.0,16.0,3.0,,,2.0,,,,,53.0,28.0,6.3,6.0,0.014975,0,,,,4.0,1.0,,,,,2.0,1.0,,,,3.0,,,,,1.0,,,3.0,,,,,,,,,,
11368634,home,Granada,Kamil Jóźwiak,kamil-jozwiak,K. Jóźwiak,M,72,176,2028,M,814820,EUR,893203200,M,18,18,False,15.0,11.0,,,0.0,4.0,5.0,7.0,10.0,,,,3.0,,,,,45.0,18.0,6.2,6.0,0.0283744,0,,,,5.0,1.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,
11368634,home,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,33.0,23.0,2.0,1.0,0.0,9.0,10.0,15.0,24.0,4.0,2.0,1.0,6.0,,,,,90.0,52.0,6.8,16.0,0.170138,3,,,,7.0,1.0,2.0,,2.0,1.0,,,2.0,0.2261,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,,,,1.0,,,,,,
