match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_aerialWon,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_accurateCross,stat_dispossessed,stat_penaltyWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12437866,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,35.0,26.0,25.0,16.0,0.0,14.0,15.0,12.0,20.0,1.0,1.0,1.0,12.0,1.0,2.0,2.0,2.0,90.0,44.0,6.7,9.0,0.00226791,0,-0.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437866,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,37.0,34.0,,,1.0,10.0,12.0,24.0,27.0,4.0,,1.0,,,,,,83.0,56.0,6.5,12.0,0.0359485,0,,,,2.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
12437866,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,,40.0,36.0,1.0,,0.0,26.0,28.0,10.0,12.0,1.0,,,4.0,,,,,90.0,45.0,6.2,6.0,0.00233328,1,,,,,,,,,,2.0,,1.0,1.0,1.0,0.0195,,,,,,,,,,,,,,,,
12437866,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,56.0,54.0,5.0,5.0,0.0,32.0,33.0,22.0,23.0,2.0,,6.0,5.0,,,,,90.0,70.0,7.1,3.0,0.065073,1,,,,,5.0,,,2.0,1.0,,1.0,2.0,1.0,2.0,0.228,3.0,,,,,,,,,,,,,,,
12437866,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,,43.0,36.0,4.0,3.0,0.0,8.0,12.0,28.0,32.0,1.0,,3.0,5.0,,,,,72.0,64.0,6.8,11.0,0.0188351,0,,,,1.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12437866,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,,36.0,32.0,4.0,3.0,0.0,10.0,11.0,22.0,27.0,4.0,2.0,,2.0,,,,,72.0,49.0,6.8,7.0,0.0199098,0,,,,2.0,6.0,,,6.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,
12437866,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,57.0,46.0,5.0,1.0,0.0,12.0,15.0,34.0,42.0,3.0,,1.0,4.0,,,,,90.0,62.0,6.7,11.0,0.404986,0,,,,,5.0,,,,,,1.0,3.0,,2.0,,4.0,,1.0,,,,,,,,,,,,,
12437866,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,,40.0,30.0,3.0,3.0,0.0,6.0,8.0,27.0,38.0,6.0,3.0,,5.0,,,,,90.0,56.0,6.9,16.0,0.257723,0,,,,6.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,3.0,2.0,1.0,1.0,,,,,,,,
12437866,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,,28.0,26.0,1.0,,0.0,8.0,8.0,18.0,21.0,2.0,1.0,,1.0,,,,,55.0,38.0,8.4,5.0,0.111592,2,,,,1.0,2.0,2.0,1.0,,,,2.0,,,,0.2303,,,1.0,,,,,,2.0,2.0,0.9881,,,,,
12437866,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,19,19,False,,27.0,22.0,1.0,1.0,0.0,9.0,9.0,13.0,21.0,7.0,1.0,,4.0,,,,,73.0,44.0,6.5,14.0,0.316706,3,,,,3.0,3.0,4.0,,1.0,,,,,1.0,1.0,0.0753,1.0,,1.0,1.0,,1.0,,1.0,2.0,,0.1195,bryanzaragoza,,,,
