match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,from,description
14566902,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14566902,,,,,90,,,1,,,substitution,125186736.0,False,True,regular,,,,,,,,
14566902,,,,,90,,,1,,,substitution,125186735.0,False,True,regular,,,,,,,,
14566902,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,
14566902,,,,,77,,,14,,,card,124381224.0,,True,yellow,,Amir Rrahmani,Foul,False,332155.0,Amir Rrahmani,,
14566902,,,,,76,,,15,,,substitution,125186664.0,False,False,regular,,,,,,,,
14566902,,,,,76,,,15,,,substitution,125186663.0,False,False,regular,,,,,,,,
14566902,,,,,76,,,15,,,substitution,125186662.0,False,False,regular,,,,,,,,
14566902,,,,,75,,,16,,,substitution,125186661.0,False,True,regular,,,,,,,,
14566902,,,,,75,,,16,,,substitution,125186645.0,False,True,regular,,,,,,,,
14566902,,2.0,0.0,,72,,,19,,,goal,330359350.0,,True,ownGoal,,,,,189009.0,Marko Janković,owngoal,
14566902,,1.0,0.0,,65,,,26,,,goal,330359204.0,,True,regular,,,,,879346.0,Scott McTominay,,
14566902,,,,,64,,,27,,,substitution,125186560.0,False,True,regular,,,,,,,,
14566902,,,,,61,,,30,,,substitution,125186528.0,True,False,injury,,,,,,,,
14566902,,,,,61,,,30,,,substitution,125186522.0,False,False,regular,,,,,,,,
14566902,,,,,56,,,35,,,inGamePenalty,118587492.0,,True,missed,,,goalkeeperSave,,1086417.0,Rasmus Højlund,,Goalkeeper save
14566902,,,,,55,,,36,,,card,124381121.0,,False,yellow,,Marko Janković,Foul,False,189009.0,Marko Janković,,
14566902,,,,,50,,,41,,,card,124381105.0,,True,yellow,,Noa Lang,Foul,False,875136.0,Noa Lang,,
14566902,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14566902,,,,,43,,,3,,,card,124381020.0,,False,yellow,,Kevin Medina,Foul,False,939724.0,Kevin Medina,,
