match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,captain,stat_totalCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_challengeLost,stat_hitWoodwork,stat_goals,stat_accurateCross,player_firstName,player_lastName,stat_totalOffside,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAGoal,stat_ownGoals,stat_penaltyConceded
14566902,home,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,35.0,31.0,11.0,7.0,0.0,30.0,30.0,1.0,5.0,1.0,8.0,1.0,2.0,3.0,1.0,1.0,90.0,47.0,7.3,4.0,0.00190181,23.22,5.55732,0.0,84.600181432385,13.0,28.665,5.355,0.0417,0,0.1079,0.07,0.01,0.3,0.05,3.6,1.77,0.15,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566902,home,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2245,M,898815,EUR,911260800,D,31,31,False,52.0,46.0,3.0,3.0,0.0,18.0,20.0,28.0,32.0,1.0,4.0,,,,,,64.0,57.0,7.1,6.0,0.0151238,29.844,6.99008,5.0,191.44678153115,24.0,60.585,25.2,,0,,0.13,0.08,0.16,,1.94,3.66,0.98,0.3,0.1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566902,home,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3565,M,332155,EUR,762048000,D,13,13,False,46.0,45.0,1.0,1.0,0.0,38.0,39.0,7.0,7.0,4.0,5.0,,,,,,90.0,57.0,8.0,1.0,0.00336624,29.34,9.89461,4.0,98.021748909403,17.0,24.465,9.975,,0,,0.06,0.05,1.0,,3.02,5.32,1.12,0.35,0.08,1.0,1.0,3.0,5.0,2.0,,,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566902,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,870263,EUR,928627200,D,4,4,False,57.0,52.0,3.0,1.0,0.0,32.0,34.0,20.0,23.0,2.0,3.0,,,,,,89.0,65.0,7.0,7.0,0.365834,29.088,9.5783,5.0,123.4112925263,18.0,72.03,14.805,,2,,0.26,0.08,0.34,,2.62,5.15,1.35,0.38,0.08,,2.0,4.0,3.0,1.0,,,,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,0.1163,0.0678,1.0,-0.4,,,,,,,,,,,,,,,,,,,
14566902,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6961,M,153257,EUR,744422400,M,22,22,False,46.0,38.0,3.0,3.0,0.0,12.0,14.0,26.0,32.0,2.0,5.0,,,,,,90.0,58.0,7.7,9.0,0.0833478,29.376,11.04392,11.0,136.84341479819,16.0,88.515,35.175,,1,,0.31,0.56,0.15,,3.0,5.25,1.66,0.92,0.21,,,3.0,2.0,,1.0,1.0,,,,1.0,,3.0,,,,,,0.2639,,1.0,-0.52,dilorenzo22,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14566902,home,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4688,M,150383,EUR,785721600,M,68,68,False,72.0,68.0,2.0,1.0,0.0,33.0,35.0,35.0,37.0,,5.0,,,,,,90.0,77.0,7.2,4.0,0.0305341,28.476,11.36943,6.0,219.32746029317,24.0,12.285,20.265,,0,,0.25,0.12,0.21,,2.62,6.28,1.83,0.55,0.1,,1.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,StanLobotka,,,,,,1.0,,,,,,,,,,,,
14566902,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25842,M,879346,EUR,850003200,M,8,8,False,63.0,55.0,2.0,2.0,0.0,20.0,22.0,35.0,41.0,,6.0,,,,,,90.0,80.0,7.6,13.0,0.470291,29.916,11.86554,6.0,232.41966534228,31.0,79.38,22.995,,5,,0.5,0.33,0.17,,2.64,6.4,2.14,0.54,0.15,1.0,,7.0,2.0,,2.0,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.1779,1.302,2.0,0.35,ScottMcTominay,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
14566902,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3509,M,805078,EUR,878256000,M,17,17,False,54.0,52.0,5.0,4.0,0.0,32.0,34.0,20.0,20.0,,6.0,,,,,,90.0,69.0,7.2,4.0,0.161582,29.412,10.89746,10.0,176.77344571517,22.0,110.775,34.23,,1,,0.16,0.25,0.16,,2.99,5.18,1.75,0.79,0.18,,,2.0,3.0,,,,,,,3.0,2.0,2.0,,,,1.0,1.0,0.0316,0.1431,1.0,0.09,,,1.0,,,,,,,1.0,,,,,,,,,
14566902,home,Napoli,David Neres,david-neres,D. Neres,F,7,175,15122,M,850993,EUR,857347200,F,7,7,False,37.0,30.0,,,0.0,7.0,8.0,23.0,29.0,,5.0,,,,,,89.0,53.0,6.8,18.0,0.147668,32.508,10.27075,15.0,299.84986319011,25.0,222.495,25.83,,2,,-0.16,0.79,-0.04,,2.88,4.85,1.51,0.72,0.32,,1.0,7.0,3.0,,,,5.0,2.0,,,,1.0,2.0,,,2.0,3.0,0.2817,1.021,3.0,0.23,davidneres,,4.0,,,,1.0,1.0,,1.0,,,,,,,,,
14566902,home,Napoli,Noa Lang,noa-lang,N. Lang,F,77,173,15611,M,875136,EUR,929577600,F,70,70,False,24.0,19.0,,,0.0,4.0,6.0,15.0,18.0,,1.0,,,,,,75.0,40.0,7.2,10.0,0.163183,31.644,8.3376,11.0,230.66379143795,19.0,96.6,31.815,,2,,0.38,0.24,0.13,,2.35,3.83,1.3,0.62,0.24,,,3.0,3.0,,,2.0,1.0,1.0,,,,3.0,,,,1.0,1.0,0.2907,0.6427,2.0,0.13,noano,,6.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,
