match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_totalOffside,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_goals,stat_punches,player_sofascoreId
12544947,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,21.0,18.0,5.0,3.0,0.0,16.0,17.0,2.0,4.0,4.0,2.0,3.0,90.0,26.0,7.3,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544947,home,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,D,14,14,False,56.0,44.0,4.0,2.0,0.0,26.0,29.0,22.0,32.0,3.0,,,90.0,80.0,7.7,16.0,0,5.0,4.0,1.0,4.0,3.0,10.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12544947,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,82.0,73.0,7.0,2.0,0.0,55.0,60.0,18.0,22.0,5.0,,,90.0,92.0,7.2,9.0,0,,,,,2.0,4.0,,,4.0,4.0,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12544947,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,13.0,13.0,2.0,2.0,0.0,10.0,10.0,3.0,3.0,3.0,,,13.0,13.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544947,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,D,8,8,False,43.0,34.0,,,0.0,15.0,18.0,19.0,29.0,7.0,,,59.0,67.0,7.2,16.0,0,4.0,,1.0,2.0,2.0,6.0,2.0,1.0,3.0,2.0,,2.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,
12544947,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,96.0,90.0,12.0,11.0,0.0,37.0,38.0,53.0,58.0,9.0,,,90.0,112.0,8.5,8.0,2,,,1.0,3.0,3.0,6.0,,,3.0,3.0,2.0,1.0,,,2.0,2.0,2.0,,,,True,1.0,1.0,1.0,,,,,,,
12544947,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,18.0,12.0,1.0,1.0,0.0,3.0,4.0,10.0,16.0,3.0,,,59.0,33.0,6.8,13.0,1,2.0,1.0,,,4.0,3.0,2.0,,,3.0,3.0,3.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,
12544947,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,64.0,57.0,5.0,5.0,0.0,21.0,22.0,37.0,44.0,10.0,,,90.0,86.0,8.0,9.0,0,2.0,1.0,1.0,,4.0,9.0,1.0,1.0,2.0,7.0,3.0,,1.0,2.0,1.0,,5.0,,,,,,,,1.0,,,,,,
12544947,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,False,15.0,14.0,2.0,2.0,0.0,4.0,4.0,10.0,13.0,,,,45.0,24.0,6.4,6.0,0,2.0,,,,4.0,,1.0,,,,,1.0,,1.0,,1.0,,,Ahmed Bahusayn,,,,,,1.0,,,,,,
12544947,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,M,99,99,False,24.0,18.0,2.0,1.0,0.0,5.0,6.0,14.0,22.0,4.0,,,82.0,45.0,6.6,17.0,2,4.0,1.0,,1.0,2.0,2.0,2.0,,,1.0,1.0,5.0,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,
12544947,home,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800,F,11,11,False,24.0,18.0,1.0,1.0,0.0,4.0,6.0,14.0,18.0,3.0,,,90.0,38.0,6.8,11.0,3,,,3.0,,9.0,3.0,2.0,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,3.0,,2.0,,,,
12544947,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,60.0,52.0,6.0,3.0,0.0,38.0,40.0,14.0,20.0,7.0,,,77.0,69.0,7.5,8.0,1,,,1.0,2.0,1.0,4.0,,,2.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,,,,1.0,,,
12544947,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,45.0,11.0,7.1,3.0,1,,,2.0,1.0,3.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,
12544947,home,Al-Taawoun,Ebrahim Alshuyl,ebrahim-alshuyl,E. Alshuyl,D,26,169.0,15,M,949069,EUR,785376000,D,26,26,True,9.0,8.0,,,0.0,5.0,5.0,3.0,6.0,2.0,,,22.0,19.0,6.6,4.0,0,2.0,,,,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12544947,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,27,27,True,16.0,13.0,1.0,1.0,0.0,2.0,4.0,11.0,16.0,1.0,,,31.0,32.0,6.4,13.0,0,4.0,,,1.0,4.0,3.0,2.0,,,,,1.0,2.0,,,,1.0,,,,,,,,2.0,,,,,,
12544947,home,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,True,9.0,8.0,2.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,,,8.0,12.0,7.4,2.0,0,2.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
12544947,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544947,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,
12544947,home,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
