match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_goals,stat_interceptionWon,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAGoal,stat_bigChanceMissed
10385641,home,Tottenham Hotspur,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188,5077,M,LlorisH,9048,EUR,535939200,G,1,1,False,True,39.0,33.0,17.0,11.0,29.0,32.0,4.0,7.0,2.0,7.0,2.0,2.0,1.0,5.0,2.0,2.0,90.0,52.0,7.1,6.0,0.0,0.0,0.00088662,0,0.0826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,False,,37.0,33.0,2.0,1.0,28.0,31.0,5.0,6.0,1.0,4.0,,,,,,,59.0,46.0,6.7,4.0,0.0875,0.2623,0.0483103,1,,2.0,2.0,3.0,6.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,,52.0,40.0,15.0,9.0,33.0,42.0,7.0,10.0,3.0,6.0,,,,,,,90.0,58.0,7.3,12.0,0.1801,0.6565,0.0069675,2,,2.0,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,34,34,False,,42.0,38.0,3.0,,29.0,30.0,9.0,13.0,2.0,2.0,,,,,,,90.0,51.0,6.7,5.0,0.0,0.0,0.00989382,0,,,,1.0,2.0,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,False,,26.0,20.0,1.0,,13.0,16.0,11.0,17.0,,4.0,,,,,,,55.0,42.0,6.8,10.0,0.0867,0.0,0.263925,1,,1.0,,4.0,,,,,,,1.0,,,7.0,,,,1.0,4.0,2.0,1.0,1.0,3.0,,,,,,,,,,
10385641,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,,65.0,60.0,5.0,5.0,34.0,38.0,26.0,27.0,,9.0,,,,,,,90.0,80.0,7.7,8.0,0.0187,0.0,0.0585952,1,,,1.0,2.0,6.0,,,1.0,,,,,2.0,,2.0,2.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,
10385641,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,,45.0,40.0,3.0,2.0,24.0,28.0,16.0,17.0,,11.0,,,,,,,90.0,62.0,8.8,8.0,0.3946,0.7059,0.0196075,2,,,,2.0,4.0,2.0,,3.0,2.0,,1.0,1.0,4.0,,1.0,1.0,3.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,
10385641,home,Tottenham Hotspur,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,19,19,False,,38.0,27.0,2.0,1.0,18.0,25.0,9.0,18.0,,5.0,,,,,,,90.0,50.0,6.5,16.0,0.0,0.0,0.0414033,0,,3.0,1.0,4.0,2.0,,,,,,1.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,F,21,21,False,,21.0,19.0,,,9.0,9.0,11.0,14.0,,3.0,,,,,,,70.0,36.0,7.3,10.0,0.258,0.0378,0.429475,2,,,1.0,4.0,4.0,1.0,,2.0,,,1.0,,,2.0,3.0,1.0,,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,
10385641,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,,16.0,12.0,2.0,2.0,3.0,3.0,9.0,13.0,,1.0,,,,,,,59.0,31.0,6.5,11.0,0.0311,0.0,0.0611823,1,,,,4.0,3.0,,,,,,,,1.0,,2.0,,,,,1.0,1.0,4.0,1.0,1.0,,,3.0,,,,,,
10385641,home,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,,26.0,18.0,6.0,4.0,6.0,8.0,12.0,19.0,,2.0,,,,,,,90.0,46.0,7.7,17.0,0.4586,0.205,0.0191295,2,,2.0,2.0,8.0,6.0,1.0,,,,,,1.0,,1.0,7.0,3.0,,1.0,,,1.0,1.0,3.0,2.0,,,1.0,,,,,,
10385641,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,True,,25.0,20.0,2.0,,9.0,13.0,11.0,12.0,,1.0,,,,,,,35.0,32.0,6.7,5.0,0.0,0.0,0.0062876,0,,,2.0,1.0,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
10385641,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,True,,24.0,23.0,1.0,1.0,19.0,20.0,4.0,4.0,,2.0,,,,,,,31.0,27.0,6.8,1.0,0.0,0.0,0.00117738,0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,True,,7.0,4.0,,,,1.0,4.0,6.0,,1.0,,,,,,,31.0,18.0,9.3,5.0,0.6731,1.9992,0.00224211,4,,,1.0,1.0,3.0,4.0,,1.0,,,,3.0,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,
10385641,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,38,38,True,,19.0,16.0,,,10.0,12.0,6.0,7.0,,2.0,,,,,,,20.0,21.0,6.8,3.0,0.0,0.0,0.00236726,0,,,1.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385641,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385641,away,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,,197428,EUR,740707200,G,1,1,False,,23.0,16.0,12.0,5.0,12.0,16.0,4.0,7.0,,5.0,,4.0,,5.0,1.0,1.0,90.0,34.0,5.8,7.0,0.0,0.0,0.00052812,0,-2.1333,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
