match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork
11067384,home,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,False,18.0,11.0,1.0,1.0,4.0,4.0,7.0,14.0,2.0,6.0,1.0,2.0,,,,90.0,35.0,7.2,16.0,0.00765338,2,,,3.0,9.0,3.0,1.0,7.0,1.0,1.0615,2.0,,1.0,,,,3.0,2.0,,,1.0,0.9876,,,,1.0,,,,,,
11067384,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,True,20.0,12.0,6.0,1.0,5.0,8.0,7.0,13.0,1.0,2.0,4.0,3.0,,,,45.0,32.0,6.5,12.0,0.0180474,0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11067384,home,América Mineiro,Júlio César,Júlio César,,julio-cesar,Júlio César,D,18,186,62,M,1185832,EUR,1064793600,D,18,18,True,7.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,,,3.0,1.0,,,,45.0,12.0,6.6,3.0,0.00050121,0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Juan Cazares,,,juan-cazares,J. Cazares,M,26,170,454,M,158411,EUR,702259200,M,80,80,True,4.0,2.0,,,2.0,2.0,,3.0,,,,,,,,13.0,6.0,6.4,4.0,2.435e-05,0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,True,9.0,7.0,,,3.0,4.0,4.0,5.0,,4.0,,4.0,,,,25.0,16.0,6.7,2.0,0.00861701,1,,,,3.0,2.0,,,,0.0165,2.0,2.0,1.0,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,
11067384,home,América Mineiro,Javier Méndez,,,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,,,,13.0,7.0,6.4,1.0,0.00221743,0,,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,
11067384,home,América Mineiro,Washington Aguerre,,,washington-aguerre,W. Aguerre,G,29,187,355,M,311402,EUR,735523200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Daniel Borges,,,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Adyson,Adyson,,adyson,Adyson,M,99,168,186,M,1175259,EUR,1127347200,F,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Lucas Kal,,,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Renato Kayzer,,,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,home,América Mineiro,Wellington Paulista,,,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Everson,,,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,17.0,12.0,11.0,6.0,10.0,12.0,2.0,5.0,,,,7.0,,2.0,3.0,90.0,24.0,6.8,5.0,0.00053702,0,0.3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Renzo Saravia,,,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,43.0,32.0,3.0,1.0,7.0,10.0,26.0,38.0,,9.0,,7.0,,,,90.0,78.0,6.7,24.0,0.125391,0,,5.0,,11.0,2.0,,2.0,2.0,,8.0,3.0,4.0,,,,4.0,3.0,,1.0,,,3.0,,,,,,,,,
11067384,away,Atlético Mineiro,Mauricio Lemos,,,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,28,28,False,52.0,39.0,14.0,6.0,23.0,27.0,16.0,25.0,1.0,4.0,1.0,8.0,,,,90.0,64.0,6.9,13.0,0.00730049,1,,,2.0,3.0,1.0,1.0,,1.0,0.0327,,,,,1.0,3.0,2.0,2.0,,,,,1.0,,,,,,,,,
11067384,away,Atlético Mineiro,Jemerson,,,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,34,34,False,37.0,33.0,5.0,3.0,18.0,20.0,15.0,17.0,,2.0,9.0,3.0,,,,90.0,53.0,6.0,7.0,0.00607517,0,,,1.0,4.0,1.0,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
11067384,away,Atlético Mineiro,Guilherme Arana,,,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,False,76.0,65.0,4.0,1.0,24.0,26.0,42.0,55.0,2.0,3.0,2.0,6.0,,,,90.0,100.0,7.3,16.0,0.0489447,2,,5.0,1.0,1.0,,,1.0,,0.0445,1.0,1.0,,,,3.0,,,True,1.0,1.0,0.0901,1.0,,1.0,,,guiarana,,,,
11067384,away,Atlético Mineiro,Matías Zaracho,,,matias-zaracho,M. Zaracho,M,11,171,1332,M,859970,EUR,889488000,M,15,15,False,30.0,26.0,2.0,2.0,11.0,12.0,15.0,19.0,2.0,5.0,,2.0,,,,70.0,41.0,6.6,6.0,0.00716932,1,,1.0,2.0,8.0,4.0,1.0,,1.0,0.0161,,,2.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Alan Franco,,,alan-franco,A. Franco,M,21,174,3281,M,822729,EUR,903657600,M,23,23,False,27.0,23.0,1.0,1.0,12.0,14.0,11.0,13.0,2.0,3.0,1.0,4.0,,,,45.0,32.0,6.9,4.0,0.00797687,0,,,1.0,3.0,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
11067384,away,Atlético Mineiro,Otávio,,,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,79.0,72.0,4.0,3.0,25.0,27.0,47.0,52.0,1.0,7.0,1.0,6.0,,,,90.0,91.0,7.2,7.0,0.0327937,0,,,,4.0,1.0,,,1.0,,,,4.0,,,1.0,5.0,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Rubens,Rubens,,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,24.0,22.0,2.0,,8.0,9.0,14.0,16.0,1.0,2.0,,4.0,,,,45.0,30.0,6.5,4.0,0.00794734,0,,1.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Hulk,,,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,35.0,27.0,,,6.0,7.0,21.0,30.0,,9.0,,1.0,,,,90.0,59.0,6.9,16.0,0.0480614,5,,2.0,2.0,11.0,1.0,3.0,,4.0,0.0912,8.0,5.0,3.0,,,,,,,,1.0,0.0569,,2.0,1.0,,,Hulk,2.0,,,
11067384,away,Atlético Mineiro,Paulinho,,,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,F,10,10,False,39.0,31.0,1.0,1.0,3.0,6.0,29.0,35.0,,4.0,,6.0,,,,90.0,53.0,7.9,13.0,0.144313,3,,2.0,,3.0,,,1.0,1.0,0.6303,4.0,3.0,1.0,,,,,,,1.0,3.0,1.1864,2.0,1.0,,1.0,,paulinho10,,,,
11067384,away,Atlético Mineiro,Cristian Pavón,,,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,9,9,True,41.0,36.0,1.0,,7.0,8.0,29.0,39.0,,,,3.0,,,,45.0,54.0,7.5,13.0,0.344336,3,,6.0,,2.0,,2.0,,,0.2091,1.0,,,,,1.0,,,,,1.0,0.0376,2.0,1.0,,,,,,1.0,1.0,1.0
11067384,away,Atlético Mineiro,Igor Gomes,,,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,26.0,22.0,3.0,1.0,8.0,9.0,15.0,18.0,,,,2.0,,,,45.0,29.0,6.6,6.0,0.113333,0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,
11067384,away,Atlético Mineiro,Pedrinho,,,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,M,38,38,True,19.0,16.0,2.0,1.0,1.0,1.0,16.0,19.0,1.0,2.0,,,,,,20.0,21.0,7.2,3.0,0.0981796,0,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,1.0,,,3.0,,,,,,,,,
11067384,away,Atlético Mineiro,Matheus Mendes,,,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Réver,,,rever,Réver,D,4,192,176,,39421,EUR,473644800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Igor Rabello,,,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Paulo Vitor,Paulo Vitor,,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Alisson Santana,,,alisson,Alisson,M,45,183,2043,M,1471221,EUR,1127260800,F,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Edenilson,,,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Hyoran,,,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Patrick,,,patrick,Patrick,M,8,176,632,M,594428,EUR,712368000,M,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067384,away,Atlético Mineiro,Cadu,,,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
