match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,stat_errorLeadToAShot,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12436549,home,Southampton,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,True,32.0,14.0,25.0,7.0,0.0,8.0,8.0,6.0,24.0,1.0,7.0,1.0,4.0,6.0,1.0,90.0,40.0,7.4,18.0,0.0035241,0,-0.5864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436549,home,Southampton,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,D,16,16,False,,21.0,18.0,2.0,,0.0,8.0,9.0,10.0,13.0,5.0,4.0,,,,,90.0,46.0,7.7,6.0,0.00718222,1,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0132,,,,,,,,,,,,,,,,,,
12436549,home,Southampton,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,D,4,4,False,,49.0,47.0,,,0.0,27.0,27.0,20.0,23.0,2.0,3.0,,,,,90.0,63.0,7.1,4.0,0.0147287,0,,1.0,3.0,3.0,,,,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12436549,home,Southampton,Nathan Wood,,,nathan-wood,N. Wood,D,15,188,204,M,,944200,EUR,1022803200,D,15,15,False,,38.0,35.0,2.0,,0.0,26.0,26.0,9.0,12.0,7.0,,,,,,90.0,52.0,6.9,4.0,0.00209991,0,,,2.0,7.0,,,,1.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,
12436549,home,Southampton,Charlie Taylor,,,charlie-taylor,C. Taylor,D,29,183,248,M,,166381,EUR,748224000,D,21,21,False,,46.0,42.0,7.0,4.0,0.0,28.0,29.0,14.0,17.0,9.0,3.0,,,,,90.0,61.0,7.2,4.0,0.044655,0,,,1.0,3.0,,,,2.0,2.0,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,
12436549,home,Southampton,Welington,,,welington,Welington,M,34,170,939,M,,1009920,EUR,982540800,D,34,34,False,,20.0,18.0,3.0,2.0,0.0,9.0,9.0,9.0,13.0,6.0,1.0,,,,,90.0,41.0,6.5,10.0,0.00351645,0,,2.0,3.0,3.0,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,
12436549,home,Southampton,Jay Robinson,Jay Robinson,,jay-robinson,J. Robinson,F,46,176,293,M,,1440673,EUR,1173916800,M,46,46,False,,14.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,11.0,,5.0,,,,,79.0,30.0,6.6,13.0,0.00675588,1,,1.0,5.0,4.0,2.0,,,,,1.0,,,0.0476,,5.0,3.0,1.0,1.0,,,1.0,0.1909,,,,,,,,,
12436549,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,18,18,False,,36.0,31.0,3.0,2.0,1.0,17.0,20.0,17.0,21.0,,5.0,,,,,90.0,56.0,7.2,11.0,0.419558,1,,5.0,9.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,0.1351,,2.0,1.0,2.0,2.0,,5.0,,,3.0,3.0,,,,,,,
12436549,home,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,26,26,False,,26.0,23.0,1.0,1.0,0.0,8.0,10.0,15.0,16.0,2.0,4.0,,,,,86.0,33.0,6.4,4.0,0.00577205,0,,,3.0,3.0,,,,,,1.0,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,
12436549,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,M,20,20,False,,16.0,14.0,,,0.0,8.0,8.0,6.0,9.0,,6.0,,,,,79.0,36.0,7.3,7.0,0.00881787,2,,1.0,4.0,10.0,1.0,1.0,,1.0,,3.0,1.0,,0.0902,1.0,6.0,5.0,2.0,1.0,2.0,,,,,,,1.0,,,,,
12436549,home,Southampton,Ross Stewart,Ross,Stewart,ross-stewart,R. Stewart,F,11,188,339,M,,886117,EUR,841536000,F,11,11,False,,17.0,13.0,,,0.0,3.0,4.0,10.0,13.0,1.0,2.0,,,,,70.0,30.0,7.5,7.0,0.0182123,2,,,8.0,6.0,2.0,,,,,2.0,1.0,2.0,0.3313,5.0,,,1.0,,2.0,1.0,1.0,0.8012,,,,1.0,1.0,,,,
12436549,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,,295123,EUR,770083200,F,32,32,True,,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,2.0,,,,,20.0,14.0,6.5,6.0,0.00037151,0,,,6.0,4.0,3.0,,,,,,,,,3.0,1.0,1.0,1.0,,3.0,,,,,,,,,1.0,,,
12436549,home,Southampton,Will Smallbone,,,will-smallbone,W. Smallbone,M,39,173,484,M,,970435,EUR,951091200,M,8,8,True,,6.0,2.0,2.0,,0.0,1.0,2.0,1.0,4.0,1.0,,,,,,11.0,8.0,6.4,4.0,0.00035451,0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
12436549,home,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,True,,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,,,,,,,11.0,14.0,6.6,7.0,0.00831168,0,,,2.0,3.0,1.0,,,,,2.0,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,
12436549,home,Southampton,Joachim Kayi Sanda,,,sanda-joachim-kayi,J. K. Sanda,D,27,186,333,M,,1426220,EUR,1164758400,D,39,39,True,,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,,,14.0,6.0,6.2,,0.00070791,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436549,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436549,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436549,home,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436549,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436549,home,Southampton,Jayden Moore,,,jayden-moore,J. Moore,M,4,193,9,M,,1525389,EUR,1165881600,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436549,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,,13.0,10.0,5.0,2.0,0.0,7.0,7.0,3.0,6.0,2.0,6.0,2.0,1.0,1.0,1.0,90.0,22.0,6.8,3.0,0.00038771,0,-0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436549,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,,66.0,59.0,,,1.0,9.0,9.0,51.0,60.0,1.0,4.0,,,,,90.0,77.0,7.4,10.0,0.718246,0,,3.0,7.0,5.0,,,,,,2.0,2.0,,,3.0,,,,1.0,3.0,4.0,,,1.0,2.0,,,,,1.0,,
12436549,away,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,False,,62.0,59.0,2.0,2.0,0.0,20.0,22.0,39.0,40.0,5.0,5.0,,,,,90.0,75.0,6.6,5.0,0.0314685,0,,,7.0,4.0,1.0,,,1.0,,3.0,,,,4.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,
12436549,away,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,False,,49.0,48.0,2.0,2.0,0.0,13.0,14.0,35.0,39.0,4.0,2.0,,,,,63.0,62.0,8.2,6.0,0.216583,1,,4.0,1.0,4.0,,,,,1.0,1.0,,,0.147,,1.0,1.0,1.0,1.0,2.0,,1.0,0.4379,,1.0,,,1.0,,1.0,,
12436549,away,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,17,17,False,,64.0,61.0,3.0,2.0,0.0,10.0,10.0,53.0,57.0,3.0,2.0,,,,,70.0,87.0,7.3,6.0,0.24945,4,,3.0,1.0,3.0,,4.0,,,1.0,2.0,,,0.3775,,1.0,,,,1.0,,,,2.0,1.0,,,,,,,
12436549,away,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,,66.0,63.0,3.0,,0.0,14.0,15.0,49.0,51.0,2.0,4.0,,,,,90.0,75.0,7.2,3.0,0.0541853,1,,,2.0,3.0,,,,1.0,,2.0,,,0.0257,1.0,,,,,1.0,1.0,1.0,0.024,,1.0,,,,,,,
