match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAShot,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_wasFouled,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10434034,home,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,190,12,M,81949,EUR,600134400,G,35,35,False,24.0,10.0,18.0,4.0,6.0,6.0,4.0,18.0,1.0,1.0,9.0,1.0,1.0,2.0,4.0,90.0,31.0,7.3,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434034,home,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,170,27,M,852161,EUR,800928000,D,77,77,False,18.0,12.0,2.0,1.0,3.0,8.0,9.0,11.0,2.0,8.0,6.0,,,,,90.0,53.0,7.3,12.0,0,77,1.0,2.0,8.0,3.0,2.0,1.0,3.0,1.0,4.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10434034,home,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,181,87,M,158625,EUR,712195200,D,21,21,False,16.0,12.0,3.0,2.0,10.0,12.0,2.0,4.0,,,4.0,,,,,90.0,27.0,7.1,4.0,0,42,,2.0,3.0,,,,8.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10434034,home,Giresunspor,Alexis Pérez,alexis-perez,A. Pérez,D,181,189,M,602812,EUR,764553600,D,25,25,False,13.0,11.0,3.0,2.0,10.0,11.0,1.0,2.0,,,2.0,,,,,16.0,16.0,6.8,2.0,1,25,,2.0,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10434034,home,Giresunspor,Faruk Can Genç,faruk-can-genc,F. C. Genç,D,180,18,M,1014334,EUR,950659200,D,99,99,False,13.0,11.0,3.0,3.0,6.0,7.0,5.0,6.0,1.0,4.0,,,,,,74.0,29.0,6.6,7.0,0,61,,,1.0,1.0,2.0,,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10434034,home,Giresunspor,Jorman Campuzano,jorman-campuzano,J. Campuzano,M,175,818,M,924420,EUR,830822400,M,30,30,False,40.0,31.0,10.0,4.0,22.0,23.0,9.0,17.0,4.0,8.0,13.0,,,,,85.0,56.0,7.5,12.0,1,21,,1.0,5.0,1.0,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,
10434034,home,Giresunspor,Robert Mejía,robert-mejia,R. Mejía,M,173,79,M,1020193,EUR,970790400,M,14,14,False,19.0,13.0,1.0,,9.0,11.0,4.0,8.0,3.0,9.0,2.0,,,,,90.0,34.0,6.7,8.0,0,88,,3.0,8.0,4.0,1.0,,2.0,,3.0,4.0,3.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,
10434034,home,Giresunspor,Serginho,serginho,Serginho,M,180,332,M,849301,EUR,797126400,M,10,10,False,29.0,18.0,5.0,1.0,4.0,5.0,14.0,25.0,3.0,15.0,10.0,,,,,90.0,57.0,6.3,21.0,2,70,1.0,1.0,7.0,4.0,8.0,2.0,,,1.0,2.0,1.0,2.0,2.0,2.0,,,,,2.0,,2.0,True,,,,,,,,
10434034,home,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,175,118,M,795001,EUR,892252800,M,23,23,False,27.0,21.0,10.0,6.0,13.0,14.0,8.0,13.0,2.0,3.0,9.0,,,,,90.0,40.0,7.2,6.0,1,61,,,4.0,1.0,1.0,1.0,5.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10434034,home,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,174,2627,M,992567,EUR,980985600,M,7,7,False,17.0,12.0,2.0,,5.0,7.0,7.0,10.0,,9.0,5.0,,,,,85.0,34.0,6.2,13.0,0,17,,,7.0,5.0,1.0,1.0,,,,3.0,1.0,3.0,,3.0,,,,2.0,,,4.0,,,,,,,,,
