match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_hitWoodwork
12764494,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2256,M,1084846,EUR,956361600,G,1,1,False,35.0,29.0,13.0,7.0,0.0,26.0,26.0,3.0,9.0,5.0,1.0,1.0,90.0,39.0,6.8,6.0,0.00053654,0,0.1446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764494,home,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1958,M,1167818,EUR,1096243200,D,22,22,False,20.0,13.0,2.0,,0.0,10.0,13.0,3.0,7.0,4.0,,,90.0,47.0,6.9,10.0,0.00169803,1,,,,2.0,1.0,6.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0273,0.0182,1.0,,,,,,,,,,,,,,,
12764494,home,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4998,M,1394342,EUR,1070496000,D,26,26,False,36.0,29.0,3.0,,0.0,28.0,31.0,1.0,5.0,2.0,,,90.0,56.0,6.8,10.0,0.00101381,0,,Ousmane,Diomande,2.0,2.0,5.0,6.0,,,,6.0,3.0,3.0,2.0,2.0,,2.0,,,,ousdiomande,2.0,1.0,,,,,,,,,,,,
12764494,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6701,M,1001196,EUR,998697600,D,25,25,False,110.0,96.0,9.0,4.0,0.0,81.0,87.0,15.0,23.0,3.0,,,90.0,119.0,6.9,14.0,0.0183749,0,,Gonçalo,Inácio,1.0,3.0,2.0,5.0,,,,6.0,,1.0,1.0,,1.0,1.0,,,,goncaloinacio_25,,,,,,,,,,,,,,
12764494,home,Sporting CP,Maximiliano Araújo,maximiliano-araujo,M. Araújo,M,20,179,3568,M,929193,EUR,950572800,D,20,20,False,38.0,29.0,3.0,,0.0,18.0,22.0,12.0,18.0,5.0,,,90.0,71.0,6.6,16.0,0.0151548,2,,Maximiliano,Araújo,,1.0,9.0,10.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,5.0,3.0,0.1577,,,,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,
12764494,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4430,M,859917,EUR,930268800,M,42,42,False,62.0,57.0,5.0,2.0,0.0,46.0,48.0,11.0,14.0,5.0,,,90.0,74.0,6.8,5.0,0.00741364,0,,Morten,Hjulmand,1.0,,3.0,7.0,,,,3.0,1.0,1.0,,,6.0,2.0,,,,,,,,,,,True,,,,,,,
12764494,home,Sporting CP,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3316,M,1126512,EUR,1066867200,M,6,6,False,26.0,20.0,3.0,,0.0,16.0,18.0,4.0,8.0,5.0,,,50.0,38.0,6.8,7.0,0.192308,1,,,,,1.0,4.0,3.0,1.0,1.0,,2.0,3.0,1.0,,,1.0,2.0,0.0376,,1.0,,,,,,1.0,,,,,,,,,
12764494,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11957,M,830431,EUR,946425600,M,17,17,False,14.0,11.0,5.0,4.0,0.0,6.0,8.0,5.0,7.0,,,,87.0,19.0,6.7,5.0,0.00463615,0,,Francisco,Trincão,,,,3.0,,,,,,1.0,,1.0,2.0,,,,1.0,trincao,,,1.0,,,,,,,,,,,
12764494,home,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1430,M,861979,EUR,927763200,M,23,23,False,13.0,9.0,,,0.0,6.0,9.0,3.0,7.0,2.0,,,62.0,22.0,6.6,9.0,0.00245039,0,,Daniel,Bragança,,,1.0,3.0,,1.0,,,,1.0,1.0,,2.0,,,,1.0,,,,3.0,,,,,,,,,,,
12764494,home,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,11085,M,1001140,EUR,980467200,M,21,21,False,26.0,21.0,1.0,,0.0,12.0,12.0,10.0,16.0,4.0,,,90.0,51.0,6.9,13.0,0.0533235,1,,,,1.0,,8.0,8.0,,4.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,0.0275,0.0185,1.0,,2.0,,2.0,1.0,,,,,,,,,,
