match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced,player_sofascoreId,stat_lastManTackle,stat_blockedScoringAttempt,stat_goalAssist
11409115,home,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,7,7,False,,24.0,18.0,4.0,1.0,6.0,8.0,12.0,17.0,1.0,1.0,,,,,,,85.0,34.0,7.3,10.0,0.0134062,1,,,,1.0,1.0,4.0,,2.0,2.0,2.0,,,,1.0,,,,3.0,,,0.0415,,,,1.0,1.0,0.1258,,1.0,,,,,,,
11409115,home,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,11.0,3.0,6.5,1.0,0.00114324,0,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409115,home,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,True,,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,1.0,,,,,,,11.0,8.0,7.5,1.0,0.0396116,1,,,,,,1.0,,,,1.0,,,,,,,,,,,0.0571,,,,1.0,,0.0372,,1.0,,,,,,,
11409115,home,Vitória SC,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,22,22,True,,1.0,,,,,1.0,,,1.0,,,,,,,,11.0,4.0,6.1,2.0,,1,,,,,4.0,,,,,,,,1.0,3.0,,,,1.0,,,0.4412,,,,1.0,,0.8776,,,1.0,,,,,,
11409115,home,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,D,28,28,True,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,15.0,8.0,6.7,4.0,0.186866,0,,Zé Carlos,,,4.0,2.0,1.0,2.0,1.0,,,,1.0,,2.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,
11409115,home,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,True,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,home,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,home,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,home,Vitória SC,André André,andre-andre,A. André,M,11,174,123,M,59777,EUR,620092800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,home,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,away,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,True,23.0,20.0,4.0,1.0,20.0,21.0,,2.0,,7.0,,3.0,3.0,,,,90.0,30.0,6.1,3.0,0.00014754,0,-0.0992,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
11409115,away,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,False,,33.0,26.0,3.0,2.0,19.0,21.0,7.0,13.0,1.0,3.0,,,,,,,45.0,37.0,6.4,8.0,0.00173185,0,,,,1.0,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11409115,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,,85.0,81.0,5.0,3.0,57.0,58.0,24.0,27.0,4.0,6.0,,,,,,,90.0,96.0,6.8,4.0,0.0188196,1,,Ousmane,Diomande,,1.0,5.0,,1.0,1.0,3.0,,1.0,,1.0,,,1.0,,1.0,,0.1476,,,,,,,,,,,,ousdiomande,,,
11409115,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,,134.0,119.0,12.0,4.0,62.0,68.0,57.0,66.0,3.0,9.0,,,,,,,90.0,150.0,8.0,16.0,0.0304125,1,,Gonçalo,Inácio,,4.0,6.0,,2.0,2.0,2.0,,3.0,,3.0,3.0,2.0,,,,,0.2097,,,,1.0,,0.9067,1.0,1.0,,,,goncaloinacio_25,1.0,,
11409115,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,False,,37.0,31.0,2.0,1.0,15.0,17.0,17.0,22.0,,6.0,,,,,,,90.0,61.0,7.1,9.0,0.160883,2,,,,2.0,5.0,6.0,1.0,,,,,,1.0,3.0,3.0,3.0,,1.0,3.0,,0.1122,1.0,,1.0,,,,1.0,,,,,,,2.0,
11409115,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,,44.0,41.0,1.0,1.0,34.0,34.0,7.0,10.0,2.0,3.0,,,,,,,61.0,54.0,7.0,4.0,0.0128297,0,,Morten,Hjulmand,,3.0,6.0,1.0,3.0,3.0,1.0,,1.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
11409115,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,,60.0,51.0,3.0,,30.0,32.0,21.0,28.0,,5.0,,,,,,,90.0,65.0,6.8,11.0,0.0397126,2,,Hidemasa,Morita,,4.0,2.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,0.2165,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0
11409115,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,M,2,2,False,,82.0,73.0,5.0,3.0,39.0,41.0,35.0,43.0,,6.0,,,,,,,90.0,109.0,6.6,14.0,0.0470286,0,,,,2.0,5.0,2.0,,1.0,,1.0,,,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
11409115,away,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,,16.0,11.0,,,3.0,4.0,9.0,15.0,,2.0,,,,,,,61.0,30.0,6.3,16.0,0.0819678,0,,,,3.0,5.0,,1.0,,,,,,,,4.0,,,4.0,,,,1.0,,,,,,2.0,,,,,,,,
11409115,away,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,,20.0,14.0,2.0,,4.0,5.0,10.0,15.0,2.0,2.0,,,,,,,90.0,47.0,6.4,16.0,0.0230635,1,,,,,7.0,8.0,,,,,,1.0,,2.0,7.0,4.0,1.0,4.0,4.0,,0.3028,,2.0,,,,,,,1.0,,,VGyökeres,,,
11409115,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,,37.0,28.0,1.0,,8.0,8.0,21.0,36.0,,3.0,,,,,,,90.0,58.0,7.5,23.0,0.458084,2,,,,7.0,6.0,4.0,,1.0,1.0,,,,,1.0,4.0,2.0,,2.0,1.0,,0.0584,1.0,3.0,1.0,1.0,1.0,0.0913,3.0,,,,,pedroogoncalves28,,1.0,1.0
11409115,away,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,True,,23.0,19.0,4.0,2.0,7.0,7.0,13.0,21.0,,,,,,,,,45.0,42.0,7.2,13.0,0.169089,2,,Nuno,Santos,5.0,3.0,1.0,1.0,,,1.0,,,,,2.0,,1.0,2.0,,,0.4924,1.0,,1.0,1.0,,0.6953,1.0,1.0,,,,,,,
11409115,away,Sporting CP,Paulinho,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,True,,9.0,8.0,,,3.0,3.0,5.0,6.0,,1.0,,,,,,,29.0,11.0,6.6,2.0,0.0118534,0,,,,,2.0,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,
11409115,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,True,,9.0,8.0,,,2.0,2.0,6.0,9.0,,1.0,,,,,,,29.0,17.0,6.3,4.0,0.0126579,1,,Francisco,Trincão,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,0.3527,,,,1.0,,0.3561,,,1.0,,,trincao,,,
11409115,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,away,Sporting CP,Diogo Pinto,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,away,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,Eduardo,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,away,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409115,away,Sporting CP,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
