match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_ownGoals,stat_penaltyConceded
12357114,home,Atlético Goianiense,Ronaldo,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000,G,1,1,False,True,17.0,12.0,10.0,5.0,0.0,9.0,9.0,3.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,20.0,6.2,5.0,0.00045672,0,-1.6628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Maguinho,maguinho,Maguinho,D,26,175.0,81,M,871209,EUR,694656000,D,2,2,False,,32.0,26.0,2.0,,0.0,6.0,7.0,21.0,29.0,,4.0,,,,,71.0,62.0,6.7,17.0,0.148706,0,,,,4.0,1.0,3.0,1.0,8.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Adriano Martins,adriano-martins,Adriano Martins,D,4,193.0,138,M,1008459,EUR,859852800,D,3,3,False,,61.0,53.0,7.0,5.0,0.0,21.0,21.0,32.0,40.0,2.0,4.0,,,,,90.0,68.0,7.0,9.0,0.0198712,1,,,,,,,3.0,3.0,3.0,,,2.0,,,,,2.0,,1.0,1.0,1.0,1.0,0.0712,0.1418,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196.0,333,M,1117597,EUR,941846400,D,4,4,False,,33.0,32.0,6.0,5.0,0.0,10.0,10.0,22.0,23.0,1.0,3.0,,,,,55.0,41.0,7.2,1.0,0.648135,1,,Alix Vinicius,,,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,0.1763,0.1089,1.0,,,,,,,,,,,
12357114,home,Atlético Goianiense,Guilherme Romão,guilherme-romao,G. Romão,D,5,179.0,114,M,883908,EUR,876182400,D,6,6,False,,60.0,51.0,3.0,1.0,0.0,10.0,10.0,41.0,54.0,2.0,4.0,,,,,90.0,85.0,7.5,16.0,0.287164,2,,,,4.0,,2.0,3.0,6.0,7.0,,6.0,1.0,,,,1.0,1.0,2.0,,1.0,,,0.1454,0.0343,3.0,1.0,1.0,,,,,,,,,
12357114,home,Atlético Goianiense,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178.0,849,M,922575,EUR,907977600,M,8,8,False,,19.0,18.0,4.0,4.0,0.0,4.0,4.0,16.0,17.0,1.0,5.0,,,,,45.0,28.0,7.1,4.0,0.133632,1,,,,2.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,1.0,,,0.1184,0.1993,,1.0,,,,,,,,,,
12357114,home,Atlético Goianiense,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,M,5,5,False,,48.0,45.0,6.0,4.0,0.0,16.0,17.0,29.0,31.0,2.0,2.0,,,,,90.0,58.0,6.8,5.0,0.0487768,1,,,,,,2.0,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.0133,,,,1.0,,,,,,,,,
12357114,home,Atlético Goianiense,Rhaldney,rhaldney,Rhaldney,M,26,184.0,223,M,992024,EUR,911520000,M,7,7,False,,48.0,45.0,5.0,4.0,0.0,5.0,7.0,41.0,42.0,,3.0,,,,,70.0,55.0,7.1,4.0,0.194648,0,,,,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
12357114,home,Atlético Goianiense,Shaylon,shaylon,Shaylon,M,7,180.0,381,M,874723,EUR,862099200,F,10,10,False,,60.0,54.0,5.0,4.0,0.0,6.0,7.0,49.0,58.0,,8.0,,,,,90.0,80.0,7.7,14.0,0.603039,5,,,,5.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,2.0,,,1.0944,1.085,,,,1.0,3.0,1.0,,,,,,
12357114,home,Atlético Goianiense,Emiliano Rodriguez,rodriguez-emiliano,E. Rodriguez,F,,190.0,298,M,1177548,EUR,1058313600,F,9,9,False,,17.0,11.0,,,0.0,4.0,4.0,7.0,13.0,,1.0,,,,,70.0,33.0,7.0,13.0,0.172697,1,,,,,,3.0,1.0,6.0,4.0,1.0,,,1.0,1.0,5.0,2.0,1.0,2.0,1.0,,,,0.0674,,,,1.0,,,,,,,,,
12357114,home,Atlético Goianiense,Luiz Fernando,luiz-fernando,Luiz Fernando,M,32,178.0,624,M,874143,EUR,845424000,F,11,11,False,,36.0,28.0,1.0,1.0,0.0,2.0,4.0,27.0,37.0,1.0,4.0,,,,,90.0,62.0,7.3,16.0,0.243898,4,,,,5.0,1.0,3.0,1.0,8.0,5.0,2.0,2.0,,2.0,,3.0,2.0,2.0,3.0,,1.0,,,0.7612,0.441,1.0,,1.0,1.0,2.0,,,,,,,
12357114,home,Atlético Goianiense,Max,max,Max,M,77,184.0,156,M,1642625,EUR,1025222400,F,21,21,True,,19.0,18.0,1.0,,0.0,1.0,1.0,18.0,21.0,,2.0,,,,,45.0,32.0,7.6,7.0,0.572654,1,,Maswel,Ananias Silva,3.0,1.0,1.0,,3.0,5.0,,3.0,,1.0,1.0,3.0,2.0,1.0,2.0,,,,,0.0121,,2.0,1.0,,,1.0,,1.0,,,,,
12357114,home,Atlético Goianiense,Alejo Cruz,alejo-cruz,A. Cruz,M,15,169.0,217,M,1086925,EUR,967766400,F,19,19,True,,23.0,19.0,,,0.0,2.0,2.0,19.0,24.0,,1.0,,,,,35.0,31.0,7.2,6.0,0.125984,0,,Alejo Cruz Techera,,3.0,2.0,,,,4.0,,1.0,,2.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
12357114,home,Atlético Goianiense,Danielzinho,danielzinho,Danielzinho,M,10,173.0,249,M,840218,EUR,821318400,M,17,17,True,,24.0,21.0,,,0.0,2.0,2.0,20.0,24.0,1.0,,,,,,20.0,29.0,7.0,4.0,0.172664,1,,,,2.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,0.0222,,,,1.0,,,,,,,,,
12357114,home,Atlético Goianiense,Vágner Love,vagner-love,V. Love,F,9,172.0,828,M,13313,EUR,455760000,F,18,18,True,,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,,,,,,,20.0,8.0,6.6,1.0,0.0166668,4,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,0.5957,,,,3.0,1.0,1.0,,,,,,,
12357114,home,Atlético Goianiense,Bruno Tubarão,bruno-tubarao,B. Tubarão,D,29,180.0,421,M,931588,EUR,796348800,F,13,13,True,,19.0,17.0,,,0.0,,1.0,18.0,21.0,,2.0,,,,,19.0,25.0,6.8,4.0,0.181506,0,,,,3.0,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Pedro Rangel,pedro-rangel,Pedro Rangel,G,12,192.0,199,M,1092614,EUR,962236800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Gustavo Daniel,gustavo-daniel,G. D. d. S. Gonçalves,D,15,,9,M,1588756,EUR,1110153600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,Gustavo Daniel,da Silva Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Pedro Henrique,pedro-henrique,Pedrão,D,14,190.0,46,M,364778,EUR,724636800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Mateo Zuleta,mateo-zuleta,M. Zuleta,M,28,170.0,98,M,1651712,EUR,1023408000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,Mateo,Zuleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357114,home,Atlético Goianiense,Randerson,randerson,Randerson,M,22,184.0,28,M,1564266,EUR,1079049600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,Randerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
