match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_shotOffTarget,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
11067343,home,Bahia,Adriel,adriel,Adriel,G,1,195.0,392,M,1106840,EUR,979430400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Adriel,,,,,,,
11067343,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190.0,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,,,,,,,
11067343,home,Bahia,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181.0,700,M,1047204,EUR,934329600,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168.0,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,home,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184.0,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Marcos Victor,,,,,,,
11067343,home,Bahia,Vítor Jacaré,vitor-jacare,Vítor Jacaré,M,99,178.0,394,M,1019652,EUR,940723200,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,home,Bahia,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184.0,605,M,249881,EUR,695174400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,away,Fluminense,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195.0,588,M,927666,EUR,908928000,G,98,98,False,18.0,15.0,4.0,1.0,15.0,16.0,,2.0,,,,7.0,,3.0,4.0,,,,90.0,28.0,7.0,3.0,5.129e-05,0,-0.2866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,away,Fluminense,Guga,guga,Guga,D,23,173.0,1100,M,928134,EUR,904348800,D,23,23,False,50.0,45.0,2.0,1.0,23.0,23.0,23.0,29.0,1.0,2.0,2.0,6.0,,,,,,,90.0,67.0,6.4,9.0,0.17883,0,,2.0,2.0,7.0,1.0,2.0,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,
11067343,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181.0,954,M,378590,EUR,620956800,D,29,29,False,77.0,59.0,14.0,7.0,36.0,42.0,24.0,36.0,4.0,9.0,3.0,7.0,,,,,,,90.0,96.0,7.4,19.0,0.0118689,2,,1.0,1.0,4.0,,,2.0,2.0,,4.0,1.0,1.0,3.0,0.0285,,2.0,1.0,,1.0,,,,,,,2.0,,1.0,,,
11067343,away,Fluminense,David Braz,david-braz,D. Braz,D,33,187.0,246,M,46942,EUR,548553600,D,44,44,False,63.0,54.0,11.0,5.0,40.0,41.0,14.0,22.0,2.0,3.0,2.0,4.0,,,,,,,90.0,69.0,6.7,9.0,0.00475606,1,,,5.0,7.0,1.0,,,,,1.0,,,1.0,0.0159,True,1.0,1.0,,,,,1.0,0.0307,,,,,,,,
11067343,away,Fluminense,Felipe Andrade,felipe-andrade,F. Andrade,D,36,182.0,254,M,1586575,EUR,1022630400,D,13,13,False,35.0,27.0,4.0,2.0,13.0,16.0,14.0,20.0,2.0,3.0,,4.0,,,,,,,79.0,52.0,6.8,10.0,0.0181836,2,,1.0,2.0,4.0,,,,,,2.0,,,2.0,0.1642,,1.0,,,,,3.0,1.0,0.1903,,,1.0,,,1.0,,
11067343,away,Fluminense,Leonardo Fernández,leonardo-fernandez,L. Fernández,M,10,166.0,3343,M,846411,EUR,910483200,M,17,17,False,54.0,46.0,7.0,5.0,16.0,17.0,31.0,46.0,1.0,8.0,1.0,6.0,,,,,,,90.0,88.0,7.2,24.0,0.0789495,3,,9.0,,7.0,,1.0,8.0,3.0,,,1.0,2.0,1.0,0.0639,,2.0,2.0,,1.0,,,1.0,0.2159,,,2.0,,,,1.0,
11067343,away,Fluminense,Danielzinho,danielzinho,Danielzinho,M,10,173.0,249,M,840218,EUR,821318400,M,55,55,False,78.0,72.0,5.0,5.0,33.0,35.0,39.0,43.0,,7.0,3.0,10.0,,,,,,,90.0,95.0,7.2,10.0,0.0336368,0,,,,4.0,,3.0,2.0,1.0,,,,3.0,,,,3.0,2.0,,,,1.0,,,,,,,1.0,,,
11067343,away,Fluminense,Alexsander,alexsander,Alexsander,M,5,178.0,1981,M,1185617,EUR,1065571200,M,5,5,False,49.0,35.0,3.0,1.0,18.0,21.0,17.0,28.0,1.0,8.0,2.0,5.0,,,,,,,89.0,64.0,7.1,15.0,0.0135767,2,,,,4.0,2.0,1.0,1.0,1.0,,,,3.0,1.0,0.069,,3.0,2.0,,,,1.0,1.0,0.2919,Alexsander,,1.0,,,,,
11067343,away,Fluminense,Giovanni,giovanni,Giovanni,F,8,176.0,199,M,1036002,EUR,1012435200,M,37,37,False,32.0,24.0,,,14.0,16.0,11.0,18.0,1.0,3.0,,5.0,,,,,,,66.0,44.0,7.2,10.0,0.17739,3,,2.0,2.0,6.0,2.0,,1.0,1.0,,1.0,,1.0,2.0,0.0804,,,,,1.0,,2.0,,,Giovanni,,3.0,,,,1.0,2.0
11067343,away,Fluminense,Yony González,yony-gonzalez,Y. González,F,11,182.0,379,M,351432,EUR,773884800,F,15,15,False,18.0,15.0,,,,,15.0,18.0,4.0,5.0,,1.0,,,,,,,90.0,23.0,6.8,4.0,0.112419,1,,,4.0,6.0,,,1.0,1.0,,,1.0,,2.0,0.0292,,,,,,,,,,,,1.0,,,,,
11067343,away,Fluminense,Lelê,lele,Lelê,F,99,189.0,710,M,1173457,EUR,875664000,F,18,18,False,13.0,10.0,,,4.0,5.0,6.0,8.0,,2.0,,2.0,,,,,,,79.0,22.0,6.0,7.0,0.0211225,1,,,5.0,10.0,,1.0,3.0,,,,,1.0,1.0,0.2195,,1.0,1.0,,,1.0,1.0,,,Lelê,,1.0,,,1.0,,
11067343,away,Fluminense,Isaac,isaac,Isaac,M,11,177.0,320,M,1464519,EUR,1082764800,M,32,32,True,8.0,6.0,,,2.0,3.0,4.0,6.0,,3.0,,2.0,,,,,,,24.0,21.0,6.6,7.0,0.00904719,2,,1.0,,4.0,,1.0,5.0,3.0,,1.0,1.0,,1.0,0.0635,,,,,,,,,,,,2.0,,,,,
11067343,away,Fluminense,Arthur Wenderroscky,arthur-wenderroscky,A. Wenderroscky,M,10,172.0,809,M,1382913,EUR,1109203200,M,28,28,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,1.0,,1.0,,,,,,,11.0,8.0,6.5,2.0,0.00032994,0,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,Arthur Wenderroscky,,,,,,,
11067343,away,Fluminense,João Neto,joao-neto,João Neto,F,40,181.0,141,M,1110033,EUR,1057795200,F,35,35,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,,,,,11.0,7.0,6.5,2.0,0.00147857,0,,,1.0,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,João Neto,,,,,,,
11067343,away,Fluminense,Rafael Monteiro,rafael-monteiro,Rafael Monteiro,D,55,173.0,96,M,1485293,EUR,1076716800,D,47,47,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,1.0,5.0,,1.0,0.00229207,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,away,Fluminense,Gustavo Ramalho,gustavo-ramalho,G. Ramalho,G,50,200.0,197,M,1106144,EUR,1032134400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Gustavo Ramalho,,,,,,,
11067343,away,Fluminense,Kayky Almeida,kayky-almeida,K. Almeida,D,27,185.0,254,M,1464528,EUR,1114905600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Kayky,,,,,,,
11067343,away,Fluminense,Lucas Justen,lucas-justen,Lucas Justen,D,22,185.0,90,M,1521960,EUR,1057190400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,away,Fluminense,Gustavo Dohmann,gustavo-dohmann,G. Dohmann,M,52,,82,M,1485275,EUR,1110844800,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,away,Fluminense,Thiago Henrique,thiago-henrique,T. Henrique,M,77,179.0,82,M,1485297,EUR,1083024000,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067343,away,Fluminense,Agner,agner,Agner,M,43,187.0,206,M,2057300,EUR,1111449600,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Agner,,,,,,,
11067343,away,Fluminense,Matheus Reis,reis-matheus,M. Reis,F,15,180.0,505,M,1483339,EUR,1175472000,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Matheus Reis,,,,,,,
