match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,reason,length
11067343,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11067343,,,,,90,6.0,,1,,,substitution,122153599.0,False,True,regular,,,,,,
11067343,,,,,90,4.0,,1,,,substitution,122153597.0,False,False,regular,,,,,,
11067343,,,,,90,2.0,,1,,,card,120984248.0,,False,yellow,Leonardo Fernández,False,846411.0,Leonardo Fernández,,
11067343,,,,,90,,,1,,,card,120984246.0,,False,yellow,David Braz,False,46942.0,David Braz,Argument,
11067343,,,,,90,,,1,,,card,120984245.0,,True,yellow,Kanu,False,871705.0,Kanu,Argument,
11067343,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,8.0
11067343,,,,,80,,,11,,,substitution,122153587.0,False,True,regular,,,,,,
11067343,,,,,79,,,12,,,substitution,122153586.0,False,True,regular,,,,,,
11067343,,,,,79,,,12,,,substitution,122153585.0,False,True,regular,,,,,,
11067343,,,,,79,,,12,,,substitution,122153589.0,False,False,regular,,,,,,
11067343,,,,,79,,,12,,,substitution,122153588.0,False,False,regular,,,,,,
11067343,,,,,66,,,25,,,substitution,122153566.0,False,False,regular,,,,,,
11067343,,,,,62,,,29,,,substitution,122153558.0,True,True,injury,,,,,,
11067343,,,,,48,,,43,,,card,120984219.0,,True,yellow,Gilberto,False,261687.0,Gilberto,Foul,
11067343,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11067343,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,4.0
11067343,,1.0,0.0,,40,,,6,,,goal,173979751.0,,True,regular,,,386212.0,Everaldo,,
11067343,,,,,21,,,25,,,card,120984207.0,,False,yellow,Thiago Santos,False,378590.0,Thiago Santos,Foul,
11067343,,,,,-5,,,6,,,card,120984240.0,,False,yellow,Eduardo Barros,False,,,Argument,
