match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wasFouled,captain,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_keyPass,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
10408274,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,32.0,18.0,24.0,10.0,8.0,9.0,10.0,23.0,2.0,1.0,1.0,1.0,90.0,34.0,6.8,15.0,0.0,0.0,0.00324633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408274,home,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,822933,EUR,852076800,D,2,2,False,26.0,20.0,4.0,2.0,7.0,8.0,13.0,18.0,5.0,1.0,,,82.0,55.0,6.8,13.0,0.0,0.0,0.0684678,0,gonzalo_montiel29,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10408274,home,Sevilla,Karim Rekik,karim-rekik,K. Rekik,D,4,185,255,M,138827,EUR,786326400,D,4,4,False,43.0,38.0,6.0,3.0,26.0,28.0,12.0,15.0,3.0,,,,90.0,50.0,7.0,5.0,0.0,0.0,0.00525997,0,,2.0,3.0,,,,,3.0,1.0,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,
10408274,home,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,34.0,31.0,,,20.0,22.0,12.0,13.0,4.0,,,,90.0,45.0,7.1,4.0,0.0,0.0,0.0220139,0,,2.0,5.0,,,1.0,,4.0,,2.0,,,1.0,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,
10408274,home,Sevilla,Alex Telles,alex-telles,A. Telles,D,13,181,7654,M,312110,EUR,724377600,D,3,3,False,25.0,21.0,2.0,1.0,14.0,16.0,7.0,12.0,6.0,2.0,,,82.0,46.0,6.2,13.0,0.0,0.0,0.00569357,0,alextelles13,5.0,3.0,2.0,,3.0,,,,1.0,1.0,,,,,,,3.0,,2.0,,,,,,,,,,,
10408274,home,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,63.0,50.0,4.0,2.0,17.0,18.0,35.0,51.0,7.0,1.0,,,90.0,82.0,7.2,18.0,0.0,0.0,0.103863,0,ivan_rakitic,2.0,5.0,1.0,,,,3.0,,1.0,3.0,3.0,,1.0,2.0,,,6.0,2.0,,True,1.0,,,,,,,,,
10408274,home,Sevilla,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,40.0,33.0,2.0,1.0,20.0,23.0,13.0,17.0,8.0,2.0,,,90.0,55.0,6.8,11.0,0.1474,0.1176,0.00525457,3,p.gueye24,5.0,3.0,1.0,1.0,,,,,2.0,1.0,1.0,3.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,
10408274,home,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,False,36.0,26.0,,,7.0,10.0,19.0,28.0,5.0,2.0,,,90.0,57.0,5.9,19.0,0.4318,0.1588,0.0322813,3,,10.0,7.0,4.0,3.0,4.0,2.0,,,1.0,3.0,2.0,1.0,1.0,2.0,,,2.0,,,,,2.0,1.0,,2.0,1.0,,,,
10408274,home,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,24.0,20.0,3.0,2.0,3.0,3.0,17.0,23.0,6.0,,,,50.0,38.0,6.5,11.0,0.0,0.0,0.0383753,0,,8.0,6.0,2.0,3.0,4.0,3.0,1.0,,,1.0,,2.0,,,,,2.0,,2.0,,,,,,,1.0,,,,
10408274,home,Sevilla,Papu Gómez,papu-gomez,P. Gómez,M,10,165,3658,M,33381,EUR,571881600,M,24,24,False,18.0,14.0,2.0,,5.0,5.0,10.0,15.0,2.0,1.0,,,71.0,42.0,6.8,10.0,0.0253,0.0,0.112253,1,ElPapu,6.0,5.0,1.0,,6.0,2.0,,,,1.0,,,1.0,,,,2.0,1.0,2.0,,,1.0,,,,2.0,1.0,,,
