match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_lastManTackle
14572987,home,Fiorentina,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1583,M,,958982,EUR,980553600,F,91,91,False,13.0,11.0,,,0.0,5.0,5.0,6.0,8.0,,5.0,,,,90.0,40.0,7.5,15.0,0.30613,,4,,0.12,0.59,0.13,,2.0,2.0,13.0,5.0,4.0,4.0,,1.0,1.0,,,5.0,2.0,3.0,,1.0,,0.7965,1.0,0.48,,,,1.0,,5.0,,2.0,1.0,1.4835,,,
14572987,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,811,M,,972886,EUR,973728000,D,65,65,True,13.0,10.0,2.0,1.0,0.0,2.0,4.0,9.0,11.0,1.0,3.0,,,,31.0,32.0,6.9,7.0,0.014302,,0,,0.15,0.06,-0.03,,2.0,,5.0,5.0,1.0,2.0,1.0,1.0,1.0,,,1.0,3.0,,,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,
14572987,home,Fiorentina,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,829,M,,1012179,EUR,1047772800,M,22,22,True,12.0,10.0,1.0,,0.0,3.0,3.0,7.0,10.0,,3.0,,,,31.0,23.0,6.8,4.0,0.00277058,,1,,0.0,0.05,0.2,,3.0,1.0,5.0,6.0,,3.0,2.0,,3.0,,,,,1.0,,,,0.1502,,0.01,,1.0,,1.0,,,,,,,,,
14572987,home,Fiorentina,Niccolò Fortini,Niccolò Fortini,,niccolo-fortini,N. Fortini,M,29,185,620,M,,1526934,EUR,1139788800,D,29,29,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,1.0,,,,18.0,8.0,6.7,1.0,0.00501594,,0,,-0.06,0.05,0.15,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3692,M,,804909,EUR,866332800,F,10,10,True,5.0,5.0,,,1.0,1.0,1.0,4.0,4.0,,1.0,,,,18.0,10.0,6.7,3.0,0.0105416,,0,,0.02,0.01,0.0,,,,2.0,2.0,1.0,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
14572987,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1337,M,,1210848,EUR,1108857600,D,15,15,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,9.0,2.0,6.7,,2.7e-07,,0,,0.0,0.0,0.13,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Luca Lezzerini,,,luca-lezzerini,L. Lezzerini,G,1,195,137,M,,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,716,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Mattia Viti,,,mattia-viti,M. Viti,D,2,190,527,M,,1009268,EUR,1011830400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Eddy Kouadio,Eddy Kouadio,,eddy-kouadio,E. Kouadio,D,60,191,232,M,,1526933,EUR,1146960000,D,60,60,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Abdelhamid Sabiri,,,abdelhamid-sabiri,A. Sabiri,M,11,186,4174,M,abdelhamidsabiri,807400,EUR,849139200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1625,M,,876259,EUR,961286400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11561,M,ami2r,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Jan Koutný,,,jan-koutny,J. Koutny,G,91,195,70,M,,1416941,EUR,1097712000,G,91,91,False,34.0,19.0,20.0,6.0,0.0,16.0,20.0,3.0,14.0,2.0,7.0,,2.0,2.0,90.0,42.0,7.4,16.0,0.00025012,0.6877,0,0.7764,0.0,-0.02,-0.23,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14572987,away,SK Sigma Olomouc,Filip Slavíček,,,filip-slavicek,F. Slavicek,D,16,185,10,M,,1138819,EUR,1032912000,D,16,16,False,37.0,25.0,5.0,2.0,0.0,8.0,13.0,17.0,27.0,4.0,2.0,,,,90.0,66.0,6.4,20.0,0.0211005,,0,,0.16,-0.51,-0.23,,2.0,2.0,6.0,6.0,1.0,4.0,1.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,,,3.0,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Abdoulaye Sylla,Abdoulaye Sylla,,abdoulaye-sylla,A. Sylla,D,2,181,345,M,,1102501,EUR,955324800,D,2,2,False,37.0,29.0,9.0,4.0,0.0,23.0,25.0,6.0,12.0,9.0,7.0,,,,90.0,52.0,7.5,8.0,0.00409799,,0,,0.08,0.07,0.86,,1.0,2.0,5.0,6.0,,,,,3.0,2.0,,,1.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0
14572987,away,SK Sigma Olomouc,Jan Král,,,jan-kral,J. Král,D,21,197,41,M,,826043,EUR,923270400,D,21,21,False,25.0,21.0,5.0,3.0,0.0,14.0,16.0,7.0,9.0,2.0,1.0,,,,90.0,35.0,6.7,4.0,0.00524005,,0,,0.03,0.0,0.21,,3.0,1.0,6.0,4.0,,,,1.0,3.0,1.0,,,,2.0,,,2.0,,,,,,,,,,1.0,,,,,,
14572987,away,SK Sigma Olomouc,Jiří Sláma,,,jiri-slama,J. Sláma,D,13,177,15,M,,927169,EUR,915753600,D,13,13,False,55.0,41.0,13.0,7.0,0.0,22.0,24.0,19.0,35.0,2.0,4.0,,,,90.0,84.0,6.5,22.0,0.0110914,,1,,0.16,0.15,-0.31,,,,3.0,4.0,,3.0,1.0,,,,,,3.0,,,1.0,,0.0572,,-0.15,True,4.0,,,,,1.0,,,,,,
14572987,away,SK Sigma Olomouc,Michal Beran,,,michal-beran,M. Beran,M,47,167,52,M,,987805,EUR,966902400,M,47,47,False,46.0,37.0,11.0,7.0,0.0,22.0,24.0,15.0,25.0,,5.0,,,,90.0,64.0,6.5,16.0,0.0206935,,2,,0.04,0.26,-0.22,,1.0,,6.0,1.0,1.0,1.0,,3.0,1.0,1.0,,2.0,,,,1.0,,0.0473,1.0,-0.16,,3.0,,,,,3.0,1.0,,0.0591,,,
14572987,away,SK Sigma Olomouc,Tihomir Kostadinov,,,tihomir-kostadinov,T. Kostadinov,M,26,178,83,M,,802844,EUR,825897600,M,10,10,False,17.0,15.0,1.0,,0.0,9.0,10.0,6.0,7.0,2.0,7.0,,,,72.0,31.0,7.0,2.0,0.00744499,,1,,0.08,0.15,0.23,,1.0,,4.0,9.0,,,,1.0,7.0,5.0,,,2.0,2.0,,,,0.0946,1.0,0.0,,,,,,,1.0,1.0,,0.1601,,,
14572987,away,SK Sigma Olomouc,Abubakar Ghali,,,abubakar-ghali,A. Ghali,M,70,170,66,M,,1030309,EUR,961718400,M,70,70,False,27.0,12.0,5.0,1.0,0.0,4.0,11.0,9.0,21.0,2.0,10.0,,,,90.0,51.0,6.9,22.0,0.017486,,2,,-0.25,0.32,-0.03,,3.0,3.0,6.0,13.0,1.0,2.0,2.0,,6.0,4.0,,1.0,2.0,2.0,,,,0.1228,1.0,-0.15,,5.0,1.0,1.0,,,,1.0,,0.0636,,,
14572987,away,SK Sigma Olomouc,David Tkáč,,,david-tkac,D. Tkáč,M,24,182,31,M,,1121279,EUR,1025913600,M,24,24,False,10.0,8.0,,,0.0,5.0,6.0,3.0,5.0,,2.0,,,,45.0,18.0,6.3,6.0,0.0179484,,1,,-0.03,0.15,-0.11,,1.0,,2.0,1.0,,,,,,,,3.0,1.0,,,,,0.0341,,-0.17,,1.0,,,,,1.0,1.0,,0.0981,,,
14572987,away,SK Sigma Olomouc,Artur Dolznikov,,,artur-dolznikov,A. Dolznikov,M,77,176,106,M,,921289,EUR,960249600,M,77,77,False,13.0,8.0,2.0,,0.0,4.0,5.0,4.0,10.0,,4.0,,,,63.0,22.0,6.6,9.0,0.00213227,,0,,-0.14,0.14,-0.06,,1.0,1.0,2.0,3.0,,,,,1.0,,,2.0,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Matěj Mikulenka,,,matej-mikulenka,M. Mikulenka,M,25,179,32,M,,1394226,EUR,1075939200,F,25,25,False,9.0,4.0,,,0.0,1.0,1.0,3.0,8.0,1.0,1.0,,,,63.0,21.0,6.5,9.0,0.00217958,,0,,-0.24,0.14,0.16,,4.0,1.0,7.0,5.0,,,,1.0,1.0,1.0,,4.0,3.0,3.0,,,,,1.0,,,,,,,1.0,,,,,,,
14572987,away,SK Sigma Olomouc,Štěpán Langer,,,stepan-langer,Š. Langer,M,37,179,20,M,,976407,EUR,966384000,M,37,37,True,8.0,7.0,1.0,,0.0,2.0,2.0,5.0,6.0,,1.0,,,,45.0,13.0,6.6,2.0,0.0160298,,0,,0.09,-0.01,-0.05,,,,2.0,3.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Simion Michez,,,simion-michez,S. Michez,M,41,178,193,M,,1126520,EUR,1013212800,M,75,75,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,1.0,,,,14.0,5.0,6.6,2.0,0.00029125,,0,,0.0,-0.03,0.13,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Muhamed Tijani,,,muhamed-tijani,M. Tijani,F,26,189,236,M,,983596,EUR,964569600,F,26,26,True,3.0,3.0,1.0,1.0,0.0,3.0,3.0,,,2.0,1.0,,,,27.0,7.0,6.4,1.0,0.00013189,,0,,-0.02,0.03,0.17,,1.0,,3.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Radim Breite,,,radim-breite,R. Breite,M,8,175,13,M,,68819,EUR,618710400,M,7,7,True,6.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,18.0,8.0,6.4,1.0,0.00032093,,0,,-0.01,0.03,-0.04,,1.0,,3.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Jáchym Šíp,,,jachym-sip,J. Šíp,M,6,175,17,M,,963802,EUR,1043193600,M,6,6,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,13.0,3.0,6.5,,0.00084201,,0,,-0.07,0.06,-0.06,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Matúš Hruška,,,matus-hruska,M. Hruška,G,98,188,12,M,,791008,EUR,779760000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Matúš Malý,,,matus-maly,M. Malý,D,33,191,28,M,,929618,EUR,994809600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Andres Dumitrescu,,,andres-dumitrescu,A. Dumitrescu,D,23,181,145,M,,1000581,EUR,984268800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Tomáš Huk,,,tomas-huk,T. Huk,D,5,183,48,M,,134910,EUR,788054400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Matěj Hadaš,,,hadas-matej,M. Hadaš,D,22,184,40,M,,1394149,EUR,1069718400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,162,M,,891420,EUR,897696000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572987,away,SK Sigma Olomouc,Jan Navrátil,,,jan-navratil,J. Navratil,M,30,170,10,M,,79083,EUR,639964800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
