match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,captain,stat_shotOffTarget,stat_outfielderBlock,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_totalOffside
14771948,home,Al-Najma SC,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,36.0,17.0,24.0,5.0,0.0,13.0,16.0,4.0,20.0,11.0,2.0,3.0,4.0,90.0,50.0,7.2,19.0,0.00089122,53.622318440359,8.0,27.72,6.825,0.6374,0,0.498,0.04,0.0,-0.05,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771948,home,Al-Najma SC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,24,24,False,42.0,35.0,3.0,1.0,0.0,20.0,23.0,15.0,19.0,8.0,,,,90.0,67.0,6.7,15.0,0.0102762,103.40604157021,12.0,73.395,13.44,,1,,0.03,0.15,-0.12,,Abdullah Al-Hawsawi,,2.0,8.0,9.0,1.0,4.0,7.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0112,-0.05,,,,,,,,,,,,,,,,,
14771948,home,Al-Najma SC,Nasser Al Haleel,nasser-al-haleel,N. A. Haleel,D,4,170.0,17,M,1549093,EUR,949795200.0,D,4,4,False,40.0,33.0,7.0,4.0,0.0,26.0,29.0,7.0,11.0,5.0,,,,90.0,47.0,6.0,8.0,0.00381865,117.21785996802,12.0,35.28,17.325,,0,,-0.19,0.16,-0.28,,Nasser Al Haleel,,1.0,7.0,3.0,2.0,1.0,,,,1.0,1.0,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,
14771948,home,Al-Najma SC,Samir Caetano,samir-caetano,S. Caetano,D,3,188.0,361,M,331405,EUR,786585600.0,D,3,3,False,40.0,36.0,5.0,2.0,0.0,33.0,34.0,3.0,6.0,4.0,,,,90.0,52.0,7.2,5.0,0.00295189,107.59904854718,10.0,57.435,23.835,,1,,0.07,0.06,0.25,,,,3.0,2.0,7.0,,,,,,2.0,,3.0,2.0,1.0,1.0,,0.0404,-0.15,2.0,True,1.0,1.0,26.314906973045,1.0,1.0,,,,,,,,,,
14771948,home,Al-Najma SC,Vitor Vargas,vitor-vargas,V. Vargas,D,2,182.0,49,M,1473258,EUR,1078704000.0,D,2,2,False,49.0,40.0,4.0,2.0,0.0,15.0,19.0,25.0,30.0,5.0,,,,90.0,76.0,6.5,18.0,0.0190947,208.86845547073,21.0,159.39,22.68,,0,,0.19,0.19,-0.22,,,,,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,56.026087758033,3.0,1.0,7.0,,,,,,,,,
14771948,home,Al-Najma SC,Deybi Flores,deybi-flores,D. Flores,M,,179.0,432,M,791600,EUR,834883200.0,M,20,20,False,57.0,51.0,5.0,4.0,0.0,28.0,30.0,23.0,27.0,11.0,,,,90.0,69.0,7.0,8.0,0.038124,172.28698114609,20.0,-5.25,13.65,,1,,0.34,0.08,-0.1,,,,,4.0,3.0,2.0,1.0,,,1.0,1.0,2.0,3.0,2.0,1.0,,1.0,0.059,-0.11,,,,,,,1.0,,,,,,,,,,
14771948,home,Al-Najma SC,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172.0,465,M,769163,EUR,904348800.0,M,98,98,False,34.0,28.0,1.0,1.0,0.0,10.0,11.0,18.0,23.0,4.0,,,,90.0,61.0,6.8,18.0,0.206305,164.84997724565,19.0,52.92,13.545,,1,,0.16,0.28,-0.03,,,,3.0,11.0,9.0,,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,1.0,0.0403,0.01,7.0,,,1.0,60.371830532324,4.0,1.0,6.0,,,,,,,,,
14771948,home,Al-Najma SC,Rakan Al-Tulayhi,rakan-al-tulayhi,R. Al-Tulayhi,M,23,173.0,75,,1862895,EUR,1037750400.0,M,23,23,False,38.0,35.0,5.0,3.0,1.0,12.0,12.0,23.0,26.0,5.0,,,,82.0,51.0,7.1,8.0,0.144227,77.018200212869,13.0,28.14,9.135,,0,,0.23,0.1,0.0,,Rakan Al-Tulayhi,,1.0,3.0,4.0,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,4.0,4.0,1.0,,,,,,,,
14771948,home,Al-Najma SC,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200.0,M,43,43,False,62.0,58.0,1.0,1.0,0.0,19.0,20.0,39.0,42.0,4.0,,,,90.0,86.0,6.7,14.0,0.133502,151.19503083184,20.0,87.465,29.715,,3,,0.27,0.27,-0.02,,,,,8.0,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,3.0,,2.0,0.7225,-0.35,2.0,,2.0,,36.465636030835,2.0,2.0,5.0,1.0,1.0,1.0,0.3109,,,,,
14771948,home,Al-Najma SC,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182.0,8482,M,1066729,EUR,1074556800.0,M,14,14,False,36.0,29.0,1.0,1.0,0.0,6.0,7.0,23.0,29.0,2.0,,,,90.0,68.0,8.0,22.0,0.293012,294.15491504143,29.0,147.63,25.41,,4,,0.16,0.59,-0.22,,Ali Jasim Elaibi,,3.0,12.0,9.0,4.0,3.0,7.0,2.0,,1.0,,3.0,2.0,1.0,1.0,,0.2575,0.48,,,1.0,,160.82669552259,11.0,1.0,6.0,,,3.0,1.1248,ali_jasim.7,1.0,1.0,,
