match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_wasFouled,stat_unsuccessfulTouch,stat_keyPass,player_firstName,stat_totalContest,stat_wonContest,stat_fouls,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated
12624975,home,Al Wehda,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,False,27.0,17.0,16.0,6.0,0.0,14.0,14.0,3.0,13.0,5.0,8.0,2.0,5.0,4.0,90.0,42.0,8.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,23.0,11.0,6.0,1.0,0.0,7.0,16.0,4.0,8.0,5.0,3.0,,,,90.0,48.0,7.4,15.0,1,1.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,26.0,16.0,10.0,2.0,0.0,13.0,16.0,3.0,10.0,5.0,2.0,,,,90.0,41.0,7.7,10.0,0,,3.0,2.0,3.0,1.0,,7.0,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,32.0,26.0,9.0,4.0,0.0,22.0,23.0,4.0,9.0,7.0,3.0,,,,90.0,44.0,7.4,7.0,0,,,1.0,1.0,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,False,20.0,17.0,1.0,,0.0,10.0,11.0,7.0,9.0,6.0,4.0,,,,90.0,50.0,7.8,6.0,0,,,6.0,10.0,1.0,,1.0,,5.0,4.0,,1.0,1.0,,,Meshal Alaeli,5.0,4.0,3.0,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,M,6,6,False,21.0,20.0,,,0.0,9.0,9.0,11.0,12.0,3.0,2.0,,,,90.0,31.0,6.5,4.0,1,,1.0,4.0,3.0,2.0,1.0,,,2.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
12624975,home,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,30.0,24.0,6.0,3.0,0.0,15.0,17.0,9.0,13.0,,5.0,,,,88.0,48.0,7.2,8.0,3,,,5.0,3.0,,1.0,1.0,3.0,,,,3.0,2.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
12624975,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,False,16.0,12.0,4.0,1.0,0.0,4.0,8.0,8.0,8.0,2.0,4.0,,,,90.0,29.0,7.7,7.0,3,,,5.0,4.0,,2.0,,,1.0,1.0,,1.0,1.0,,4.0,Abdulaziz Noor,5.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,
12624975,home,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,False,19.0,15.0,1.0,1.0,0.0,11.0,11.0,4.0,9.0,,1.0,,,,63.0,21.0,6.7,5.0,0,1.0,1.0,,2.0,,,,,,,,,1.0,,1.0,Saad,,,1.0,Bguir,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,M,23,23,False,13.0,10.0,1.0,1.0,0.0,2.0,3.0,8.0,12.0,,2.0,,,,76.0,23.0,6.4,9.0,3,2.0,1.0,5.0,1.0,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
12624975,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,13.0,10.0,,,0.0,5.0,7.0,5.0,6.0,,1.0,,,,76.0,20.0,6.8,5.0,0,,2.0,4.0,5.0,,,,,1.0,1.0,,3.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,True,14.0,10.0,,,0.0,1.0,1.0,9.0,13.0,1.0,1.0,,,,27.0,19.0,6.8,5.0,0,,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,F,11,11,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,,,14.0,17.0,7.0,4.0,1,,,1.0,4.0,,,,,,,,,3.0,1.0,,,2.0,1.0,,,,1.0,,,yaminio10,,,,,,,,,,
12624975,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,,,,14.0,7.0,7.0,,1,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12624975,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,8.0,1.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ahmed Al Rashidi,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Ahmed Bandar Derwish,ahmed-bandar-derwish,A. B. Derwish,D,14,171.0,9,M,1185167,EUR,1002153600,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Mohamed Al Makahasi,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624975,home,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624975,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,23.0,19.0,6.0,2.0,0.0,18.0,18.0,1.0,5.0,,9.0,1.0,2.0,,90.0,31.0,6.8,4.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,
12624975,away,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,D,14,14,False,60.0,51.0,4.0,2.0,0.0,19.0,22.0,34.0,45.0,2.0,7.0,,,,90.0,87.0,6.7,16.0,1,7.0,1.0,4.0,5.0,,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,1.0,,,,,
12624975,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,73.0,64.0,5.0,2.0,0.0,38.0,41.0,26.0,32.0,2.0,6.0,,,,90.0,85.0,7.4,9.0,1,,4.0,7.0,7.0,2.0,1.0,1.0,,3.0,1.0,,1.0,,,,,,,4.0,,,,,,,,,,,,1.0,,,,
12624975,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,51.0,46.0,2.0,1.0,0.0,25.0,27.0,21.0,24.0,1.0,3.0,,,,90.0,60.0,7.0,5.0,1,,1.0,2.0,3.0,,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12624975,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,D,8,8,False,64.0,56.0,7.0,6.0,0.0,18.0,20.0,41.0,50.0,,11.0,,,,90.0,85.0,7.3,15.0,1,6.0,1.0,3.0,5.0,2.0,,,2.0,1.0,1.0,,,1.0,,2.0,,3.0,2.0,,,,,1.0,,,,,,3.0,,,1.0,,,
12624975,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,75.0,71.0,5.0,5.0,0.0,24.0,25.0,47.0,50.0,1.0,2.0,,,,90.0,80.0,7.1,4.0,1,,,,,,,,1.0,,,True,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,
12624975,away,Al-Taawoun,Mateus Castro,mateus-castro,Mateus Castro,F,10,167.0,280,M,815630,EUR,779241600,M,10,10,False,28.0,18.0,2.0,,0.0,4.0,5.0,17.0,30.0,,1.0,,,,60.0,45.0,6.9,17.0,1,7.0,,3.0,4.0,1.0,,,,,,,,1.0,,2.0,,4.0,3.0,,,1.0,,1.0,,,,,,3.0,,,,,,
12624975,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,False,39.0,34.0,5.0,3.0,0.0,8.0,9.0,26.0,30.0,,4.0,,,,60.0,45.0,7.0,7.0,2,,,3.0,1.0,2.0,,1.0,,,,,,1.0,1.0,2.0,Ahmed Bahusayn,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12624975,away,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,59.0,54.0,11.0,8.0,0.0,14.0,14.0,43.0,55.0,1.0,4.0,,,,90.0,79.0,7.3,15.0,1,10.0,,7.0,2.0,1.0,,,,2.0,1.0,,1.0,,1.0,5.0,,1.0,,3.0,,1.0,,1.0,,,,,,3.0,,,,,,
12624975,away,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,M,99,99,False,25.0,20.0,3.0,2.0,0.0,,1.0,20.0,27.0,,3.0,,,,80.0,42.0,7.3,8.0,10,3.0,,2.0,,,5.0,,,,,,2.0,,,3.0,,,,,,,1.0,4.0,,,,,,,,,,,1.0,
