match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
12450977,home,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,48.0,41.0,14.0,7.0,0.0,39.0,43.0,2.0,5.0,2.0,4.0,1.0,1.0,90.0,53.0,6.7,7.0,0.00072346,0,-0.0096000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,,1002033,EUR,1034812800,D,22,22,False,66.0,56.0,6.0,3.0,0.0,41.0,48.0,15.0,18.0,5.0,8.0,,,90.0,90.0,6.6,16.0,0.00558299,0,,1.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185,2742,M,,1063237,EUR,1025740800,D,13,13,False,66.0,62.0,3.0,1.0,0.0,57.0,58.0,5.0,8.0,4.0,3.0,,,90.0,74.0,6.6,5.0,0.00323757,0,,1.0,3.0,1.0,,2.0,,,1.0,,2.0,Saïdou,Sow,1.0,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,,1170197,EUR,1040774400,D,24,24,False,81.0,77.0,1.0,,0.0,62.0,65.0,15.0,16.0,4.0,5.0,,,90.0,97.0,7.0,6.0,0.0128586,1,,1.0,4.0,3.0,2.0,3.0,2.0,1.0,,,1.0,Abakar Sylla,,1.0,1.0,2.0,0.1135,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,diegzyyy,1142233,EUR,1091750400,D,7,7,False,44.0,32.0,7.0,5.0,0.0,20.0,22.0,12.0,26.0,4.0,5.0,,,90.0,79.0,7.2,23.0,0.0147518,0,,2.0,6.0,11.0,6.0,1.0,4.0,2.0,3.0,1.0,,Diego,Moreira,4.0,,,,4.0,4.0,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,,963298,EUR,1030320000,M,26,26,False,31.0,23.0,3.0,2.0,1.0,10.0,12.0,14.0,24.0,2.0,1.0,,,90.0,61.0,8.1,18.0,0.701904,2,,,4.0,9.0,2.0,,5.0,4.0,3.0,4.0,1.0,,,,,,0.0457,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0502,2.0,,,,,,,,
12450977,home,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,39.0,32.0,3.0,3.0,0.0,21.0,23.0,11.0,16.0,3.0,8.0,,,90.0,62.0,7.1,14.0,0.0375613,3,,1.0,4.0,9.0,2.0,,6.0,5.0,6.0,1.0,,Andrey Santos,,,,,0.4367,,1.0,,,1.0,2.0,1.0,,0.7047,1.0,3.0,2.0,,,,,,
12450977,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,,1049517,EUR,1059004800,M,29,29,False,33.0,28.0,3.0,1.0,0.0,24.0,26.0,4.0,7.0,2.0,2.0,,,72.0,40.0,6.4,9.0,0.00487793,0,,,5.0,,,,,,,,,Ismael Doukoure,,1.0,,,,,,,4.0,1.0,,,,,1.0,,,,,,,,
12450977,home,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,,962068,EUR,1021507200,M,15,15,False,24.0,19.0,,,0.0,10.0,12.0,10.0,15.0,2.0,2.0,,,86.0,39.0,7.5,10.0,0.574744,1,,,4.0,2.0,3.0,,,,1.0,1.0,,Sebastian Nanasi,,1.0,,1.0,0.8855,3.0,1.0,1.0,,1.0,,1.0,,0.9924,1.0,1.0,,1.0,,,,,
12450977,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,,1128532,EUR,1073088000,F,19,19,False,21.0,18.0,,,0.0,9.0,11.0,9.0,11.0,2.0,1.0,,,72.0,31.0,6.5,5.0,0.0114496,1,,3.0,3.0,5.0,,,,,,2.0,1.0,Habib,Diarra,1.0,,,0.4256,1.0,,,1.0,,,1.0,,0.2772,,,1.0,,True,,,,
12450977,home,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,,1048333,EUR,1044230400,F,10,10,False,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,2.0,,,90.0,23.0,6.5,6.0,0.0799019,2,,,7.0,4.0,3.0,,1.0,1.0,1.0,2.0,3.0,,,1.0,,2.0,0.3618,,1.0,,2.0,1.0,1.0,1.0,1.0,0.4875,2.0,,2.0,,,,,,
12450977,home,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,,1197153,EUR,1052611200,M,18,18,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,4.0,,,18.0,10.0,6.2,7.0,0.00744903,0,,,3.0,,1.0,,,,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,,1047484,EUR,1027987200,F,14,14,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,2.0,,,18.0,10.0,6.4,4.0,0.00029783,0,,,3.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12450977,home,RC Strasbourg,Jeremy Sebas,sebas-jeremy,J. Sebas,F,14,187,144,M,,1498433,EUR,1050278400,F,40,40,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,13.0,3.0,6.4,1.0,5.42e-06,0,,,1.0,,1.0,,,,,,,Jeremy Sebas,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,,1087805,EUR,980640000,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Marvin Senaya,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194,21849,M,,1154657,EUR,1125273600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Mamadou Sarr,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,,1130942,EUR,1060214400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450977,home,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193,841,M,,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Pape Diong,,,,,,,,,,,,,,,,,,,,,,,
12450977,away,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,22.0,16.0,9.0,3.0,0.0,14.0,16.0,2.0,6.0,3.0,6.0,4.0,,90.0,34.0,7.2,6.0,0.00036615,0,1.5119,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,
12450977,away,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5908,M,,794373,EUR,835920000,D,2,2,False,40.0,35.0,4.0,2.0,0.0,25.0,25.0,11.0,17.0,1.0,2.0,,,79.0,54.0,6.4,8.0,0.0178265,0,,,2.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,2.0,,,,,,1.0,
12450977,away,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185,111,M,,1442036,EUR,1115510400,D,24,24,False,42.0,35.0,3.0,1.0,0.0,32.0,36.0,3.0,6.0,2.0,5.0,,,90.0,50.0,6.6,8.0,0.00140728,0,,,4.0,4.0,2.0,1.0,3.0,3.0,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,
12450977,away,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184,183,M,,363042,EUR,741225600,D,21,21,False,60.0,49.0,9.0,3.0,0.0,39.0,45.0,11.0,16.0,2.0,6.0,,,90.0,67.0,6.8,11.0,0.0425804,1,,,2.0,3.0,,,1.0,1.0,,2.0,,,,2.0,1.0,,0.0409,1.0,,1.0,,,,,,,2.0,,,,,,,,
12450977,away,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177,69,M,,170129,EUR,634089600,D,26,26,False,50.0,38.0,2.0,,1.0,20.0,23.0,19.0,33.0,1.0,6.0,,,90.0,74.0,7.3,19.0,0.17279,0,,1.0,3.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,6.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,
12450977,away,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,,580642,EUR,759715200,M,93,93,False,50.0,43.0,4.0,,0.0,25.0,28.0,18.0,22.0,1.0,8.0,,,90.0,64.0,6.6,10.0,0.0359885,1,,,4.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,,,1.0,1.0,,0.011,,,,,,,,,,1.0,,,,,,,1.0,
12450977,away,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,,156004,EUR,764121600,M,6,6,False,37.0,34.0,,,0.0,23.0,24.0,11.0,13.0,2.0,3.0,,,73.0,46.0,6.8,5.0,0.00458997,1,,2.0,4.0,5.0,,,3.0,1.0,1.0,,2.0,,,1.0,,1.0,0.0153,,,,,,1.0,,,,,1.0,,,,,,,
12450977,away,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,,988632,EUR,793843200,M,18,18,False,22.0,18.0,,,0.0,7.0,9.0,11.0,16.0,1.0,3.0,,,72.0,38.0,6.7,13.0,0.0298267,2,,1.0,4.0,3.0,2.0,,1.0,1.0,2.0,,,,,,1.0,,0.1537,3.0,1.0,,3.0,,1.0,,,,1.0,,,,,,,,1.0
12450977,away,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,False,52.0,42.0,2.0,,0.0,20.0,21.0,22.0,33.0,3.0,9.0,,,90.0,78.0,7.1,18.0,0.307316,3,,,10.0,6.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,,,,1.0,,0.1816,2.0,,,2.0,,2.0,,,,3.0,1.0,,,True,,,,
12450977,away,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,M,28,28,False,19.0,11.0,1.0,1.0,0.0,2.0,3.0,10.0,20.0,,5.0,,,72.0,39.0,6.5,17.0,0.0477231,1,,,7.0,3.0,3.0,1.0,,,1.0,2.0,2.0,,,1.0,,,0.0057,4.0,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,
12450977,away,Angers,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,dieng_ahmadou_bamba,1102503,EUR,953769600,F,99,99,False,13.0,12.0,,,0.0,3.0,3.0,9.0,11.0,1.0,1.0,,,90.0,28.0,7.0,11.0,0.0601034,2,,1.0,5.0,2.0,4.0,,,,5.0,1.0,,Ahmadou Bamba Dieng,,1.0,1.0,,0.4811,1.0,,,,,,1.0,,0.7523,,,,1.0,,,,,
12450977,away,Angers,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183,1385,M,,842400,EUR,730944000,M,20,20,True,11.0,8.0,,,0.0,2.0,2.0,7.0,12.0,,1.0,,,18.0,18.0,7.0,6.0,0.134538,1,,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,0.0309,3.0,,1.0,,,,1.0,,0.2381,1.0,,,,,,,,
12450977,away,Angers,Sidiki Cherif,sidiki-cherif,S. Cherif,F,26,188,3001,M,,1514916,EUR,1166140800,F,11,11,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,18.0,6.0,6.6,3.0,4.944e-05,0,,,3.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450977,away,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,2.0,,,17.0,12.0,6.8,1.0,0.0031476,0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
