match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_lastManTackle,captain,stat_challengeLost,stat_totalCross,stat_shotOffTarget,stat_goals,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed
12117017,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,28.0,20.0,17.0,9.0,16.0,20.0,4.0,8.0,2.0,2.0,4.0,9.0,2.0,3.0,5.0,2.0,90.0,43.0,7.8,8.0,0.00071631,0,0.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117017,home,Fluminense,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,D,77,77,False,33.0,25.0,4.0,3.0,11.0,13.0,14.0,20.0,1.0,6.0,2.0,4.0,,,,,90.0,75.0,6.5,24.0,0.015294,2,,_marquinhos011,1.0,1.0,13.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,0.039,0.0904,2.0,,,,,,,,,,
12117017,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,False,29.0,20.0,13.0,5.0,14.0,17.0,6.0,12.0,,2.0,3.0,7.0,,,,,90.0,38.0,6.8,9.0,0.00218519,0,,,,3.0,4.0,,,,,,,,2.0,2.0,,,1.0,,,,2.0,1.0,,,,,,,,
12117017,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,12.0,8.0,3.0,1.0,7.0,9.0,1.0,3.0,1.0,2.0,5.0,1.0,,,,,60.0,24.0,6.7,6.0,0.0001765,0,,,,1.0,5.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,True,2.0,,,,,,
12117017,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,39.0,24.0,13.0,3.0,19.0,26.0,5.0,16.0,,5.0,1.0,9.0,,,,,90.0,62.0,6.2,22.0,0.00210462,0,,Marcelo12,,2.0,7.0,1.0,,,,,,1.0,4.0,3.0,2.0,1.0,2.0,,,,,,,2.0,3.0,,,,,
12117017,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,28.0,25.0,1.0,,13.0,14.0,12.0,14.0,1.0,7.0,1.0,4.0,,,,,72.0,42.0,6.6,8.0,0.00804326,0,,,,1.0,7.0,1.0,3.0,,,,,,3.0,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,
12117017,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,40.0,34.0,5.0,2.0,21.0,23.0,13.0,17.0,1.0,4.0,2.0,1.0,,,,,90.0,57.0,6.3,14.0,0.00981073,0,,,,1.0,7.0,3.0,2.0,,,,,,1.0,,3.0,2.0,,,,,2.0,,,1.0,,,,,,
12117017,home,Fluminense,Douglas Costa,,,douglas-costa,D. Costa,M,,172,5204,M,47908,EUR,653270400,M,90,90,False,22.0,17.0,1.0,,5.0,6.0,12.0,17.0,,3.0,,6.0,,,,,60.0,34.0,6.8,9.0,0.00814222,0,,DC,,2.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,
12117017,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,22.0,14.0,,,5.0,9.0,9.0,13.0,2.0,6.0,,4.0,,,,,60.0,33.0,6.8,13.0,0.0106221,0,,,,,4.0,1.0,,,,,,,1.0,1.0,3.0,4.0,2.0,,,2.0,,,,1.0,,,,,,
12117017,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,28.0,22.0,,,11.0,11.0,11.0,17.0,2.0,6.0,1.0,9.0,,,,,90.0,53.0,6.3,15.0,0.164651,3,,jhonariasa,,,9.0,4.0,4.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0815,0.0472,1.0,,,,,,1.0,,,,
