match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented
10408313,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,19.0,17.0,1.0,1.0,2.0,4.0,15.0,15.0,,3.0,,,67.0,33.0,8.0,6.0,0.7434,1.8026,0.0917479,5,,,,,,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,1.0,,,,,,,,,,
10408313,home,Athletic Club,Unai Vencedor,unai-vencedor,U. Vencedor,M,12,176,264,M,,966802,EUR,974246400,M,16,16,True,8.0,7.0,,,4.0,5.0,3.0,3.0,,2.0,,,23.0,14.0,6.1,3.0,0.1454,0.0,0.00110192,1,,,,,,,7.0,,2.0,,1.0,,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,F,10,10,True,18.0,14.0,,,4.0,5.0,11.0,14.0,,3.0,,,23.0,30.0,6.8,8.0,0.0,0.0,0.101942,0,,,,1.0,1.0,,4.0,3.0,,,,,1.0,1.0,3.0,,,,,2.0,,,,2.0,1.0,,1.0,,,,,,,
10408313,home,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,,4581,EUR,521424000,M,22,22,True,8.0,5.0,1.0,,2.0,3.0,3.0,5.0,,1.0,,,12.0,11.0,6.7,3.0,0.0,0.0,0.0471494,0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,
10408313,home,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,12.0,5.0,6.7,1.0,0.1298,0.0,0.00012933,1,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Jon Morcillo,jon-morcillo,J. Morcillo,M,7,183,182,M,,966804,EUR,905817600,F,2,2,True,3.0,2.0,1.0,,,1.0,2.0,2.0,,1.0,,,12.0,4.0,6.6,1.0,0.0,0.0,0.00349142,0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
10408313,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Ander Capa,ander-capa,A. Capa,D,,173,110,M,,267863,EUR,705801600,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,,1009661,EUR,915408000,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,,180,189,M,,128600,EUR,599788800,G,1,1,False,37.0,22.0,23.0,8.0,19.0,24.0,3.0,13.0,1.0,5.0,,,90.0,45.0,6.3,15.0,0.0,0.0,0.00043487,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,0.3595
10408313,away,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,,1167818,EUR,1096243200,D,27,27,False,37.0,30.0,1.0,1.0,13.0,17.0,17.0,23.0,2.0,7.0,,,90.0,66.0,6.8,15.0,0.0,0.0,0.00846017,0,,,,3.0,,,3.0,6.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,5.0,3.0,,,,,,1.0,,,,,
10408313,away,Real Valladolid,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190,4375,M,,877103,EUR,699321600,D,15,15,False,58.0,43.0,10.0,2.0,30.0,35.0,13.0,23.0,3.0,11.0,,,90.0,73.0,6.7,16.0,0.1346,0.0,0.00610224,2,,,,,,1.0,2.0,3.0,,,2.0,1.0,,,,,,,4.0,,2.0,2.0,1.0,,,,,,1.0,,,,,
10408313,away,Real Valladolid,Zouhair Feddal,zouhair-feddal,Z. Feddal,D,,191,532,,,220131,EUR,630374400,D,3,3,False,57.0,42.0,10.0,3.0,33.0,37.0,9.0,20.0,4.0,3.0,,,90.0,65.0,6.6,15.0,0.0,0.0,0.00372416,0,,,,,,,,2.0,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,1.0,,,,,
10408313,away,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,15,175,372,M,,333595,EUR,774748800,D,12,12,False,50.0,44.0,3.0,3.0,25.0,28.0,19.0,26.0,1.0,3.0,,,90.0,74.0,7.2,10.0,0.0,0.0,0.123809,0,,,,4.0,,3.0,1.0,7.0,,,,,1.0,2.0,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,
10408313,away,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20323,M,gonzaloplata,937937,EUR,973036800,M,11,11,False,28.0,21.0,1.0,1.0,10.0,13.0,11.0,15.0,1.0,3.0,,,83.0,42.0,6.1,13.0,0.0228,0.0,0.00873454,1,,,,,,,5.0,4.0,1.0,,1.0,2.0,,,2.0,,,,,,,2.0,2.0,4.0,2.0,,,,,,,,,
10408313,away,Real Valladolid,Monchu,monchu,Monchu,M,6,173,615,M,,859774,EUR,937180800,M,8,8,False,28.0,21.0,3.0,2.0,18.0,20.0,4.0,11.0,1.0,1.0,,,62.0,36.0,6.5,9.0,0.0,0.0,0.00671531,0,,,,3.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,
10408313,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,,857178,EUR,855878400,M,4,4,False,52.0,39.0,11.0,5.0,24.0,30.0,16.0,23.0,1.0,6.0,,,90.0,75.0,7.2,15.0,0.0224,0.0,0.0206676,1,,,,1.0,1.0,1.0,6.0,10.0,2.0,,,1.0,3.0,1.0,,,1.0,,3.0,4.0,,3.0,,4.0,3.0,,,,,,,,,
10408313,away,Real Valladolid,Juan Narváez,juan-narvaez,J. Narváez,M,8,180,133,M,,893140,EUR,792547200,M,20,20,False,16.0,11.0,1.0,,4.0,5.0,7.0,11.0,,1.0,,,62.0,24.0,6.3,7.0,0.0,0.0,0.00424242,0,,,,,,,2.0,4.0,,,,1.0,,,1.0,,,,,4.0,1.0,,,,,,,,,,,,,
10408313,away,Real Valladolid,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,,141945,EUR,675475200,F,16,16,False,15.0,9.0,2.0,1.0,3.0,4.0,6.0,11.0,2.0,,,,67.0,28.0,6.8,9.0,0.0589,0.0,0.102552,1,,,,,,2.0,3.0,6.0,,,1.0,2.0,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10408313,away,Real Valladolid,Shon Weissman,shon-weissman,S.Weissman,F,18,174,695,M,,790817,EUR,824256000,F,9,9,False,11.0,8.0,,,5.0,6.0,3.0,5.0,1.0,2.0,,,45.0,16.0,6.7,3.0,0.1674,0.0,0.00219069,2,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10408313,away,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,,916136,EUR,830908800,M,6,6,True,31.0,27.0,5.0,5.0,11.0,12.0,16.0,19.0,,6.0,,,45.0,37.0,6.9,6.0,0.0563,0.0,0.151015,1,,,,,,1.0,3.0,3.0,1.0,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
10408313,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,,142018,EUR,717206400,M,21,21,True,26.0,23.0,,,10.0,10.0,13.0,17.0,,2.0,,,28.0,33.0,6.8,5.0,0.0,0.0,0.01132,0,,,,1.0,,,1.0,4.0,,,,,,,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,
10408313,away,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,20,180,117,M,,255235,EUR,666230400,F,10,10,True,9.0,8.0,2.0,2.0,2.0,2.0,6.0,7.0,,1.0,,,28.0,14.0,6.7,3.0,0.0,0.0,0.00429853,0,,,,,,,,3.0,,,,2.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,
10408313,away,Real Valladolid,Sergio León,sergio-leon,S. León,F,7,178,108,M,,111229,EUR,600048000,F,7,7,True,1.0,1.0,,,1.0,1.0,,,,,,,23.0,3.0,6.5,1.0,0.0,0.0,6.009e-05,0,Sergio,León,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
10408313,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,,970860,EUR,954720000,D,39,39,True,3.0,2.0,,,,,2.0,3.0,,,,,12.0,5.0,6.8,1.0,0.0,0.0,0.00391361,0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
10408313,away,Real Valladolid,Alvaro Aceves Catalina,alvaro-aceves-catalina,A. A. Catalina,G,1,190,60,M,,1112734,EUR,1059177600,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,,1214359,EUR,1046822400,D,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,away,Real Valladolid,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,24,190,92,M,,822923,EUR,833500800,M,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408313,away,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,,171,180,M,,182243,EUR,613180800,M,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
