match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_totalContest,captain,stat_accurateCross,stat_wonContest,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_bigChanceMissed
11391298,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,38.0,30.0,13.0,5.0,28.0,29.0,2.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,90.0,47.0,6.3,8.0,0.00186685,0,-0.3519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,False,18.0,15.0,3.0,1.0,8.0,8.0,7.0,11.0,1.0,1.0,2.0,1.0,,,,,,,,85.0,30.0,6.3,5.0,0.0039083,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,53.0,50.0,5.0,4.0,38.0,39.0,12.0,14.0,7.0,11.0,7.0,5.0,,2.0,1.0,,,,,90.0,72.0,7.0,3.0,0.00427526,0,,,2.0,5.0,,,,4.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,59.0,48.0,14.0,7.0,35.0,40.0,13.0,19.0,5.0,9.0,10.0,4.0,,,3.0,,,,,90.0,82.0,7.1,12.0,0.00244077,0,,,,5.0,,,,4.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,3,3,False,32.0,23.0,5.0,2.0,16.0,21.0,7.0,11.0,5.0,6.0,1.0,2.0,,2.0,,,,,,90.0,55.0,6.2,15.0,0.00238495,0,,,3.0,3.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,3.0,3.0,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,26.0,8.0,6.7,1.0,0.00050252,0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,53.0,45.0,11.0,5.0,27.0,28.0,18.0,28.0,5.0,3.0,2.0,3.0,,,1.0,,,,,90.0,64.0,6.5,13.0,0.0193468,0,,3.0,2.0,3.0,2.0,,,,2.0,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,21.0,20.0,1.0,,14.0,14.0,6.0,8.0,7.0,3.0,,6.0,,1.0,2.0,,,,,72.0,31.0,6.2,6.0,0.00360671,0,,1.0,1.0,2.0,4.0,Samuel,Moutoussamy,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,F,17,17,False,24.0,19.0,1.0,1.0,8.0,11.0,12.0,17.0,5.0,2.0,,4.0,,,4.0,,,,,90.0,38.0,6.5,14.0,0.0243546,0,,4.0,,,3.0,,,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,13.0,7.0,,,4.0,5.0,3.0,8.0,8.0,6.0,3.0,3.0,,1.0,1.0,,,,,90.0,28.0,7.1,9.0,0.00635374,4,,,5.0,1.0,,,,4.0,,,1.0,,1.0,,,,,mostafamohamed11,1.0,1.0,3.0,0.1153,0.545,,,,,,,,,,,,
11391298,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,F,25,25,False,17.0,11.0,2.0,1.0,6.0,8.0,5.0,10.0,3.0,,,4.0,,,2.0,,,,,72.0,24.0,6.8,8.0,0.00357767,1,,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,0.029,0.1111,,,,,,,,,,,,
11391298,home,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,12,12,True,20.0,15.0,,,6.0,7.0,10.0,16.0,4.0,7.0,,2.0,,4.0,,,,,,64.0,34.0,6.8,11.0,0.0297599,0,,3.0,1.0,,3.0,,,2.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
11391298,home,Nantes,Bénie Traoré,benie-traore,B. Traore,M,11,172,1378,M,1099792,EUR,1038614400,F,77,77,True,5.0,3.0,,,1.0,1.0,2.0,5.0,,1.0,,1.0,,,,,,,,18.0,8.0,6.5,4.0,0.00029516,0,,1.0,,1.0,,Benie Traore,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Stredair Appuah,appuah-stredair,S. Appuah,M,19,185,119,M,1405932,EUR,1088294400,F,23,23,True,6.0,4.0,1.0,,1.0,1.0,3.0,6.0,1.0,1.0,,1.0,,,,,,,,18.0,9.0,6.5,3.0,0.00127547,0,,1.0,,,,Stredair Appuah,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11391298,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,,,1.0,,,,,,,,11.0,9.0,6.4,1.0,0.00066431,1,,,,,,,,,,,,,,,,,,,,,,0.0326,,,1.0,,,,,,,,,,
11391298,home,Nantes,Denis Petrić,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
