match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_hitWoodwork,player_sofascoreId,captain,stat_bigChanceMissed,stat_totalOffside
12064208,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,False,38.0,28.0,18.0,9.0,27.0,30.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,3.0,3.0,2.0,2.0,90.0,54.0,6.8,11.0,0.00100041,0,0.2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12064208,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,98.0,95.0,4.0,1.0,55.0,57.0,40.0,41.0,,,3.0,,2.0,2.0,,,,,,,90.0,107.0,7.2,3.0,0.0205163,0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12064208,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,False,96.0,90.0,5.0,3.0,54.0,56.0,36.0,40.0,4.0,3.0,10.0,,3.0,7.0,,,,,,,90.0,111.0,7.6,6.0,0.0378559,1,,4.0,3.0,2.0,,,2.0,1.0,1.0,1.0,0.0173,1.0,,,,,,,,,,,,,,,,,,
12064208,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,91.0,87.0,1.0,,52.0,54.0,35.0,37.0,2.0,6.0,4.0,,2.0,3.0,,,,,,,90.0,101.0,6.7,5.0,0.0255887,0,,1.0,1.0,,,,4.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12064208,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,M,3,3,False,65.0,57.0,2.0,1.0,21.0,22.0,38.0,50.0,,2.0,,2.0,1.0,6.0,,,,,,,89.0,86.0,8.4,15.0,1.01194,2,,,,,,,,1.0,,,0.1201,6.0,,,,2.0,,7.0,2.0,1.0,1.0,1.0,0.1885,,,,,,,
12064208,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,1102659,EUR,1046649600,M,33,33,False,67.0,63.0,5.0,4.0,23.0,24.0,40.0,43.0,,3.0,1.0,,,8.0,,,,,,,90.0,80.0,7.4,8.0,0.124,2,,1.0,1.0,,,,,2.0,,2.0,0.2053,1.0,1.0,,,,4.0,,,,,,,,,,,,,
12064208,home,AFC Ajax,Sivert Mannsverk,sivert-mannsverk,S. Mannsverk,M,20,185,521,M,900111,EUR,1020816000,M,16,16,False,50.0,41.0,3.0,2.0,12.0,15.0,29.0,35.0,1.0,1.0,1.0,,2.0,6.0,,,,,,,77.0,61.0,7.3,10.0,0.0556805,2,,,,,,,,1.0,1.0,,0.1135,1.0,,1.0,,2.0,,,,,1.0,,0.0254,,,,,,,
12064208,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,79.0,71.0,5.0,3.0,27.0,30.0,44.0,49.0,3.0,2.0,5.0,,3.0,7.0,,,,,,,90.0,98.0,7.9,9.0,0.151619,1,,1.0,1.0,1.0,,,1.0,1.0,,1.0,0.082,2.0,,,,3.0,1.0,,,,,,,,,,,,,
12064208,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,F,38,38,False,37.0,33.0,2.0,,13.0,13.0,21.0,26.0,,4.0,,,,2.0,,,,,,,77.0,49.0,6.9,10.0,0.0923555,3,,,,,,,,,,2.0,0.2044,,1.0,1.0,,,4.0,2.0,1.0,,2.0,,0.214,1.0,,,,,,
12064208,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,39,39,False,35.0,29.0,1.0,1.0,5.0,5.0,25.0,32.0,,8.0,3.0,1.0,,2.0,,,,,,,60.0,53.0,7.3,16.0,0.0831212,3,,1.0,,1.0,Mika Godts,,,1.0,,,0.2133,1.0,1.0,7.0,1.0,,2.0,2.0,1.0,,2.0,,0.178,,1.0,1.0,,,,
