match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_gender,player_sofascoreId,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalCross,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_goalAssist,stat_accurateCross,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_wonContest,stat_errorLeadToAGoal,stat_goodHighClaim,stat_bigChanceCreated
10411487,away,Roma,Rui Patrício,,,rui-patricio,R. Patrício,G,190,3199,17737,EUR,571881600,G,1,1,False,,22.0,15.0,12.0,11.0,13.0,9.0,6.0,1.0,1.0,90.0,28.0,5.8,7.0,0.0,0.0,0.00047019,0,-0.5613,,M,rpatricio1,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
10411487,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,190,4038,611210,EUR,829699200,D,23,23,False,,33.0,26.0,4.0,21.0,23.0,11.0,5.0,,,90.0,46.0,6.8,9.0,0.0,0.0,0.00113723,0,,23,M,,1.0,5.0,1.0,4.0,4.0,,2.0,4.0,1.0,,2.0,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
10411487,away,Roma,Chris Smalling,,,chris-smalling,C. Smalling,D,192,1660,47741,EUR,627696000,D,6,6,False,,29.0,28.0,3.0,22.0,22.0,7.0,,,,90.0,42.0,7.4,3.0,0.1979,0.232,0.0012365,1,,5,M,,2.0,6.0,1.0,2.0,3.0,,7.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,
10411487,away,Roma,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,185,2299,888949,EUR,911779200,D,3,3,False,,58.0,51.0,7.0,39.0,42.0,16.0,4.0,,,90.0,69.0,6.8,9.0,0.0,0.0,0.00331287,0,,3,M,,4.0,12.0,,3.0,4.0,,3.0,,3.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,
10411487,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,180,2880,893008,EUR,856137600,M,19,19,False,,30.0,19.0,3.0,9.0,12.0,19.0,3.0,,,90.0,44.0,6.9,13.0,0.0,0.0,0.0977452,0,,19,M,,,11.0,3.0,2.0,3.0,,2.0,2.0,,,,,3.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,
10411487,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,186,2731,186855,EUR,794188800,M,4,4,False,,49.0,44.0,5.0,23.0,25.0,24.0,3.0,,,90.0,62.0,7.1,6.0,0.0133,0.0,0.0122565,1,,4,M,,3.0,21.0,,3.0,3.0,,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,
10411487,away,Roma,Nemanja Matić,,,nemanja-matic,N. Matić,M,194,3565,44241,EUR,586396800,M,8,8,False,,53.0,49.0,4.0,25.0,27.0,26.0,5.0,,,90.0,61.0,7.2,4.0,0.0,0.0,0.0102128,0,,18,M,Mati,3.0,24.0,,2.0,3.0,,,1.0,2.0,2.0,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,1.0,,,
10411487,away,Roma,Leonardo Spinazzola,,,leonardo-spinazzola,L. Spinazzola,D,185,3729,148899,EUR,733017600,M,37,37,False,,31.0,25.0,2.0,16.0,21.0,14.0,4.0,,,90.0,56.0,6.8,12.0,0.0,0.0,0.0471864,0,,37,M,,,10.0,1.0,4.0,3.0,,3.0,1.0,1.0,,,2.0,1.0,,,4.0,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,
10411487,away,Roma,Paulo Dybala,,,paulo-dybala,P. Dybala,F,177,117714,256219,EUR,753321600,F,21,21,False,,39.0,33.0,,13.0,15.0,24.0,2.0,,,58.0,45.0,7.5,7.0,0.0953,0.2992,0.032024,2,,21,M,LaJoya,,20.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,
10411487,away,Roma,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,189,9127,864898,EUR,930873600,F,22,22,False,,18.0,15.0,3.0,5.0,5.0,13.0,4.0,,,86.0,31.0,6.1,12.0,0.0289,0.0,0.0956913,1,,10,M,nicolozaniolo,2.0,10.0,,10.0,2.0,1.0,,,,,2.0,4.0,1.0,1.0,,,,,2.0,3.0,3.0,,,,,,,,,,
10411487,away,Roma,Lorenzo Pellegrini,,,lorenzo-pellegrini,L. Pellegrini,M,186,5687,555540,EUR,835142400,F,7,7,False,True,28.0,23.0,3.0,8.0,9.0,20.0,2.0,,,81.0,41.0,7.5,8.0,0.1135,0.0,0.175605,1,,7,M,lorepelle7,2.0,15.0,,4.0,5.0,,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,1.0
10411487,away,Roma,Tammy Abraham,,,tammy-abraham,T. Abraham,F,195,19720,610766,EUR,875750400,F,9,9,True,,8.0,6.0,,2.0,3.0,5.0,,,,32.0,18.0,6.7,4.0,0.4628,0.0321,0.00613821,2,,18,M,tammy_abraham,,4.0,1.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,
10411487,away,Roma,Mady Camara,,,mady-camara,M. M. Camara,M,182,1756,867546,EUR,857088000,M,20,20,True,,1.0,1.0,,1.0,1.0,,1.0,,,9.0,4.0,6.7,,0.0539,0.0,3.21e-06,2,,2,M,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
10411487,away,Roma,Andrea Belotti,,,andrea-belotti,A. Belotti,F,181,3521,220223,EUR,756345600,F,11,11,True,,4.0,3.0,1.0,3.0,3.0,1.0,2.0,,,11.0,7.0,6.6,2.0,0.0,0.0,4.543e-05,0,,19,M,gallobelotti,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
10411487,away,Roma,Pietro Boer,,,pietro-boer,P. Boer,G,195,243,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,0.0,,0,,23,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,189,4489,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,0.0,,0,,99,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Matías Viña,,,matias-vina,M. Viña,D,180,7106,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,18,M,matiasv17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Marash Kumbulla,,,marash-kumbulla,M. Kumbulla,D,191,1585,893642,EUR,949968000,D,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,4,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Edoardo Bove,,,edoardo-bove,E. Bove,M,181,2073,986352,EUR,1021507200,M,52,52,True,,,,,,,,,,,,,,,,0.0,,0,,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Nicola Zalewski,,,nicola-zalewski,N. Zalewski,M,175,16244,984184,EUR,1011744000,F,59,59,True,,,,,,,,,,,,,,,,0.0,,0,,59,M,nico_zale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Cristian Volpato,,,volpato-cristian,C. Volpato,M,187,875,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,0.0,,0,,7,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Filippo Tripi,,,filippo-tripi,F. Tripi,M,185,48,986354,EUR,1010275200,D,65,65,True,,,,,,,,,,,,,,,,0.0,,0,,5,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Stephan El Shaarawy,,,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,0.0,,0,,22,M,stewel92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411487,away,Roma,Eldor Shomurodov,,,shomurodov-eldor,E. Shomurodov,F,190,31540,791355,EUR,804384000,F,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,14,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
