match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_dispossessed,stat_goals,stat_goodHighClaim,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_totalOffside
13981501,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174.0,80703,M,824200,EUR,877305600,F,11,11,False,25.0,21.0,,,0.0,4.0,4.0,17.0,21.0,,6.0,,4.0,,90.0,54.0,7.6,17.0,0.0438509,2,,0.17,0.36,0.15,molalookman,1.0,10.0,1.0,2.0,,,,3.0,0.0951,0.5,,1.0,1.0,,2.0,1.0,,7.0,3.0,1.0,1.0,0.2788,3.0,,,,,3.0,1.0,,,,,
13981501,home,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188.0,1111,M,928800,EUR,948326400,M,44,44,True,36.0,32.0,4.0,2.0,0.0,8.0,8.0,24.0,28.0,,4.0,1.0,6.0,,70.0,55.0,7.1,13.0,0.0638102,0,,0.14,0.26,0.14,,,2.0,1.0,1.0,,,,7.0,,,1.0,4.0,3.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,
13981501,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,True,20.0,18.0,1.0,,0.0,11.0,13.0,7.0,7.0,1.0,1.0,,,,19.0,21.0,7.1,2.0,0.291321,0,,0.34,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13981501,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188.0,2480,M,826185,EUR,958521600,D,16,16,True,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,7.0,,,,2.0,,19.0,15.0,6.7,2.0,0.00594538,0,,-0.02,0.07,0.14,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,10,10,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,,,1.0,,9.0,8.0,6.8,5.0,0.0968079,0,,0.2,-0.09,-0.01,lakisamar10,,1.0,,1.0,,,,,,,,,,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,
13981501,home,Atalanta,Yunus Musah,yunus-musah,Y. Musah,M,6,178.0,4211,M,983815,EUR,1038528000,M,6,6,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,1.0,,8.0,8.0,6.5,1.0,0.00217891,1,,0.03,0.0,0.13,yunusmusah8,,1.0,,,,,,,0.1604,-0.52,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
13981501,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192.0,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193.0,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183.0,3276,M,142148,EUR,740534400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Relja Obrić,relja-obric,R. Obrić,D,19,194.0,175,M,1432414,EUR,1144713600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relja Obric,,,,,,,,,,
13981501,home,Atalanta,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175.0,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,,,,0,,,,,nico_zale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195.0,6692,M,807301,EUR,915148800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187.0,4629,M,970928,EUR,1002758400,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,dani.malda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174.0,8299,M,1019442,EUR,1013731200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,kamaldeenho10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,home,Atalanta,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185.0,4445,M,839156,EUR,954892800,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190.0,15444,M,191210,EUR,804729600,G,16,16,False,43.0,29.0,16.0,3.0,0.0,27.0,29.0,2.0,14.0,,1.0,,12.0,,90.0,54.0,6.5,14.0,0.00623621,0,-0.5509,0.16,0.03,-0.07,MMaignan,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,1.0,2.0,0.2177,0.09,
13981501,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185.0,7146,M,788255,EUR,882489600,D,23,23,False,47.0,39.0,3.0,,0.0,27.0,28.0,12.0,19.0,,1.0,2.0,1.0,,90.0,58.0,6.5,11.0,0.00425948,0,,0.21,0.05,-0.03,fikayotomori,1.0,4.0,,1.0,,,2.0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
13981501,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185.0,3401,M,826195,EUR,940464000,D,46,46,False,48.0,47.0,1.0,1.0,0.0,32.0,33.0,15.0,15.0,2.0,3.0,7.0,5.0,,90.0,60.0,7.2,1.0,0.00292143,0,,0.06,0.09,0.44,,1.0,2.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13981501,away,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194.0,8727,M,965893,EUR,990662400,D,31,31,False,42.0,37.0,2.0,1.0,0.0,26.0,27.0,11.0,15.0,,5.0,3.0,1.0,,90.0,54.0,7.0,5.0,0.00496775,0,,-0.11,0.14,0.26,strahinjapavlovic,2.0,3.0,,1.0,,,1.0,,,,,4.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
13981501,away,Milan,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180.0,7592,M,901891,EUR,930441600,M,56,56,False,36.0,28.0,1.0,,0.0,10.0,12.0,18.0,24.0,,8.0,,6.0,,89.0,56.0,6.8,12.0,0.0165804,1,,-0.13,0.06,-0.04,AS56,,5.0,,1.0,,,1.0,1.0,0.0615,-0.06,2.0,3.0,1.0,,2.0,1.0,,4.0,3.0,,1.0,,,,,,,1.0,,,,,,
13981501,away,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185.0,6182,M,945062,EUR,915926400,M,19,19,False,30.0,22.0,2.0,,0.0,9.0,11.0,13.0,19.0,,5.0,2.0,4.0,,90.0,46.0,6.5,13.0,0.0346278,2,,-0.23,0.06,0.15,YFofana19_,,3.0,1.0,,,1.0,,2.0,0.1555,-0.5,,3.0,2.0,,1.0,,,3.0,1.0,,1.0,,,,,,,1.0,,,,,,
13981501,away,Milan,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,354764,M,15466,EUR,495072000,M,14,14,False,48.0,45.0,3.0,1.0,0.0,29.0,29.0,16.0,19.0,,3.0,1.0,6.0,,90.0,63.0,6.7,9.0,0.0124304,0,,0.14,0.11,-0.04,LModric10,,5.0,3.0,1.0,,,1.0,2.0,,,3.0,2.0,1.0,,1.0,3.0,,,,,,,,,,,,1.0,,,,,,
13981501,away,Milan,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182.0,4118,M,930189,EUR,998352000,M,4,4,False,38.0,37.0,3.0,3.0,0.0,14.0,14.0,23.0,24.0,,1.0,4.0,,,90.0,49.0,7.9,5.0,0.0335531,1,,0.17,0.09,-0.03,,,2.0,,1.0,,,,3.0,0.0181,0.56,,,,,1.0,1.0,1.0,,,1.0,,0.5313,1.0,,,,,1.0,1.0,,,,,
13981501,away,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193.0,5573,M,1390489,EUR,1135814400,M,33,33,False,24.0,18.0,1.0,1.0,0.0,8.0,8.0,10.0,16.0,2.0,3.0,1.0,1.0,,90.0,39.0,6.7,11.0,0.258809,0,,0.12,0.0,-0.08,,,2.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,5.0,1.0,,,,,,1.0,,,,,,,,,,,
13981501,away,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182.0,32556,M,892141,EUR,987552000,F,7,7,False,15.0,13.0,,,0.0,7.0,8.0,6.0,7.0,,1.0,,3.0,,62.0,21.0,6.1,6.0,0.00436898,1,,-0.05,0.13,-0.08,sant.gimenez,2.0,4.0,,1.0,,1.0,,3.0,0.0737,-0.32,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0
13981501,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188.0,75751,M,851284,EUR,928972800,F,10,10,False,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,2.0,,1.0,,45.0,13.0,6.6,4.0,0.0379517,0,,0.02,-0.06,-0.02,RLeão,,1.0,,,,,,2.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
13981501,away,Milan,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175.0,49218,M,769333,EUR,879465600,F,18,18,True,17.0,14.0,,,0.0,4.0,4.0,10.0,13.0,,,,2.0,,45.0,22.0,6.3,5.0,0.0712264,0,,-0.17,0.01,-0.01,Nkunku,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13981501,away,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191.0,7232,M,284441,EUR,822355200,M,8,8,True,11.0,7.0,,,0.0,1.0,3.0,6.0,8.0,2.0,3.0,1.0,3.0,,28.0,17.0,6.7,6.0,0.0232559,1,,-0.29,0.32,0.18,rlc,1.0,1.0,,,,,,2.0,0.0485,0.01,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
13981501,away,Milan,Zachary Athekame,zachary-athekame,Z. Athekame,D,24,180.0,1723,M,1409700,EUR,1102896000,D,24,24,True,1.0,,,,0.0,,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,away,Milan,Matteo Pittarella,matteo-pittarella,M. Pittarella,G,37,,276,M,1907240,EUR,1211760000,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,away,Milan,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193.0,1591,M,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,away,Milan,David Odogu,odogu-david,D. Odogu,D,27,190.0,1294,M,1424191,EUR,1149292800,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981501,away,Milan,Koni De Winter,de-winter-koni,K. De Winter,D,5,191.0,3255,M,1001828,EUR,1023840000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
