match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,captain,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14572753,home,BSC Young Boys,Chris Bedia,chris-bedia,C. Bedia,F,29,189.0,741,M,359236,EUR,825984000,F,29,29,False,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,1.0,,,84.0,22.0,5.5,7.0,0.0213188,37.071532563158,6.0,8.085,6.195,,3,,-0.16,0.12,-0.03,,,,1.0,8.0,2.0,,3.0,,,,2.0,,,,,1.0,,,,,3.0,,2.0,1.0,1.0686,-0.99,1.0,,0.7136,,,,2.0,,2.0,1.0,,,,
14572753,home,BSC Young Boys,Alvyn Sanches,alvyn-sanches,A. Sanches,M,10,178.0,765,M,1065159,EUR,1045008000,M,10,10,True,7.0,5.0,1.0,,0.0,3.0,3.0,2.0,4.0,3.0,,,17.0,19.0,6.4,7.0,0.00276923,76.382958830968,7.0,7.77,11.76,,0,,-0.05,-0.07,-0.02,,,,,4.0,2.0,1.0,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188.0,672,M,881222,EUR,871084800,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,17.0,8.0,6.7,1.0,0.00286786,43.429091477863,3.0,32.34,22.365,,0,,-0.03,0.19,0.19,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Rhodri Smith,rhodri-smith,R. Smith,D,3,185.0,66,M,1405666,EUR,1157760000,D,66,66,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,14.0,5.0,6.6,1.0,0.00109638,9.626752775469,1.0,9.345,9.345,,0,,-0.03,0.01,0.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
14572753,home,BSC Young Boys,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189.0,139,M,1133520,EUR,1052265600,D,4,4,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,9.0,5.0,6.3,,8.172e-05,27.009759399266,3.0,1.89,9.765,,0,,-0.01,-0.05,0.14,,,,,,,,,1.0,,,,,,,,,Tanguy Zoukrou,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Ryan Andrews,andrews-ryan,R. Andrews,D,2,170.0,136,M,1461597,EUR,1093478400,D,2,2,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,15.0,6.0,6.7,2.0,0.00066602,68.626073063254,3.0,46.095,43.785,,0,,-0.13,0.02,0.16,,,,1.0,,1.0,,,1.0,,,,,,,,,Ryan Andrews,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Ruben Salchli,ruben-salchli,R. Salchli,G,60,,2,M,1405658,EUR,1138924800,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Dario Marzino,dario-marzino,D. Marzino,G,40,184.0,26,M,797687,EUR,843091200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Olivier Mambwa,olivier-mambwa,O. Mambwa,D,57,187.0,180,M,1926084,EUR,1228435200,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Olivier Mambwa,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Lutfi Dalipi,lutfi-dalipi,L. Dalipi,M,54,183.0,35,M,1544433,EUR,1148342400,M,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Lutfi Dalipi,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Janis Luthi,luthi-janis,J. Lüthi,F,22,188.0,25,M,1405633,EUR,1112227200,F,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Janis Lüthi,,,,,,,,,,,,,,,,,,,,,,,
14572753,home,BSC Young Boys,Felix Tsimba,felix-tsimba,F. Tsimba,F,19,185.0,115,M,1976070,EUR,1150934400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,False,49.0,42.0,10.0,3.0,0.0,39.0,41.0,3.0,8.0,10.0,2.0,4.0,90.0,58.0,7.5,7.0,0.00146379,84.801341214784,14.0,-51.555,4.41,0.6622,0,0.9998,0.09,0.01,0.14,0.41,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
14572753,away,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190.0,2758,M,128587,EUR,684633600,D,12,12,False,30.0,27.0,2.0,1.0,0.0,18.0,19.0,9.0,11.0,5.0,,,84.0,48.0,6.5,6.0,0.0566706,179.46685231863,22.0,-88.305,7.14,,0,,0.07,0.13,-0.09,,3.0,2.0,,1.0,1.0,,,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,
14572753,away,Lille,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183.0,2004,M,1119487,EUR,1055203200,D,3,3,False,67.0,62.0,8.0,4.0,0.0,54.0,56.0,8.0,11.0,1.0,,,90.0,82.0,6.6,5.0,0.00297179,275.95126562222,45.0,-63.21,7.245,,0,,0.08,0.07,-0.12,,,,,3.0,2.0,2.0,,5.0,,2.0,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182.0,35248,M,238612,EUR,776304000,D,18,18,False,87.0,85.0,6.0,6.0,0.0,72.0,74.0,13.0,13.0,5.0,,,90.0,100.0,7.2,3.0,0.00475595,342.24235639544,48.0,-153.93,5.565,,0,,0.12,0.1,-0.02,,,,,1.0,4.0,,,6.0,,3.0,,1.0,,,2.0,1.0,,,,chancel22,,,,1.0,,,,,,,,,,,,,,,,
14572753,away,Lille,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,600,M,827519,EUR,874886400,D,15,15,False,44.0,41.0,3.0,2.0,0.0,23.0,23.0,18.0,21.0,6.0,,,90.0,64.0,6.6,7.0,0.179252,254.91540822049,32.0,-117.81,9.555,,4,,0.16,0.16,-0.14,,4.0,2.0,,2.0,1.0,,,2.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,2.0,,0.1601,-0.45,,2.0,,,2.0,,,,1.0,,,,,
14572753,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185.0,5460,M,1564180,EUR,1191283200,M,32,32,False,26.0,25.0,1.0,1.0,0.0,15.0,15.0,10.0,11.0,1.0,,,32.0,35.0,5.0,4.0,0.0669647,238.15591394683,21.0,-109.725,8.19,,1,,-0.19,0.22,-0.38,,,,,1.0,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,Ayyoub Bouaddi,,,,,,1.0,1.0,0.0269,-0.12,,,,,1.0,,,,,,,,,1.0
14572753,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180.0,767,M,51665,EUR,649641600,M,21,21,False,71.0,61.0,10.0,6.0,0.0,40.0,41.0,21.0,30.0,3.0,,,90.0,92.0,7.3,13.0,0.0148781,438.02412939188,51.0,-89.46,15.75,,2,,0.21,0.13,-0.03,,1.0,,1.0,2.0,9.0,1.0,,3.0,,6.0,,1.0,,3.0,3.0,2.0,,,True,,,,1.0,2.0,0.1333,-0.42,,1.0,,,1.0,,,,,,,,,
14572753,away,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188.0,7502,M,1391541,EUR,1099440000,M,17,17,False,32.0,26.0,1.0,1.0,0.0,15.0,19.0,11.0,13.0,5.0,,,69.0,43.0,6.8,8.0,0.0173116,141.93537797385,20.0,-30.975,7.875,,0,,-0.14,0.06,0.13,,,,,2.0,5.0,,1.0,1.0,,2.0,1.0,,1.0,,,2.0,Ngal'ayel Mukau,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,
14572753,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180.0,2179,M,1138804,EUR,1049932800,M,10,10,False,33.0,28.0,,,0.0,19.0,21.0,9.0,12.0,2.0,,,76.0,40.0,6.6,7.0,0.0519399,198.33953426153,25.0,4.725,15.435,,0,,0.09,0.26,-0.09,,,,1.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,
14572753,away,Lille,Félix Correia,felix-correia,F. Correia,M,27,178.0,1373,M,934498,EUR,980121600,M,27,27,False,17.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,9.0,3.0,,,68.0,28.0,6.2,6.0,0.015592,113.45065194263,12.0,-41.895,10.29,,1,,-0.19,0.16,-0.07,,,,,3.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,2.0,0.0156,-0.05,,1.0,,,,,,,,,,,,
14572753,away,Lille,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192.0,23297,M,39070,EUR,528422400,F,9,9,False,13.0,10.0,2.0,1.0,0.0,6.0,6.0,4.0,7.0,1.0,,,68.0,21.0,6.6,5.0,0.00791024,54.482597654003,10.0,-17.535,5.775,,2,,-0.12,0.18,0.14,,,,1.0,2.0,3.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,OGiroud,,,1.0,2.0,0.4933,0.06,1.0,,0.3154,,1.0,,,,1.0,,,,,
14572753,away,Lille,Ethan Mbappé,ethan-mbappe,E. Mbappé,F,8,180.0,27200,M,1402698,EUR,1167350400,M,8,8,True,11.0,9.0,1.0,,0.0,5.0,6.0,4.0,5.0,1.0,,,22.0,16.0,6.5,6.0,0.00293945,32.952216121731,7.0,15.225,4.2,,0,,-0.12,-0.01,-0.01,,3.0,,,,,,,1.0,,,,,,,,,Ethan Mbappé,,,ethanmbappe,,,,1.0,,,,,,,,,,,,,,,,
14572753,away,Lille,Soriba Diaoune,soriba-diaoune,S. Diaoune,F,35,174.0,414,M,1936816,EUR,1187049600,F,35,35,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,22.0,8.0,6.4,4.0,0.00073978,36.616554181424,5.0,-16.8,3.78,,0,,-0.09,0.18,0.0,,,,,2.0,1.0,,2.0,,,,1.0,,,,,,Soriba Diaoune,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14572753,away,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170.0,7349,M,965357,EUR,992217600,F,11,11,True,15.0,12.0,1.0,,0.0,3.0,3.0,9.0,12.0,,,,21.0,22.0,6.7,8.0,0.0344028,104.96199342941,13.0,-32.13,7.035,,0,,0.13,0.1,-0.01,,1.0,,,3.0,2.0,,3.0,,,,,,,,,,,,,osamesahraoui,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
14572753,away,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187.0,8274,M,368120,EUR,785635200,M,6,6,True,14.0,10.0,2.0,2.0,0.0,7.0,8.0,3.0,6.0,,,,14.0,17.0,6.7,5.0,0.00202187,52.196349838633,9.0,7.245,7.875,,0,,-0.04,0.01,-0.05,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,nabilbentaleb,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Tiago Santos,tiago-santos,T. Santos,D,22,175.0,1639,M,1087364,EUR,1027382400,D,22,22,True,7.0,6.0,2.0,1.0,0.0,3.0,3.0,3.0,4.0,1.0,,,15.0,10.0,6.7,1.0,0.00138329,50.338547927757,3.0,-23.52,-0.945,,0,,-0.01,0.03,0.18,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14572753,away,Lille,Zadig Lanssade,zadig-lanssade,Z. Lanssade,G,60,193.0,31,M,2407610,EUR,1204502400,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Zadig Lanssade,,,,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184.0,412,M,878898,EUR,889574400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Maxima Goffi,maxima-goffi,M. Goffi,D,38,,201,M,1937040,EUR,1201046400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Maxima Goffi,,,,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186.0,10286,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,aissamandi23,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Ugo Raghouber,raghouber-ugo,U. Raghouber,M,14,180.0,368,M,1170694,EUR,1058054400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572753,away,Lille,Marius Sivertsen Broholm,broholm-marius-sivertsen,M. S. Broholm,F,14,172.0,818,M,1130111,EUR,1104019200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
