match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_outfielderBlock,stat_totalOffside,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_penaltyConceded,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals,stat_penaltyWon
12764249,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1941,M,164343,EUR,694310400,G,13,13,False,33.0,26.0,10.0,3.0,0.0,25.0,28.0,1.0,5.0,1.0,1.0,1.0,9.0,2.0,3.0,1.0,6.0,1.0,90.0,47.0,8.0,7.0,7.516e-05,0,0.5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764249,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180.0,582,M,1002347,EUR,1028160000,D,16,16,False,29.0,25.0,2.0,1.0,0.0,16.0,17.0,9.0,14.0,,3.0,3.0,1.0,,,,,,90.0,47.0,7.4,7.0,0.215324,2,,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,0.2126,0.2187,1.0,,,,,,,,,,,,,,,,,,
12764249,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189.0,177,M,129861,EUR,672969600,D,15,15,False,46.0,41.0,6.0,2.0,0.0,35.0,35.0,6.0,11.0,,1.0,9.0,2.0,,,,,,90.0,56.0,6.7,5.0,0.0180976,0,,,1.0,2.0,,,,,,1.0,1.0,,,1.0,,,,True,,,,,,,,,,,,,,,,,
12764249,home,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191.0,2132,M,856250,EUR,924566400,D,18,18,False,47.0,39.0,6.0,3.0,0.0,34.0,38.0,5.0,9.0,,,5.0,4.0,,,,,,90.0,56.0,6.9,8.0,0.00175744,0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12764249,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180.0,2818,M,44864,EUR,636940800,D,17,17,False,41.0,35.0,3.0,1.0,0.0,21.0,23.0,14.0,19.0,,3.0,3.0,4.0,,,,,,77.0,59.0,6.9,9.0,0.0123407,0,,1.0,,1.0,1.0,,,,1.0,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,
12764249,home,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183.0,7945,M,361790,EUR,861321600,M,6,6,False,11.0,9.0,,,0.0,6.0,6.0,3.0,5.0,,2.0,2.0,3.0,,,,,,76.0,18.0,6.2,3.0,0.00098267,0,,,,4.0,1.0,,,,,2.0,1.0,,,2.0,,,,,1.0,,,,donnyvdbeek,1.0,1.0,,,,,,,,,,
12764249,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182.0,14308,M,69416,EUR,685670400,M,14,14,False,43.0,36.0,3.0,2.0,0.0,27.0,30.0,9.0,14.0,1.0,4.0,,7.0,,,,,,90.0,54.0,6.9,10.0,0.0232149,0,,1.0,2.0,6.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,,,2.0,,1.0,,,,oriolromeu,1.0,,,,,,,,,,,
12764249,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176.0,3604,M,910026,EUR,981849600,M,20,20,False,17.0,16.0,,,0.0,9.0,10.0,7.0,7.0,,4.0,,6.0,,,,,,71.0,30.0,6.6,7.0,0.0103524,2,,,,3.0,,,1.0,,,1.0,1.0,3.0,1.0,1.0,0.4223,0.2199,,,,,,,bryan11gil,1.0,,3.0,2.0,1.0,1.0,,,,,,
12764249,home,Girona FC,Yáser Asprilla,yaser-asprilla,Y. Asprilla,M,22,176.0,9792,M,1092769,EUR,1069200000,M,10,10,False,24.0,19.0,4.0,4.0,0.0,7.0,8.0,12.0,21.0,,7.0,,5.0,,,,,,90.0,47.0,7.2,15.0,0.028697,1,,5.0,1.0,5.0,,,1.0,,,,,1.0,2.0,,0.0187,0.0992,2.0,,,,Yaser Asprilla,,yaser_asprilla_10,1.0,,8.0,5.0,,,,,,,,
12764249,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4316,M,908716,EUR,996192000,M,3,3,False,37.0,29.0,2.0,1.0,0.0,15.0,17.0,15.0,22.0,,2.0,3.0,4.0,,,,,,90.0,52.0,6.9,14.0,0.103322,1,,2.0,,1.0,1.0,,1.0,,2.0,,,4.0,2.0,,0.0338,0.0159,,,,,,,MGutiérrez,,,,,,,1.0,,,,,
