match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,captain,stat_hitWoodwork,stat_outfielderBlock,stat_wonContest,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_accurateCross
10408530,home,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,26.0,14.0,,,5.0,8.0,9.0,18.0,1.0,,75.0,45.0,6.9,19.0,1.0125,0.9561,0.0138043,3,,,,2.0,2.0,7.0,6.0,,2.0,,2.0,1.0,,1.0,,2.0,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,
10408530,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,True,16.0,15.0,,,7.0,8.0,8.0,8.0,2.0,,34.0,19.0,7.3,1.0,0.0,0.0,0.321418,0,,,,,,,2.0,,,2.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,
10408530,home,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,yannickferreiracarrasco,182001,EUR,747100800,M,21,21,True,13.0,10.0,1.0,1.0,,,10.0,14.0,2.0,,34.0,22.0,6.5,6.0,0.5952,0.3319,0.0278344,4,,,1.0,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,
10408530,home,Atlético Madrid,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,4,4,True,23.0,20.0,1.0,,10.0,11.0,10.0,12.0,7.0,,31.0,32.0,7.2,4.0,0.0,0.0,0.0117368,0,,,,,,,3.0,,1.0,,,,2.0,2.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,
10408530,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,17,17,True,13.0,10.0,,,4.0,5.0,6.0,8.0,1.0,,15.0,14.0,6.7,3.0,0.0,0.0,0.00224708,0,,,,1.0,2.0,2.0,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,
10408530,home,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,Memphis,138833,EUR,761097600,F,9,9,True,12.0,11.0,,,1.0,1.0,10.0,11.0,,,15.0,20.0,6.3,8.0,0.0626,0.0,0.0939638,1,,,,,,5.0,,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,,1.0,,3.0,,,,,,,
10408530,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,home,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,home,Atlético Madrid,Sergio Diez,sergio-diez,S. Diez,D,7,178,31,M,,1142580,EUR,1059350400,D,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,home,Atlético Madrid,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,home,Atlético Madrid,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,,997094,EUR,982627200,D,36,36,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,,180,189,M,,128600,EUR,599788800,G,1,1,False,37.0,27.0,15.0,5.0,26.0,29.0,1.0,8.0,5.0,5.0,90.0,47.0,6.8,10.0,0.0,0.0,0.00056154,0,0.5657,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,4.0,
10408530,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,,843180,EUR,791856000,D,2,2,False,24.0,21.0,,,7.0,7.0,15.0,20.0,2.0,,60.0,40.0,6.4,7.0,0.0,0.0,0.0549131,0,,,3.0,1.0,1.0,3.0,5.0,,1.0,,,1.0,,2.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0
10408530,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,,943713,EUR,858297600,D,5,5,False,55.0,47.0,4.0,3.0,30.0,34.0,17.0,21.0,2.0,,68.0,65.0,6.6,8.0,0.0252,0.0,0.00468275,1,,,,,,2.0,4.0,,,,,1.0,3.0,3.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,
10408530,away,Real Valladolid,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190,4375,M,,877103,EUR,699321600,D,15,15,False,77.0,73.0,4.0,3.0,52.0,54.0,21.0,23.0,8.0,,90.0,95.0,7.1,6.0,0.0,0.0,0.00698339,0,,,,2.0,2.0,4.0,6.0,1.0,,,,5.0,2.0,3.0,3.0,1.0,,1.0,,,,,,,,1.0,,,2.0,,,,
10408530,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,,1214359,EUR,1046822400,D,32,32,False,67.0,51.0,8.0,1.0,28.0,35.0,23.0,33.0,5.0,,90.0,82.0,6.6,20.0,0.0,0.0,0.0144917,0,,,1.0,1.0,2.0,1.0,4.0,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,,1.0,,,,
10408530,away,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,15,175,372,M,,333595,EUR,774748800,D,12,12,False,23.0,20.0,1.0,1.0,9.0,11.0,11.0,18.0,3.0,,60.0,35.0,6.1,10.0,0.0,0.0,0.00805102,0,,,6.0,2.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
10408530,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,,857178,EUR,855878400,M,4,4,False,43.0,35.0,6.0,4.0,11.0,12.0,24.0,34.0,8.0,,75.0,67.0,6.1,18.0,0.0729,0.0,0.0789964,2,,,3.0,,1.0,7.0,5.0,,4.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,3.0,,,,,1.0,,3.0,,,,1.0,,,
10408530,away,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,,916136,EUR,830908800,M,6,6,False,83.0,76.0,15.0,14.0,27.0,28.0,49.0,56.0,6.0,,90.0,96.0,7.7,10.0,0.0299,0.0,0.105796,1,,,1.0,,,1.0,7.0,,2.0,,1.0,,1.0,3.0,2.0,2.0,,1.0,,,,,,,,1.0,,,,2.0,,,
10408530,away,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,20,180,117,M,,255235,EUR,666230400,M,10,10,False,45.0,37.0,1.0,,15.0,17.0,23.0,30.0,7.0,,90.0,67.0,7.4,13.0,0.023,0.0782,0.0537412,1,,,2.0,,,1.0,7.0,1.0,2.0,,,2.0,4.0,5.0,4.0,,,,,,,,1.0,,,3.0,,,,2.0,,,1.0
10408530,away,Real Valladolid,Shon Weissman,shon-weissman,S.Weissman,F,18,174,695,M,,790817,EUR,824256000,F,9,9,False,13.0,9.0,,,4.0,4.0,5.0,9.0,3.0,,90.0,18.0,6.1,5.0,0.3551,0.0,0.00337467,1,,,,4.0,,6.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,
10408530,away,Real Valladolid,Sergio León,sergio-leon,S. León,F,7,178,108,M,,111229,EUR,600048000,F,7,7,False,14.0,11.0,2.0,2.0,2.0,3.0,9.0,12.0,1.0,,74.0,22.0,6.4,6.0,0.0158,0.0,0.0100033,1,,,1.0,3.0,,5.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,Sergio,León,,,,,,,,,,1.0,,
10408530,away,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,,1167818,EUR,1096243200,D,27,27,True,31.0,29.0,2.0,1.0,15.0,16.0,14.0,15.0,8.0,,30.0,36.0,6.8,2.0,0.0,0.0,0.00968105,0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
10408530,away,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20323,M,gonzaloplata,937937,EUR,973036800,F,11,11,True,16.0,13.0,,,5.0,5.0,8.0,11.0,4.0,,30.0,24.0,6.3,6.0,0.0,0.0,0.0065041,0,,,,,1.0,3.0,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
10408530,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,,970860,EUR,954720000,D,39,39,True,20.0,18.0,,,8.0,8.0,11.0,13.0,1.0,,22.0,28.0,7.6,4.0,0.0,0.0,0.283616,0,,,1.0,,,1.0,3.0,1.0,,1.0,,,1.0,3.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,1.0
10408530,away,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,,171,180,M,,182243,EUR,613180800,M,17,17,True,15.0,12.0,1.0,,4.0,5.0,8.0,10.0,2.0,,16.0,17.0,6.7,3.0,0.0,0.0,0.00627501,0,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
10408530,away,Real Valladolid,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,,141945,EUR,675475200,F,16,16,True,4.0,4.0,,,,,4.0,4.0,,,15.0,8.0,6.6,1.0,0.0,0.0,0.00095525,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
10408530,away,Real Valladolid,Sergio Asenjo,sergio-asenjo,S. Asenjo,G,,189,121,,,41011,EUR,614995200,G,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,away,Real Valladolid,Zouhair Feddal,zouhair-feddal,Z. Feddal,D,,191,532,,,220131,EUR,630374400,D,3,3,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,away,Real Valladolid,Juan Narváez,juan-narvaez,J. Narváez,M,8,180,133,M,,893140,EUR,792547200,M,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408530,away,Real Valladolid,Mickaël Malsa,mickael-malsa,M. Malsa,M,,178,278,M,,360866,EUR,813456000,M,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
