match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_wasFouled,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_aerialLost,stat_errorLeadToAGoal
12449874,home,FC Utrecht,Vasilis Barkas,,,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,24.0,20.0,11.0,7.0,0.0,16.0,17.0,4.0,7.0,2.0,1.0,1.0,90.0,26.0,7.1,4.0,0.00064419,0,0.0455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,42.0,36.0,4.0,2.0,0.0,24.0,26.0,13.0,20.0,5.0,,,90.0,78.0,7.9,14.0,0.18008,0,,4.0,1.0,6.0,7.0,3.0,2.0,1.0,2.0,1.0,5.0,6.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Mike van der Hoorn,,,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,78.0,67.0,16.0,8.0,0.0,40.0,44.0,27.0,34.0,4.0,,,90.0,92.0,7.7,11.0,0.0217122,0,,,,,10.0,,,,5.0,,1.0,3.0,3.0,,,4.0,3.0,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,62.0,56.0,4.0,1.0,0.0,36.0,39.0,20.0,23.0,3.0,,,90.0,80.0,7.4,9.0,0.0161135,2,,,,,7.0,,,,2.0,,3.0,4.0,4.0,,,3.0,,True,1.0,2.0,1.0,0.2823,,,,,,,,,,
12449874,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,36.0,24.0,5.0,2.0,0.0,10.0,12.0,15.0,31.0,6.0,,,79.0,72.0,7.2,24.0,0.0898016,1,,7.0,1.0,4.0,5.0,,2.0,1.0,2.0,,1.0,1.0,,3.0,2.0,1.0,2.0,,,,,0.064,1.0,1.0,,,,,,,,
12449874,home,FC Utrecht,Alonzo Engwanda,,,alonzo-engwanda,A. Engwanda,M,27,173,362,M,1000548,EUR,1043625600,M,27,27,False,26.0,23.0,1.0,1.0,0.0,11.0,11.0,12.0,16.0,5.0,,,90.0,36.0,6.8,5.0,0.00926707,0,,1.0,,2.0,3.0,1.0,1.0,,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,False,54.0,47.0,7.0,4.0,0.0,21.0,21.0,26.0,33.0,7.0,,,79.0,68.0,7.2,12.0,0.0320777,1,,,,1.0,5.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,1.0,3.0,0.0073,,,zidaneiqbal,1.0,,,,,,
12449874,home,FC Utrecht,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,M,77,77,False,29.0,19.0,6.0,3.0,0.0,9.0,12.0,11.0,21.0,3.0,,,67.0,52.0,7.0,21.0,0.113005,1,,4.0,1.0,7.0,6.0,1.0,4.0,1.0,,,,1.0,,,2.0,2.0,2.0,,,,2.0,0.3533,,,oleromeny,3.0,1.0,1.0,1.0,0.9725,,
12449874,home,FC Utrecht,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,14.0,8.0,,,1.0,3.0,5.0,6.0,11.0,3.0,,,59.0,22.0,7.8,7.0,0.493389,0,,2.0,1.0,,5.0,,1.0,1.0,,,,3.0,2.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,
12449874,home,FC Utrecht,Paxten Aaronson,Paxten Aaronson,,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,21,21,False,34.0,25.0,3.0,1.0,0.0,10.0,15.0,15.0,20.0,1.0,,,90.0,50.0,7.0,13.0,0.0336781,1,,1.0,,9.0,9.0,3.0,2.0,2.0,,,1.0,5.0,2.0,1.0,,1.0,1.0,,,,1.0,0.2214,,1.0,,1.0,,,,,4.0,
12449874,home,FC Utrecht,David Min,,,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,9.0,5.0,,,0.0,3.0,3.0,2.0,6.0,4.0,,,59.0,20.0,6.9,9.0,0.00290277,3,,,,7.0,3.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,3.0,0.0987,,2.0,,1.0,1.0,,1.0,0.6312,4.0,
12449874,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,12.0,9.0,,,0.0,4.0,6.0,5.0,6.0,4.0,,,31.0,18.0,6.6,6.0,0.0107391,0,,,,5.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,2.0,,,,,1.0,
12449874,home,FC Utrecht,Noah Ohio,Noah Ohio,,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,11,11,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,,31.0,17.0,6.5,6.0,0.00883041,0,,,,6.0,5.0,1.0,3.0,2.0,,,,,,1.0,,1.0,2.0,,,,2.0,,,,,2.0,,,,,1.0,
12449874,home,FC Utrecht,Taylor Booth,,,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,True,10.0,2.0,1.0,,0.0,,,2.0,12.0,2.0,,,23.0,23.0,6.6,16.0,0.00180618,0,,2.0,,3.0,4.0,,2.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,,,4.0,,,,,1.0,,,1.0,,,
12449874,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,40,40,True,5.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,,,11.0,6.0,6.6,1.0,0.00086603,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,8,8,True,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,2.0,,,11.0,14.0,6.5,5.0,0.0019997,0,,,,2.0,3.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,
12449874,home,FC Utrecht,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193,177,M,1145525,EUR,1102636800,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Andreas Dithmer,,,andreas-dithmer,A. Dithmer,G,26,198,52,M,1126855,EUR,1122854400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Rickson van Hees,Rickson van Hees,,rickson-van-hees,R. v. Hees,D,,173,42,M,1118150,EUR,1024617600,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Joshua Mukeh,Joshua Mukeh,,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Silas Andersen,Silas Andersen,,silas-andersen,S. Andersen,M,8,185,526,M,1083407,EUR,1087084800,M,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Anthony Descotte,,,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,away,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,48.0,35.0,18.0,5.0,0.0,32.0,38.0,3.0,10.0,11.0,1.0,1.0,90.0,56.0,6.6,13.0,0.000845,0,0.6037,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12449874,away,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,D,23,23,False,51.0,39.0,5.0,2.0,0.0,30.0,35.0,9.0,18.0,4.0,,,90.0,84.0,6.8,20.0,0.00657294,0,,2.0,,5.0,5.0,3.0,3.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,3.0,,,,eliano.r,,,,,,,
