match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_errorLeadToAShot,captain,stat_challengeLost,stat_penaltyWon,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goals,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_penaltyMiss,stat_accurateCross,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12764344,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5260,M,,930245,EUR,993945600,F,29,29,False,18.0,13.0,,,0.0,3.0,3.0,10.0,17.0,7.0,,90.0,42.0,7.2,15.0,0.0303877,3,,2.0,,,3.0,8.0,6.0,4.0,2.0,1.0,,3.0,3.0,1.0,,0.8811,1.7123,2.0,,,1.0,,,,,,,5.0,,,,,1.0,1.0,1.0,,,,,,,
12764344,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3863,M,,944164,EUR,960508800,M,10,10,True,8.0,5.0,1.0,,0.0,1.0,2.0,5.0,12.0,,,22.0,19.0,6.9,9.0,0.0330246,0,,6.0,,1.0,,3.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
12764344,home,Nice,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,22,22,True,12.0,8.0,,,0.0,,,8.0,12.0,,,22.0,15.0,6.4,5.0,0.0280012,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,home,Nice,Victor Orakpo,victor-orakpo,V. Orakpo,F,24,194,313,M,,1897296,EUR,1137196800,F,45,45,True,2.0,2.0,,,0.0,,,2.0,2.0,,,16.0,8.0,6.7,4.0,0.00138987,1,,,,,,1.0,,,,,,,,1.0,,0.0206,,1.0,,,,,,,,,,4.0,,,,,1.0,,,,,,,,,
12764344,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,173,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,home,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185,874,M,,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28940,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,33,186,6264,M,,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,home,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183,4221,M,,919027,EUR,756345600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11387,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,home,Nice,Issiaga Camara,issiaga-camara,I. Camara,M,20,178,281,M,,1518668,EUR,1107302400,M,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2826,M,,791773,EUR,796003200,G,1,1,False,40.0,29.0,17.0,6.0,0.0,26.0,31.0,3.0,9.0,16.0,4.0,90.0,54.0,7.8,11.0,0.00063141,0,1.5207,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,1.0,
12764344,away,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2586,M,,353250,EUR,818899200,D,2,2,False,9.0,6.0,2.0,,0.0,4.0,5.0,2.0,4.0,2.0,,60.0,27.0,6.5,6.0,0.00175131,1,,,1.0,,4.0,1.0,1.0,,,4.0,1.0,1.0,1.0,,1.0,0.0361,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12764344,away,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,901,M,,838159,EUR,859680000,D,5,5,False,41.0,35.0,3.0,1.0,0.0,29.0,33.0,6.0,8.0,7.0,,90.0,50.0,6.8,7.0,0.0374274,0,,,,1.0,,2.0,,,,6.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1266,M,,1466116,EUR,1145750400,D,31,31,False,54.0,49.0,1.0,,0.0,44.0,47.0,5.0,7.0,3.0,,90.0,65.0,6.8,6.0,0.00143906,0,,,,1.0,1.0,2.0,,,,7.0,1.0,1.0,1.0,,,,,,Jon Martín,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,536,M,,934383,EUR,978912000,D,20,20,False,42.0,31.0,10.0,3.0,0.0,25.0,30.0,6.0,12.0,2.0,,90.0,51.0,6.3,11.0,0.00463246,0,,,1.0,,3.0,5.0,,,,3.0,,5.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12764344,away,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,423,M,,966441,EUR,871689600,D,3,3,False,10.0,3.0,,,0.0,2.0,7.0,1.0,4.0,2.0,,60.0,21.0,6.5,10.0,0.00051414,0,,1.0,1.0,,2.0,2.0,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2008,M,,845385,EUR,852595200,M,23,23,False,25.0,18.0,2.0,1.0,1.0,9.0,14.0,10.0,15.0,3.0,,69.0,41.0,6.8,14.0,0.165041,1,,4.0,1.0,1.0,7.0,3.0,1.0,,,1.0,3.0,1.0,1.0,2.0,,0.0242,,1.0,,,3.0,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,
12764344,away,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26374,M,martin_zubimendi,966837,EUR,917913600,M,4,4,False,42.0,34.0,5.0,3.0,0.0,18.0,19.0,16.0,23.0,2.0,,90.0,53.0,6.6,9.0,0.011371,0,,,1.0,1.0,6.0,4.0,,,,2.0,,2.0,,1.0,2.0,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,493,M,,1139409,EUR,1057190400,M,28,28,False,28.0,22.0,,,0.0,11.0,13.0,11.0,15.0,4.0,,90.0,42.0,6.6,8.0,0.00855381,2,,,2.0,2.0,7.0,6.0,1.0,,,1.0,,3.0,1.0,1.0,4.0,0.2796,,,Pablo Marín,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,
12764344,away,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1649,M,,966862,EUR,1009411200,F,7,7,False,17.0,13.0,1.0,1.0,0.0,5.0,6.0,8.0,11.0,5.0,,60.0,25.0,7.7,7.0,0.249561,1,,,,2.0,3.0,6.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,0.0797,0.0657,3.0,,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
12764344,away,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11885,M,mikel10oyar,823622,EUR,861580800,F,10,10,False,13.0,8.0,1.0,,0.0,5.0,6.0,3.0,7.0,2.0,,80.0,18.0,6.3,7.0,0.00363101,1,,,4.0,,6.0,,,,,1.0,,,,,1.0,0.1775,,,,,,,True,2.0,,,,2.0,,,1.0,,,,,,,,,,,
12764344,away,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6573,M,ElBufalo,1116388,EUR,1027382400,D,27,27,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,1.0,,30.0,21.0,7.1,2.0,0.00463399,1,,1.0,1.0,1.0,2.0,2.0,,,,4.0,,1.0,1.0,,,0.1151,,,Jon Aramburu,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12764344,away,Real Sociedad,Javi López,lopez-javi,J. López,D,25,183,403,M,,945404,EUR,1009843200,D,12,12,True,12.0,7.0,,,0.0,3.0,5.0,4.0,9.0,1.0,,30.0,27.0,6.5,11.0,0.0098689,0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1512,M,,352544,EUR,792288000,F,11,11,True,10.0,7.0,,,0.0,2.0,3.0,5.0,9.0,,,30.0,13.0,6.7,5.0,0.00606928,1,,2.0,2.0,,4.0,,,,1.0,,,,,,2.0,0.0228,0.0132,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6255,M,luka_sucic,949156,EUR,1031443200,M,24,24,True,10.0,9.0,,,0.0,2.0,2.0,7.0,10.0,1.0,,21.0,14.0,7.0,4.0,0.13363,0,,2.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Orri Steinn Óskarsson,orri-steinn-oskarsson,O. S. Óskarsson,F,9,186,2688,M,,1026015,EUR,1093737600,F,9,9,True,8.0,3.0,,,0.0,,,3.0,8.0,,,10.0,12.0,6.5,7.0,0.00271056,0,,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,283,M,,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,,785468,EUR,764812800,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,188,25685,M,nayefaguard,877102,EUR,828144000,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Jon Magunazelaia,jon-magunazelaia,J. Magunazelaia,M,11,180,127,M,,1134396,EUR,994982400,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jon Magunacelaya,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,777,M,,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4433,M,sergiogm_10,855835,EUR,968025600,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764344,away,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23735,M,KuboTake,880218,EUR,991612800,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
