match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_wonTackle,stat_totalCross,captain,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_penaltyWon,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyMiss
11450176,home,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,285,M,,1000187,EUR,1049068800,F,56,56,False,18.0,13.0,,,6.0,8.0,7.0,10.0,2.0,,,,,76.0,37.0,6.8,15.0,0.0045739,1,,1.0,3.0,7.0,7.0,2.0,3.0,1.0,1.0,7.0,,1.0,3.0,1.0,1.0,,,2.0,,,,,,,0.0183,,,,,1.0,,,,,,
11450176,home,Adana Demirspor,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,393,M,,227892,EUR,793670400,M,23,23,True,9.0,3.0,1.0,,,2.0,3.0,7.0,2.0,,,,,51.0,15.0,7.0,9.0,0.534557,1,,2.0,2.0,4.0,3.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,0.088,,,,,1.0,,,,,,
11450176,home,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,,816435,EUR,833328000,M,6,6,True,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,,,,,25.0,10.0,6.5,,0.00371881,0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,Nani,,,nani,Nani,F,17,177,2176,M,,17740,EUR,532569600,F,30,30,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,,,,,14.0,11.0,6.4,2.0,0.00356098,0,,1.0,,3.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,Vedat Karakuş,,,vedat-karakus,V. Karakuş,G,1,185,49,M,,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,Abdulsamet Burak,,,abdulsamet-burak,A. Burak,D,3,182,40,M,,900798,EUR,831945600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,Abdurrahim Dursun,,,abdurrahim-dursun,A. Dursun,D,77,176,46,M,,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,Osman Kaynak,,,osman-kaynak,O. Kaynak,D,77,175,21,M,,1170288,EUR,1147651200,F,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,Caner Kaban,Caner Kaban,,kaban-caner,C. Kaban,M,6,176,6,M,,1628819,EUR,1142812800,M,95,95,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,Mustafa Kapı,,,mustafa-kapi,M. Kapı,M,,175,134,M,,962924,EUR,1028764800,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,home,Adana Demirspor,İzzet Çelik,,,celik-izzet,İ. Çelik,M,6,166,68,M,,826836,EUR,1087689600,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,,840605,EUR,933811200,G,23,23,False,24.0,22.0,2.0,1.0,22.0,24.0,,,3.0,,,,,90.0,26.0,6.1,2.0,5.664e-05,0,-0.5166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,,967214,EUR,959731200,D,7,7,False,46.0,43.0,4.0,3.0,25.0,26.0,19.0,22.0,3.0,,,,,82.0,73.0,7.2,4.0,0.135893,0,,3.0,,4.0,8.0,,,1.0,3.0,,1.0,,4.0,3.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,
11450176,away,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,,98276,EUR,585792000,D,89,89,False,69.0,60.0,10.0,6.0,44.0,48.0,17.0,22.0,6.0,,,,,90.0,79.0,7.1,10.0,0.0271618,0,,3.0,,5.0,3.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,True,,,,,,,,,1.0,,1.0,,,,,
11450176,away,Antalyaspor,Ömer Toprak,,,omer-toprak,Ö. Toprak,D,,187,127,M,,39015,EUR,616982400,D,21,21,False,64.0,57.0,4.0,1.0,33.0,37.0,24.0,27.0,3.0,,,,,90.0,70.0,6.8,9.0,0.0714496,0,,2.0,1.0,3.0,4.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,
11450176,away,Antalyaspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,,142541,EUR,752544000,D,17,17,False,47.0,41.0,1.0,1.0,9.0,10.0,33.0,44.0,7.0,,,,,90.0,77.0,8.0,17.0,0.221325,3,,2.0,1.0,5.0,4.0,1.0,,,,2.0,5.0,1.0,1.0,,1.0,4.0,2.0,,7.0,,,,1.0,,0.1168,1.0,1.0,0.1818,1.0,2.0,,,,,,
11450176,away,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,,1019026,EUR,1036022400,M,18,18,False,75.0,67.0,7.0,3.0,40.0,42.0,27.0,33.0,9.0,,,,,90.0,87.0,6.8,12.0,0.0188264,1,,2.0,2.0,4.0,6.0,,1.0,,1.0,1.0,,,3.0,1.0,,1.0,,2.0,,,,,,,0.0314,,,,,1.0,,,,,,
11450176,away,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,,859546,EUR,872640000,M,19,19,False,29.0,22.0,6.0,3.0,8.0,8.0,14.0,21.0,3.0,,,,,63.0,40.0,6.3,11.0,0.0122303,1,,2.0,,6.0,1.0,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,1.0,0.0228,,,,,,,,,,,
11450176,away,Antalyaspor,Ege Bilsel,,,ege-bilsel,E. Bilsel,D,70,175,74,M,,1011244,EUR,1073174400,M,70,70,False,13.0,11.0,2.0,1.0,4.0,5.0,7.0,8.0,1.0,,,,,45.0,26.0,6.6,6.0,0.00279516,0,,,,5.0,3.0,2.0,1.0,,4.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,,220155,EUR,732931200,M,22,22,False,21.0,15.0,2.0,2.0,5.0,7.0,11.0,15.0,4.0,,,,,82.0,41.0,6.4,12.0,0.0709313,3,,,,6.0,7.0,1.0,,,1.0,3.0,1.0,,4.0,2.0,2.0,4.0,1.0,2.0,1.0,,,,,,0.4136,,,,1.0,3.0,,,2.0,1.0,1.0,
11450176,away,Antalyaspor,Zymer Bytyqi,,,zymer-bytyqi,Z. Bytyqi,M,,176,255,M,,226784,EUR,842400000,M,77,77,False,9.0,7.0,,,3.0,3.0,6.0,11.0,,,,,,45.0,23.0,6.8,8.0,0.109008,1,,1.0,,2.0,3.0,,1.0,,,2.0,1.0,,2.0,1.0,,,,2.0,5.0,,,,,,0.0262,,,,2.0,1.0,,,,,,
11450176,away,Antalyaspor,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3747,M,AdamBuksa,1138856,EUR,837129600,F,9,9,False,22.0,16.0,,,6.0,9.0,10.0,14.0,2.0,,,,,90.0,42.0,7.0,12.0,0.125402,9,,2.0,3.0,4.0,5.0,1.0,,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,5.0,1.08,1.0,,0.0196,,3.0,,,1.0,,,1.0
11450176,away,Antalyaspor,Ramzi Safuri,,,ramzi-safuri,R. Safuri,M,8,184,208,M,,186949,EUR,814233600,M,16,16,True,25.0,17.0,2.0,1.0,6.0,8.0,11.0,26.0,4.0,,,,,45.0,39.0,7.1,17.0,0.0134236,1,,,,1.0,3.0,,,,,,1.0,,,1.0,1.0,2.0,2.0,,9.0,,,,,,0.0872,1.0,,0.0173,,,,,,,,
11450176,away,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,,229800,EUR,734400000,F,10,10,True,16.0,13.0,,,3.0,3.0,10.0,14.0,1.0,,,,,45.0,28.0,6.5,8.0,0.0318735,3,,1.0,,5.0,1.0,1.0,2.0,,1.0,1.0,,,,,,2.0,1.0,,1.0,,,,,3.0,0.1368,,,,,,,,,,,
11450176,away,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,,190403,EUR,794707200,M,20,20,True,15.0,13.0,,,3.0,4.0,10.0,12.0,1.0,,,,,27.0,16.0,6.6,3.0,0.00659864,0,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Bahadır Öztürk,,,bahadir-ozturk,B. Öztürk,D,5,185,36,M,,790783,EUR,812505600,D,3,3,True,12.0,10.0,,,8.0,9.0,2.0,3.0,1.0,,,,,8.0,13.0,6.6,2.0,0.0007308,0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Emre Uzun,,,uzun-emre,E. Uzun,M,11,177,141,M,,1212159,EUR,1119225600,M,80,80,True,5.0,3.0,,,,1.0,4.0,5.0,,,,,,8.0,9.0,6.8,3.0,0.0119558,0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
11450176,away,Antalyaspor,Kağan Arıcan,Kagan Arican,,kagan-arican,K. Arıcan,G,96,187,23,M,,1418111,EUR,1141948800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Harun Toprak,Harun Toprak,,toprak-harun,H. Toprak,D,72,188,9,M,,1548125,EUR,1114732800,D,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Naldo,,,naldo,Naldo,D,5,188,74,M,,243719,EUR,588470400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Sagiv Jehezkel,Sagiv,Jehezkel,sagiv-jehezkel,S. Jehezkel,D,11,184,114,M,,1513792,EUR,795744000,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450176,away,Antalyaspor,Mustafa Erdilman,,,mustafa-erdilman,M. Erdilman,M,8,178,27,M,,1003335,EUR,1072915200,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
