match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_totalTackle,stat_errorLeadToAShot,stat_fouls,stat_wonTackle,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
12117143,home,Juventude,Mateus Claus,,,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,False,34.0,16.0,25.0,7.0,0.0,10.0,11.0,6.0,23.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,90.0,42.0,6.3,18.0,0.00068823,0,-0.2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Gabriel Inocêncio,Gabriel Inocêncio,,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,False,16.0,14.0,2.0,2.0,0.0,5.0,6.0,9.0,13.0,1.0,4.0,1.0,5.0,,,,,,,,90.0,36.0,7.3,11.0,0.00631525,0,,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Abner,Abner,,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,False,18.0,10.0,6.0,1.0,0.0,7.0,10.0,3.0,8.0,1.0,3.0,6.0,3.0,,,,,,,,90.0,29.0,6.1,9.0,0.00369506,0,,,5.0,2.0,,,,,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12117143,home,Juventude,Rodrigo Sam,,,rodrigo-sam,R. Sam,D,34,185,108,M,794640,EUR,806544000,D,34,34,False,25.0,18.0,4.0,1.0,0.0,14.0,14.0,4.0,11.0,,4.0,6.0,1.0,,,,,,,,90.0,44.0,7.3,7.0,0.0986434,0,,,5.0,4.0,,,,2.0,7.0,,2.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,
12117143,home,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,21.0,15.0,1.0,,0.0,2.0,5.0,13.0,16.0,2.0,8.0,2.0,3.0,,,,,,,,90.0,40.0,7.0,8.0,0.0255056,1,,,5.0,1.0,1.0,,,,2.0,,2.0,1.0,1.0,4.0,,1.0,2.0,True,1.0,0.0761,2.0,,,,,,,,,
12117143,home,Juventude,Jádson,,,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,11.0,9.0,,,0.0,4.0,6.0,5.0,5.0,,2.0,,,,,,,,,,54.0,19.0,6.5,4.0,0.00197725,0,,,2.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
12117143,home,Juventude,Caique Gonçalves,,,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,26.0,25.0,2.0,2.0,0.0,12.0,13.0,13.0,13.0,1.0,6.0,8.0,4.0,,,,,,,,90.0,43.0,7.2,1.0,0.0111279,0,,,2.0,2.0,,,,1.0,2.0,,2.0,,,3.0,,,2.0,,,,,,,,,,,,,
12117143,home,Juventude,Lucas Barbosa,Lucas Barbosa,,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,15.0,10.0,3.0,1.0,0.0,1.0,1.0,9.0,16.0,,4.0,,6.0,,,,,,,,71.0,27.0,6.6,9.0,0.011751,2,,2.0,8.0,2.0,1.0,,,,1.0,1.0,1.0,5.0,,3.0,,,1.0,,1.0,0.0269,,1.0,,,,,,,,
12117143,home,Juventude,Jean Carlos,,,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,False,17.0,15.0,,,0.0,5.0,5.0,10.0,15.0,,1.0,1.0,3.0,,,,,,,,79.0,30.0,7.2,9.0,0.0148579,2,,3.0,4.0,1.0,2.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,0.5994,1.0,,2.0,1.0,1.0,1.3204,,,,
12117143,home,Juventude,Erick Farias,,,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,M,7,7,False,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,,,,,,,,54.0,11.0,6.6,3.0,0.00354854,0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12117143,home,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,13.0,9.0,,,1.0,3.0,3.0,7.0,11.0,,3.0,,1.0,,,,,,,,71.0,28.0,7.1,10.0,0.180719,2,,1.0,6.0,,2.0,1.0,,,,2.0,1.0,2.0,3.0,1.0,,1.0,1.0,,2.0,0.0546,2.0,,,,,,1.0,1.0,,
12117143,home,Juventude,Luís Oyama,,,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,5,5,True,12.0,9.0,1.0,1.0,0.0,7.0,7.0,2.0,5.0,,1.0,2.0,1.0,,,,,,,,36.0,19.0,6.6,4.0,0.0123872,1,,,4.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,,0.1186,,1.0,,,,,,,,
12117143,home,Juventude,David da Hora,,,david,David,F,11,179,98,M,1104714,EUR,947376000,F,18,18,True,12.0,8.0,,,0.0,3.0,5.0,5.0,8.0,1.0,2.0,2.0,1.0,,,,,,,,36.0,18.0,6.5,6.0,0.00280149,0,,1.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Ewerthon,,,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,14,14,True,4.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,,,2.0,3.0,,,,,,,,19.0,9.0,6.7,1.0,0.00107801,0,,,3.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Ronie Carrillo,,,ronie-carrillo,R. Carrillo,F,9,186,271,M,873891,EUR,842140800,F,79,79,True,6.0,2.0,,,0.0,1.0,1.0,2.0,7.0,3.0,3.0,,1.0,,,,,,,,19.0,12.0,6.4,9.0,0.0380857,0,,2.0,4.0,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,
12117143,home,Juventude,Luis Mandaca,Luis Mandaca,,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,True,8.0,5.0,3.0,2.0,0.0,,2.0,5.0,6.0,,2.0,1.0,,,,,,,,,11.0,14.0,6.6,6.0,0.211445,0,,,3.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,2.0,,,,,,,,,
12117143,home,Juventude,Lucas Wingert,,,lucas-wingert,L. Wingert,G,91,199,23,M,869651,EUR,925776000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Romercio,,,romercio,Romercio,D,3,185,23,M,863278,EUR,856828800,D,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Joao Vitor,,,cardoso-de-souza-joao-vitor,J. Vitor,D,2,174,68,M,1643776,EUR,1027555200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Lucas Freitas,,,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Thiaguinho,,,thiaguinho,Thiaguinho,M,17,180,155,M,933329,EUR,860716800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Peixoto,,,peixoto,Peixoto,M,72,181,94,M,1049781,EUR,867628800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,home,Juventude,Nenê,,,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,away,Atlético Mineiro,Matheus Mendes,,,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,False,27.0,25.0,2.0,,0.0,25.0,27.0,,,,,2.0,10.0,,1.0,,1.0,1.0,1.0,1.0,90.0,39.0,6.9,2.0,0.00010928,0,0.3204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117143,away,Atlético Mineiro,Renzo Saravia,,,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,100.0,90.0,7.0,3.0,0.0,40.0,42.0,50.0,60.0,,3.0,,8.0,,,,,,,,90.0,117.0,6.7,16.0,0.0384308,0,,2.0,4.0,1.0,1.0,,,,,1.0,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,
12117143,away,Atlético Mineiro,Bruno Fuchs,,,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,100.0,93.0,10.0,6.0,0.0,53.0,54.0,40.0,46.0,1.0,4.0,,4.0,,,,,,,,90.0,113.0,7.2,11.0,0.0231993,1,,,2.0,1.0,1.0,1.0,,2.0,,4.0,,,,2.0,,1.0,,,1.0,0.0162,,,,,,,,,,
12117143,away,Atlético Mineiro,Junior Alonso,,,junior-alonso,J. Alonso,D,6,185,1792,M,333275,EUR,729216000,D,8,8,False,73.0,64.0,5.0,2.0,0.0,37.0,41.0,27.0,34.0,6.0,10.0,2.0,2.0,,,,,,,,80.0,90.0,8.0,13.0,0.0210519,2,,2.0,4.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,3.0,,1.0,2.0,,,0.1342,1.0,1.0,1.0,1.0,,0.1591,,,,
