match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceCreated,stat_penaltyConceded,stat_keyPass,captain,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_penaltyMiss
10385527,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,31.0,24.0,8.0,1.0,23.0,24.0,1.0,7.0,8.0,1.0,2.0,3.0,1.0,1.0,3.0,90.0,40.0,7.9,7.0,0.0,0.0,0.00076575,0,1.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385527,home,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,235648,EUR,762652800,D,19,19,False,43.0,33.0,3.0,1.0,25.0,29.0,9.0,17.0,2.0,,,,,,,78.0,70.0,7.1,15.0,0.0353,0.0,0.00728726,1,,3.0,1.0,3.0,4.0,9.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10385527,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,4,4,False,83.0,77.0,8.0,6.0,51.0,52.0,26.0,31.0,6.0,,,,,,,90.0,92.0,7.3,8.0,0.0,0.0,0.00737624,0,,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10385527,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,90.0,77.0,14.0,5.0,59.0,62.0,18.0,28.0,11.0,,,,,,,90.0,95.0,7.1,13.0,0.0,0.0,0.00534469,0,,,,5.0,2.0,5.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10385527,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,False,39.0,24.0,5.0,2.0,8.0,15.0,18.0,26.0,3.0,,,,,,,90.0,61.0,7.1,17.0,0.0,0.0,0.257392,0,,2.0,2.0,2.0,4.0,6.0,1.0,,,2.0,4.0,1.0,,2.0,1.0,,,r_aitnouri,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385527,home,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181,15401,M,280955,EUR,858211200,M,8,8,False,54.0,36.0,12.0,5.0,24.0,31.0,12.0,23.0,9.0,,,,,,,90.0,72.0,7.1,20.0,0.0494,0.0,0.0130015,2,,,,2.0,4.0,6.0,,,,1.0,4.0,3.0,,1.0,,2.0,2.0,rubenneves,,,,True,3.0,2.0,1.0,,,,,,,,,,,,
10385527,home,Wolverhampton,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,32,32,False,40.0,34.0,6.0,5.0,25.0,28.0,9.0,12.0,4.0,,,,,,,90.0,57.0,6.9,11.0,0.0,0.0,0.00447873,0,,,,,7.0,1.0,1.0,,,2.0,1.0,,,,4.0,4.0,1.0,,,,,,,,,2.0,,,,,,,,,,,
10385527,home,Wolverhampton,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,18,18,False,40.0,35.0,,,15.0,18.0,20.0,25.0,10.0,,,,,,,90.0,61.0,6.3,14.0,0.5023,0.0,0.0175456,1,,3.0,,2.0,6.0,5.0,2.0,,,1.0,1.0,1.0,3.0,,3.0,,2.0,Morgangibbs27,,,,,,1.0,,1.0,1.0,,,,,,,,,,
10385527,home,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165,3017,M,308764,EUR,814233600,M,10,10,False,30.0,15.0,6.0,2.0,6.0,8.0,10.0,23.0,1.0,,,,,,,90.0,44.0,5.9,21.0,0.1826,0.0,0.0155876,1,,1.0,1.0,,4.0,1.0,1.0,,,,,,1.0,1.0,,,3.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,
10385527,home,Wolverhampton,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,M,7,7,False,17.0,16.0,,,4.0,4.0,12.0,22.0,5.0,,,,,,,79.0,44.0,6.8,17.0,0.0,0.0,0.202328,0,,9.0,,,4.0,5.0,4.0,2.0,,,1.0,1.0,2.0,,,,3.0,pedroneto_30,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,,
