match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_hitWoodwork,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_punches,stat_outfielderBlock
10388325,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,F,17,17,False,,13.0,9.0,,,2.0,2.0,7.0,12.0,,2.0,,,,,68.0,32.0,6.3,12.0,0.865,1.6677,0.0131796,7,,1.0,,,2.0,,1.0,4.0,,,,,,,1.0,,,4.0,2.0,2.0,,,,2.0,,2.0,2.0,,,,
10388325,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,F,42,42,True,,21.0,17.0,,,3.0,4.0,14.0,17.0,,4.0,2.0,,,,23.0,31.0,7.0,7.0,0.2156,0.0759,0.137313,2,,,,,1.0,,1.0,1.0,,,3.0,1.0,,,,2.0,,2.0,2.0,1.0,,,,,,1.0,,,1.0,,
10388325,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,,7.0,7.0,1.0,1.0,,,7.0,8.0,,,,,,,22.0,11.0,7.0,1.0,0.107,0.0962,0.0205095,2,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10388325,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,True,,,,,,,,,,1.0,1.0,1.0,,,,12.0,4.0,6.7,1.0,0.1104,0.1074,0.0,2,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,
10388325,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,home,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,home,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,nousmaz97,847030,EUR,879465600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,away,Borussia M'gladbach,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,1,1,False,True,45.0,24.0,30.0,10.0,16.0,19.0,8.0,26.0,,,15.0,1.0,11.0,19.0,90.0,74.0,10.0,21.0,0.0,0.0,0.00382406,0,3.3324,,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,
10388325,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,,1002920,EUR,1041292800,D,29,29,False,,16.0,9.0,4.0,1.0,6.0,12.0,3.0,4.0,,4.0,3.0,,,,90.0,36.0,7.0,7.0,0.0,0.0,0.00057072,0,,,,1.0,1.0,,,,6.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0
10388325,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,,790989,EUR,854323200,D,3,3,False,,27.0,23.0,2.0,,21.0,22.0,2.0,5.0,2.0,2.0,,,,,90.0,43.0,7.0,5.0,0.0185,0.107,0.00057949,1,,,,2.0,4.0,,,1.0,7.0,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,3.0
10388325,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,,282229,EUR,844041600,D,30,30,False,,35.0,30.0,7.0,3.0,28.0,30.0,2.0,5.0,,1.0,3.0,,,,90.0,43.0,6.7,5.0,0.0,0.0,0.00131268,0,,,,1.0,1.0,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388325,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,,979144,EUR,1052956800,D,20,20,False,,21.0,12.0,5.0,1.0,9.0,15.0,3.0,6.0,1.0,6.0,4.0,,,,90.0,44.0,6.7,13.0,0.0,0.0,0.00320982,0,,,,,4.0,,,,7.0,,5.0,2.0,,3.0,,,,,1.0,,,,,1.0,,,,,,,
10388325,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,,110967,EUR,666921600,M,6,6,False,,31.0,24.0,6.0,1.0,15.0,20.0,9.0,11.0,,4.0,1.0,,,,90.0,45.0,6.3,11.0,0.0,0.0,0.00457303,0,,,,1.0,6.0,,,,4.0,,2.0,,1.0,1.0,,,,4.0,1.0,1.0,,,4.0,,,,,,,,
10388325,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,,974087,EUR,990057600,M,17,17,False,,29.0,24.0,,,16.0,16.0,8.0,13.0,,9.0,8.0,,,,85.0,45.0,7.0,9.0,0.0,0.0,0.00954624,0,,,,2.0,6.0,,,,,,5.0,2.0,2.0,,,,,1.0,3.0,2.0,,,1.0,2.0,,,,,,,1.0
10388325,away,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,,142390,EUR,711072000,M,23,23,False,,15.0,8.0,3.0,,7.0,9.0,2.0,8.0,,2.0,5.0,,,,85.0,25.0,6.2,11.0,0.0,0.0,0.0215829,0,,2.0,1.0,,5.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,2.0,3.0,,,,,,,
10388325,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,,837205,EUR,858470400,M,32,32,False,,18.0,12.0,1.0,1.0,4.0,6.0,8.0,12.0,,4.0,5.0,,,,77.0,29.0,6.7,9.0,0.0225,0.0,0.0184808,1,,,,1.0,5.0,,1.0,,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,2.0,2.0,,,,,,,1.0
10388325,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,,192308,EUR,731721600,M,14,14,False,,13.0,10.0,1.0,1.0,2.0,3.0,8.0,11.0,,1.0,1.0,,,,52.0,18.0,6.1,6.0,0.0,0.0,0.00912554,0,,1.0,,1.0,5.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,2.0,1.0,,,,,,,
10388325,away,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,m_thuram,791702,EUR,870825600,F,10,10,False,,17.0,11.0,,,6.0,7.0,5.0,10.0,3.0,6.0,3.0,,,,90.0,36.0,7.4,12.0,0.4064,0.7403,0.0204497,2,,,,2.0,6.0,,,2.0,1.0,1.0,,,3.0,1.0,,2.0,,4.0,,,,,1.0,2.0,,,,1.0,,,
10388325,away,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,,832411,EUR,924220800,M,11,11,True,,7.0,5.0,,,1.0,1.0,4.0,6.0,,4.0,3.0,,,,38.0,19.0,6.6,5.0,0.0,0.0,0.00220002,0,,,,,3.0,,,,5.0,,2.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,
10388325,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,,254449,EUR,818812800,D,5,5,True,,5.0,1.0,1.0,,1.0,4.0,,1.0,1.0,1.0,,,,,13.0,7.0,6.3,4.0,0.0,0.0,6.84e-06,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388325,away,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,,33901,EUR,639446400,D,24,24,True,,1.0,,,,,,,1.0,,1.0,,,,,12.0,2.0,6.6,1.0,0.0,0.0,0.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388325,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,,103289,EUR,666316800,F,7,7,True,,6.0,3.0,1.0,,1.0,1.0,2.0,6.0,,,1.0,,,,12.0,9.0,6.7,5.0,0.041,0.0,0.0112043,1,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
10388325,away,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,away,Borussia M'gladbach,Jordan Beyer,jordan-beyer,J. Beyer,D,36,187,322,M,,927175,EUR,958694400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,away,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,,1123613,EUR,1085356800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Yvandro Borges Sanches,,,,,,,,,,
10388325,away,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,,23996,EUR,588556800,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388325,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,,1048650,EUR,1022630400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
