match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_dispossessed,stat_wasFouled,stat_totalCross,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_penaltyWon,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated
11067271,home,Grêmio,Adriel,Adriel,,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,31,31,False,27.0,13.0,20.0,6.0,9.0,9.0,4.0,18.0,2.0,9.0,4.0,4.0,2.0,90.0,37.0,7.8,14.0,0.0,0.0,0.00174664,0,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067271,home,Grêmio,João Pedro,,,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,9.0,9.0,1.0,1.0,2.0,2.0,7.0,7.0,1.0,3.0,,,,45.0,18.0,7.5,3.0,0.0336,0.1495,0.0693258,1,,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067271,home,Grêmio,Bruno Alves,,,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,False,32.0,24.0,6.0,2.0,20.0,25.0,4.0,7.0,4.0,7.0,,,,90.0,44.0,7.0,8.0,0.0197,0.0,0.00280001,1,,1.0,3.0,1.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067271,home,Grêmio,Walter Kannemann,,,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,38.0,27.0,10.0,1.0,18.0,21.0,9.0,17.0,6.0,5.0,,,,90.0,52.0,6.9,12.0,0.0,0.0,0.00790689,0,,4.0,5.0,9.0,,,,,3.0,2.0,,,1.0,,,,3.0,True,1.0,2.0,,,,,,,,,,,,
11067271,home,Grêmio,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,False,33.0,25.0,3.0,1.0,6.0,8.0,19.0,27.0,2.0,4.0,,,,90.0,71.0,7.0,19.0,0.0322,0.0,0.0306186,1,,,10.0,7.0,,8.0,,,3.0,3.0,,1.0,2.0,,1.0,2.0,1.0,,2.0,1.0,2.0,3.0,1.0,,,,,,,,,
11067271,home,Grêmio,Mathias Villasanti,,,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,32.0,27.0,,,9.0,9.0,18.0,23.0,1.0,4.0,,,,45.0,45.0,6.6,9.0,0.0282,0.0,0.0200764,1,,,4.0,3.0,1.0,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11067271,home,Grêmio,Bitello,Bitello,,bitello,Bitello,M,10,179,1768,M,1106839,EUR,947203200,M,39,39,False,59.0,50.0,1.0,,14.0,15.0,36.0,44.0,2.0,9.0,,,,90.0,84.0,7.5,14.0,0.0841,0.0226,0.0337011,2,,1.0,5.0,9.0,,2.0,1.0,,5.0,5.0,2.0,,,,1.0,3.0,2.0,,2.0,2.0,,1.0,1.0,,,,,,,,,
11067271,home,Grêmio,Vina,,,vina,Vina,M,29,177,1454,M,1101714,EUR,671673600,M,11,11,False,34.0,25.0,2.0,2.0,4.0,7.0,21.0,27.0,,3.0,,,,65.0,41.0,6.8,11.0,0.0,0.0,0.0336027,0,,2.0,1.0,5.0,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,
11067271,home,Grêmio,Franco Cristaldo,,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,19,19,False,31.0,26.0,1.0,1.0,4.0,5.0,23.0,32.0,,4.0,,,,73.0,53.0,7.8,14.0,0.1328,0.4012,0.0526053,1,,2.0,4.0,9.0,2.0,3.0,1.0,,3.0,1.0,3.0,2.0,1.0,,,,,,1.0,1.0,6.0,3.0,,1.0,1.0,1.0,,,,,,
11067271,home,Grêmio,Zinho Hoffmann,,,zinho-hoffmann,Z. Hoffmann,M,99,177,99,M,1385003,EUR,1052438400,M,48,48,False,15.0,11.0,,,5.0,5.0,6.0,10.0,,6.0,,,,83.0,28.0,6.5,9.0,0.0906,0.3972,0.00470692,2,,,9.0,4.0,4.0,5.0,1.0,,1.0,1.0,2.0,,2.0,,,,,,1.0,,,3.0,1.0,,,,,,,,,
