match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,playerName,rescinded,confirmed,reason
12764526,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12764526,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,
12764526,,,,,88,,,3,,,substitution,,123057621.0,False,False,regular,,,,,,
12764526,,,,,88,,,3,,,substitution,,123057622.0,False,False,regular,,,,,,
12764526,,,,,87,,,4,,,substitution,,123057620.0,False,False,regular,,,,,,
12764526,,0.0,3.0,,86,,,5,,,goal,,187171597.0,,False,regular,923973.0,Amadou Onana,,,,
12764526,,,,,83,,,8,,,substitution,,123057603.0,False,True,regular,,,,,,
12764526,,,,,83,,,8,,,substitution,,123057602.0,False,True,regular,,,,,,
12764526,,,,,79,,,12,,,card,,121559480.0,,False,yellow,974577.0,Jhon Durán,Jhon Durán,False,,
12764526,,,,,79,,,12,,,varDecision,,27997.0,,False,goalAwarded,974577.0,Jhon Durán,,,False,
12764526,,,,,78,,,13,,,card,,121559479.0,,True,yellow,1065154.0,Joël Monteiro,Joël Monteiro,False,,Argument
12764526,,,,,63,,,28,,,substitution,,123057561.0,False,True,regular,,,,,,
12764526,,,,,63,,,28,,,substitution,,123057562.0,False,True,regular,,,,,,
12764526,,,,,60,,,31,,,substitution,,123057554.0,False,False,regular,,,,,,
12764526,,,,,53,,,38,,,card,,121559447.0,,True,yellow,862078.0,Meschack Elia,Meschack Elia,False,,Foul
12764526,,,,,46,,,45,,,card,,121559425.0,,True,yellow,801072.0,Sandro Lauper,Sandro Lauper,False,,Foul
12764526,,,,,46,,,45,,,substitution,,123057497.0,False,False,regular,,,,,,
12764526,,,,,46,,,45,,,substitution,,123057496.0,False,True,regular,,,,,,
12764526,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12764526,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
12764526,,,,,45,,,1,,,varDecision,,27993.0,,False,goalAwarded,555386.0,Ollie Watkins,,,False,
12764526,,0.0,2.0,,38,,,8,,,goal,,187170933.0,,False,regular,975937.0,Jacob Ramsey,,,,
12764526,,,,,33,,,13,,,card,,121559340.0,,True,yellow,972523.0,Cheikh Niasse,Cheikh Niasse,False,,Foul
12764526,,0.0,1.0,,27,,,19,,,goal,,187170819.0,,False,regular,331737.0,Youri Tielemans,,,,
