match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAGoal,stat_keyPass,player_sofascoreId,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goals,stat_bigChanceCreated
12764526,home,BSC Young Boys,Loris Benito,loris-benito,L. Benito,D,23,184,189,M,67308,EUR,694742400,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,home,BSC Young Boys,Łukasz Łakomy,lukasz-lakomy,Ł. Łakomy,M,24,181,794,M,1001201,EUR,979776000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,home,BSC Young Boys,Kastriot Imeri,kastriot-imeri,K. Imeri,M,7,173,286,M,865520,EUR,962064000,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,home,BSC Young Boys,Miguel Changa Chaiwa,miguel-changa-chaiwa,M. C. Chaiwa,M,14,181,1069,M,1192550,EUR,1081296000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,Miguel Changa Chaiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,60790,M,158263,EUR,715392000,G,23,23,False,,41.0,28.0,21.0,9.0,0.0,19.0,23.0,9.0,18.0,14.0,3.0,5.0,90.0,55.0,8.2,13.0,0.00583323,0,0.2855,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,EmiMartínez,,,,,,,,,2.0,1.0,,
12764526,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1108,M,1089388,EUR,1073260800,D,26,26,False,,9.0,8.0,1.0,,0.0,4.0,5.0,4.0,4.0,2.0,,,45.0,18.0,6.6,3.0,0.00269852,0,,,,,,3.0,3.0,1.0,,1.0,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3199,M,827679,EUR,877564800,D,4,4,False,,38.0,37.0,3.0,3.0,0.0,24.0,24.0,13.0,15.0,4.0,,,90.0,56.0,7.2,5.0,0.00692347,1,,,,1.0,,3.0,1.0,,1.0,3.0,2.0,,,,1.0,,0.0552,1.0,,,,,,,,,2.0,,,,,,,,
12764526,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4086,M,864169,EUR,853372800,D,14,14,False,,43.0,38.0,2.0,1.0,0.0,23.0,25.0,15.0,18.0,,,,90.0,50.0,7.1,5.0,0.0237046,0,,,,,2.0,1.0,2.0,,,5.0,,,,,,,,1.0,1.0,,,,pauttorres,,,,,,,,,,,,
12764526,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4435,M,96538,EUR,743126400,D,12,12,False,,41.0,35.0,4.0,3.0,0.0,14.0,15.0,23.0,33.0,3.0,,,88.0,61.0,7.0,14.0,0.142524,0,,,,7.0,,4.0,1.0,,,1.0,,1.0,1.0,1.0,,,,2.0,,,,2.0,LDigne,,,,2.0,2.0,,,,,,,
12764526,away,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195,7169,M,923973,EUR,997920000,M,24,24,False,,37.0,34.0,2.0,2.0,0.0,16.0,17.0,18.0,20.0,4.0,,,90.0,46.0,7.5,3.0,0.0187198,1,,,,,,4.0,4.0,,,,1.0,2.0,,,2.0,4.0,0.0197,1.0,,,,1.0,its_onana,,,,,,1.0,0.2101,,,,1.0,
12764526,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9757,M,331737,EUR,862963200,M,8,8,False,,56.0,52.0,1.0,1.0,1.0,22.0,22.0,30.0,34.0,6.0,,,87.0,72.0,8.2,7.0,0.037732,3,,,,,,11.0,5.0,5.0,1.0,1.0,1.0,2.0,,,2.0,2.0,0.0836,1.0,,,,1.0,youritielemans,2.0,1.0,,2.0,,2.0,0.3365,,,,1.0,
12764526,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3885,M,250223,EUR,782438400,M,7,7,False,True,27.0,23.0,3.0,2.0,1.0,7.0,9.0,17.0,21.0,4.0,,,90.0,41.0,7.1,8.0,0.044978,2,,,,3.0,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,0.1588,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,
12764526,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13680,M,948261,EUR,1027641600,M,27,27,False,,33.0,22.0,,,0.0,7.0,8.0,15.0,25.0,1.0,,,88.0,55.0,7.4,19.0,0.225794,3,,,,,2.0,9.0,7.0,,1.0,,1.0,,,4.0,1.0,,0.2368,5.0,,,,4.0,mrogers,5.0,4.0,1.0,3.0,,1.0,0.0995,,,,,
12764526,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3212,M,975937,EUR,991008000,M,41,41,False,,43.0,41.0,1.0,,0.0,10.0,10.0,31.0,33.0,4.0,,,90.0,57.0,8.3,5.0,0.25762,3,,,,,,2.0,4.0,,,,,,,2.0,3.0,,0.7469,1.0,,,,3.0,,1.0,1.0,,1.0,,3.0,1.1931,,,,1.0,
12764526,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19707,M,555386,EUR,820281600,F,11,11,False,,10.0,8.0,1.0,1.0,1.0,1.0,2.0,7.0,8.0,1.0,,,60.0,21.0,7.3,7.0,0.0714841,4,,,,,,3.0,,,3.0,,,,,3.0,,2.0,0.623,,,,,3.0,OllieWatkins,,,1.0,2.0,,,,,,,,1.0
12764526,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,3,3,True,,13.0,12.0,2.0,2.0,0.0,9.0,10.0,3.0,4.0,1.0,,,45.0,17.0,6.8,2.0,0.00285313,0,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,33270,M,974577,EUR,1071273600,F,9,9,True,,6.0,3.0,,,0.0,,1.0,3.0,5.0,,,,30.0,13.0,6.7,4.0,0.00480649,3,,,,,1.0,3.0,2.0,,1.0,,1.0,,,1.0,1.0,2.0,0.1207,1.0,,,,,jaderduran9,,,2.0,,,,,,,,,
12764526,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,976263,EUR,1015718400,D,22,22,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,10.0,5.0,6.7,1.0,0.00165932,0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,maatsen_,,,,,,,,,,,,
12764526,away,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2396,M,98435,EUR,755049600,M,6,6,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,9.0,4.0,6.5,1.0,0.00207939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7662,M,783126,EUR,851472000,M,10,10,True,,3.0,3.0,,,0.0,,,3.0,3.0,,,,9.0,4.0,6.6,1.0,0.0366611,0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,EM10Buendia,,,,1.0,,,,,,,,
12764526,away,Aston Villa,Joe Gauci,joe-gauci,J. Gauci,G,46,194,369,M,966874,EUR,962668800,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,Joe,Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193,733,M,1009362,EUR,1088380800,G,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2308,M,1152923,EUR,1134691200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Sil Swinkels,sil-swinkels,S. Swinkels,D,26,191,182,M,1090521,EUR,1073347200,D,50,50,True,,,,,,,,,,,,,,,,,,,0,,Sil Swinkels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764526,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7654,M,808590,EUR,871084800,M,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,leonbailey,,,,,,,,,,,,
12764526,away,Aston Villa,Kadan Young,kadan-young,K. Young,M,19,176,315,M,1167065,EUR,1137628800,F,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
