match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_fouls,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_keyPass,stat_lastManTackle,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyMiss
10411435,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,27.0,23.0,14.0,10.0,21.0,21.0,2.0,6.0,1.0,1.0,4.0,11.0,4.0,1.0,1.0,4.0,1.0,90.0,40.0,7.6,4.0,0.0,0.0,0.00069435,0,1.3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411435,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,49.0,33.0,12.0,5.0,17.0,23.0,16.0,26.0,4.0,9.0,4.0,3.0,,,,,,87.0,75.0,6.6,19.0,0.2548,0.0,0.00595111,2,,2.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10411435,home,Bologna,Adama Soumaoro,adama-soumaoro,A. Soumaoro,D,,187,123,M,,158573,EUR,708825600,D,5,5,False,42.0,41.0,,,39.0,40.0,2.0,2.0,1.0,4.0,6.0,6.0,,,,,,90.0,53.0,7.0,2.0,0.0,0.0,0.00104895,0,,1.0,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411435,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,False,50.0,43.0,5.0,2.0,33.0,36.0,10.0,14.0,2.0,4.0,1.0,6.0,,,,,,90.0,56.0,6.0,8.0,0.0,0.0,0.00334738,0,,,4.0,3.0,,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411435,home,Bologna,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186,878,M,,377302,EUR,823478400,D,77,77,False,36.0,28.0,4.0,,16.0,18.0,14.0,21.0,,3.0,1.0,7.0,,,,,,67.0,54.0,6.1,12.0,0.0,0.0,0.0369374,0,,1.0,8.0,2.0,1.0,4.0,2.0,,,,,1.0,,2.0,,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
10411435,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,False,56.0,51.0,1.0,1.0,29.0,30.0,23.0,27.0,1.0,5.0,4.0,6.0,,,,,,81.0,71.0,7.3,7.0,0.0,0.0,0.200312,0,,,2.0,,1.0,1.0,1.0,,,3.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10411435,home,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1247,M,,844234,EUR,853027200,M,30,30,False,59.0,52.0,2.0,1.0,33.0,38.0,19.0,21.0,,10.0,2.0,11.0,,,,,,90.0,80.0,7.7,9.0,0.0,0.0,0.0203956,0,,1.0,2.0,1.0,,3.0,3.0,,1.0,6.0,3.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,
10411435,home,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,8,8,False,30.0,25.0,2.0,,11.0,14.0,14.0,16.0,1.0,7.0,1.0,2.0,,,,,,67.0,46.0,7.2,10.0,0.0,0.0,0.0159366,0,,,,,,,,,,5.0,3.0,1.0,2.0,,,,,,,,,True,,,,,,,,,,,,
10411435,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,False,37.0,23.0,4.0,2.0,11.0,16.0,12.0,23.0,2.0,8.0,,3.0,,,,,,90.0,58.0,8.1,22.0,1.0062,0.985,0.0363081,3,,2.0,8.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,,2.0,,,4.0,,1.0,,1.0,1.0,1.0,,,,,,,,,
10411435,home,Bologna,Musa Barrow,musa-barrow,M. Barrow,F,99,183,3265,M,,916680,EUR,911001600,F,99,99,False,35.0,31.0,2.0,2.0,11.0,12.0,22.0,30.0,1.0,3.0,,2.0,,,,,,90.0,57.0,7.0,15.0,0.248,0.0907,0.112289,4,,2.0,7.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,,7.0,2.0,,1.0,,2.0,,2.0,,,2.0,,,,,,,,
