match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_goalAssist,stat_keyPass,stat_goals,captain,stat_accurateCross,stat_totalOffside,stat_wonContest,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork
10388440,home,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,23996,EUR,588556800,M,13,13,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,,,,10.0,2.0,6.4,1.0,0.0,0.0,0.00031795,0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10388440,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,3.0,,1.0,,,,,3.0,,,1.0,,,,,3.0,5.0,,3.0,0.0,0.0,0.0,0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388440,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,7.8,,0.1468,0.5604,0.00131859,1,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
10388440,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,home,Borussia M'gladbach,Torben Müsel,torben-musel,T. Müsel,M,26,185,24,M,886023,EUR,932860800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,home,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,home,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,1123613,EUR,1085356800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Yvandro Borges Sanches,,,,,,,,,,,,,
10388440,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,1,1,False,44.0,36.0,12.0,4.0,34.0,37.0,2.0,7.0,1.0,1.0,,11.0,2.0,3.0,,90.0,55.0,6.3,8.0,0.0,0.0,0.00073017,0,-0.9235,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10388440,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,28.0,20.0,9.0,6.0,15.0,18.0,6.0,13.0,,3.0,,4.0,,,,68.0,41.0,6.6,10.0,0.0,0.0,0.02255,0,,1.0,,,3.0,1.0,,,1.0,,,,,3.0,,,,,,,,,,,1.0,,,,,,,
10388440,away,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,50.0,40.0,12.0,7.0,34.0,38.0,6.0,12.0,2.0,5.0,4.0,5.0,,,,90.0,75.0,7.3,11.0,0.0068,0.0,0.00370096,1,,2.0,,,2.0,2.0,1.0,1.0,,5.0,1.0,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
10388440,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,78.0,66.0,7.0,4.0,53.0,60.0,13.0,19.0,,2.0,4.0,10.0,,,,90.0,90.0,6.8,13.0,0.0,0.0,0.096787,0,,2.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,24,24,False,44.0,38.0,4.0,2.0,17.0,18.0,23.0,36.0,,2.0,,3.0,,,,90.0,73.0,6.7,19.0,0.0,0.0,0.237821,0,,4.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,BornaSosa,10.0,,,,2.0,,,1.0,2.0,,,2.0,,1.0,,,,,
10388440,away,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,M,10,10,False,14.0,7.0,2.0,,3.0,3.0,6.0,13.0,,5.0,,2.0,,,,90.0,35.0,7.2,12.0,0.3729,0.383,0.373614,3,,6.0,,2.0,1.0,1.0,3.0,4.0,,,,1.0,,2.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0
10388440,away,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,41.0,33.0,7.0,6.0,19.0,22.0,14.0,19.0,2.0,9.0,2.0,12.0,,,,90.0,69.0,7.3,14.0,0.0594,0.0,0.0347013,1,,7.0,3.0,2.0,3.0,1.0,2.0,1.0,,4.0,,3.0,endowataru,,1.0,,,2.0,,,,2.0,,True,,1.0,2.0,,,,,
10388440,away,VfB Stuttgart,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,451,M,997104,EUR,1017360000,M,32,32,False,25.0,23.0,,,13.0,13.0,10.0,12.0,1.0,4.0,1.0,5.0,,,,88.0,34.0,7.1,3.0,0.0714,0.1891,0.0175225,2,,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
10388440,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,22,22,False,30.0,27.0,,,10.0,10.0,18.0,21.0,,5.0,,4.0,,,,84.0,56.0,6.9,12.0,0.0617,0.0,0.0690828,2,,6.0,3.0,4.0,3.0,,,,,2.0,,1.0,,1.0,1.0,,1.0,4.0,,,,2.0,,,1.0,,2.0,,,,,
10388440,away,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,15.0,12.0,1.0,1.0,4.0,5.0,8.0,11.0,1.0,2.0,,2.0,,,,90.0,31.0,6.7,10.0,0.5691,1.0165,0.0113978,3,,7.0,1.0,1.0,,,1.0,3.0,,,,2.0,guirassy19off,1.0,1.0,2.0,,4.0,,,,3.0,,,,,,1.0,,,1.0,
10388440,away,VfB Stuttgart,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,20,20,False,13.0,10.0,,,4.0,6.0,6.0,7.0,2.0,3.0,1.0,1.0,,,,68.0,22.0,6.5,7.0,0.0246,0.0,0.0147859,1,,6.0,1.0,,,,1.0,3.0,,,,2.0,,,,,1.0,3.0,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,8.0,7.0,,,3.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,,,,22.0,18.0,6.3,4.0,0.0,0.0,0.0111922,0,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,True,7.0,5.0,,,1.0,1.0,4.0,8.0,1.0,2.0,,,,,,22.0,15.0,6.5,7.0,0.0,0.0,0.0292711,0,,1.0,,1.0,1.0,1.0,,,,,,,silas,2.0,,,,2.0,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,380,M,945145,EUR,951264000,F,11,11,True,2.0,2.0,,,,,2.0,2.0,,1.0,,1.0,,,,10.0,4.0,6.5,,0.0,0.0,0.00092194,0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Lilian Egloff,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,True,,,,,,,,,,1.0,,,,,,2.0,1.0,,,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388440,away,VfB Stuttgart,Thomas Kastanaras,thomas-kastanaras,T. Kastanaras,F,9,185,187,M,1005996,EUR,1042070400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Thomas,Kastanaras,,,,,,,,,,,,
