match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_fouls,captain,stat_totalCross,stat_dispossessed,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
13981541,home,Cremonese,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,62.0,41.0,29.0,8.0,0.0,37.0,44.0,4.0,18.0,2.0,10.0,1.0,2.0,1.0,3.0,90.0,75.0,5.9,21.0,0.0006728,223.67410622055,33.0,124.425,15.54,0.2136,0,-1.2594,0.0,0.01,-0.51,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981541,home,Cremonese,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,D,24,24,False,51.0,44.0,4.0,1.0,0.0,27.0,28.0,17.0,23.0,3.0,8.0,,,,,90.0,64.0,6.2,9.0,0.0151852,92.458446487865,10.0,58.275,33.495,,0,,0.13,0.04,-0.36,,1.0,1.0,1.0,1.0,1.0,1.0,33.660321581946,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981541,home,Cremonese,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,51.0,45.0,6.0,4.0,0.0,38.0,38.0,7.0,13.0,4.0,5.0,,,,,90.0,62.0,6.7,6.0,0.00443307,72.468900736597,11.0,-0.84,5.88,,0,,0.05,0.02,-0.06,,1.0,4.0,6.0,1.0,1.0,,,,,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981541,home,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,177,M,158037,EUR,732326400,D,15,15,False,39.0,35.0,7.0,4.0,0.0,25.0,26.0,10.0,13.0,6.0,4.0,,,,,80.0,65.0,6.8,7.0,0.016027,123.15110933294,11.0,12.6,23.625,,0,,0.13,0.05,-0.32,,,3.0,8.0,,4.0,2.0,,,,4.0,1.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981541,home,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181,494,M,993389,EUR,1030320000,M,4,4,False,35.0,25.0,5.0,2.0,0.0,13.0,17.0,12.0,18.0,1.0,2.0,,,,,90.0,51.0,6.7,12.0,0.0442201,96.069223236712,11.0,51.66,26.985,,1,,0.25,0.01,0.14,,1.0,6.0,4.0,2.0,2.0,1.0,34.622725037178,1.0,,,,,4.0,,1.0,,,,2.0,1.0,1.0,1.0,1.0,0.0075,0.01,,,,,,,,,,,,,
13981541,home,Cremonese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,11.0,5.0,2.0,,0.0,3.0,3.0,2.0,8.0,1.0,,,,,,57.0,25.0,6.2,11.0,0.00250369,60.018858934445,7.0,38.43,10.185,,1,,-0.21,0.11,-0.08,,1.0,4.0,4.0,1.0,,,7.6899389464416,1.0,,2.0,1.0,,,,,1.0,,,1.0,,,2.0,,0.0379,-0.13,1.0,2.0,,,,,,,,,,,
13981541,home,Cremonese,Jari Vandeputte,jari-vandeputte,J. Vandeputte,M,27,174,901,M,318645,EUR,824256000,M,27,27,False,38.0,27.0,5.0,2.0,0.0,14.0,17.0,13.0,21.0,1.0,3.0,,,,,70.0,51.0,6.3,16.0,0.0286333,104.78838288061,10.0,38.955,31.29,,2,,0.09,0.22,-0.25,,1.0,4.0,3.0,,1.0,,52.094189580751,2.0,,,1.0,,1.0,,4.0,,,,2.0,1.0,,1.0,,0.344,-0.14,,,1.0,2.0,1.0,0.5016,,,,,,,
13981541,home,Cremonese,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,33.0,31.0,,,0.0,21.0,23.0,10.0,10.0,1.0,5.0,,,,,90.0,44.0,6.6,4.0,0.0169463,114.45182582968,15.0,20.475,15.75,,0,,0.12,0.11,-0.18,,,4.0,5.0,,2.0,,16.640939997488,1.0,,,,,3.0,,,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,
13981541,home,Cremonese,Romano Floriani Mussolini,romano-floriani-mussolini,R. F. Mussolini,M,22,188,1584,M,1100354,EUR,1043625600,M,22,22,False,16.0,12.0,,,0.0,8.0,10.0,4.0,6.0,1.0,2.0,,,,,57.0,28.0,6.5,7.0,0.0700273,48.117302581406,4.0,-4.41,10.71,,0,,0.11,0.03,-0.06,,1.0,2.0,2.0,2.0,1.0,,12.301658587361,1.0,1.0,1.0,,,,,2.0,,Romano,Floriani,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,
13981541,home,Cremonese,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,90,90,False,26.0,20.0,,,0.0,7.0,7.0,13.0,19.0,,3.0,,,,,80.0,37.0,6.7,10.0,0.0846845,95.26093039363,10.0,38.325,28.77,,3,,0.09,0.05,-0.01,,,1.0,4.0,,,,31.238925781787,1.0,1.0,1.0,,,,,,,,,2.0,1.0,1.0,2.0,,0.3514,0.09,1.0,1.0,1.0,1.0,,0.3644,,,,,,,
13981541,home,Cremonese,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,10,10,False,19.0,15.0,1.0,,0.0,4.0,5.0,11.0,14.0,2.0,,,,,,90.0,22.0,6.8,4.0,0.245312,24.183533069188,4.0,2.73,3.99,,0,,0.2,-0.54,0.2,,3.0,4.0,4.0,,,,,,2.0,3.0,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,Vardy7,,,,
