match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId
12764914,home,APOEL Nicosia,Vid Belec,vid-belec,V. Belec,G,27,193,251,M,106713,EUR,644630400,G,27,27,False,True,28.0,14.0,18.0,4.0,0.0,10.0,11.0,4.0,17.0,10.0,1.0,3.0,5.0,90.0,37.0,7.3,14.0,0.0041657,0,0.8476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764914,home,APOEL Nicosia,Mateo Sušić,mateo-susic,M. Sušić,D,16,180,148,M,63766,EUR,658886400,D,16,16,False,,26.0,21.0,3.0,3.0,0.0,11.0,12.0,10.0,17.0,2.0,,,,90.0,51.0,6.8,9.0,0.00648631,0,,3.0,1.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12764914,home,APOEL Nicosia,Radosav Petrović,radosav-petrovic,R. Petrović,D,,193,121,M,39586,EUR,605318400,D,3,3,False,,41.0,34.0,10.0,6.0,0.0,27.0,28.0,7.0,13.0,1.0,,,,88.0,49.0,6.8,7.0,0.00351352,1,,,2.0,2.0,3.0,3.0,,,,,5.0,1.0,,1.0,Radosav,Petrović,1.0,1.0,0.0238,,,,,,,,,,,,,,
12764914,home,APOEL Nicosia,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,340,M,97061,EUR,737769600,D,34,34,False,,35.0,29.0,4.0,1.0,0.0,21.0,24.0,8.0,12.0,1.0,,,,90.0,52.0,6.6,8.0,0.00367356,0,,1.0,3.0,3.0,3.0,4.0,,,,,5.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,
12764914,home,APOEL Nicosia,Xavi Quintilla,xavier-quintilla,X. Quintilla,D,19,177,83,M,286153,EUR,840758400,D,19,19,False,,18.0,13.0,2.0,,0.0,6.0,6.0,8.0,13.0,3.0,,,,90.0,44.0,7.0,9.0,0.160811,1,,1.0,2.0,1.0,2.0,2.0,,,,,4.0,1.0,,,,,1.0,1.0,0.0048,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
12764914,home,APOEL Nicosia,Georgi Kostadinov,georgi-kostadinov,G. Kostadinov,M,70,184,229,M,81239,EUR,652665600,M,70,70,False,,39.0,32.0,4.0,2.0,0.0,21.0,23.0,11.0,16.0,2.0,,,,90.0,47.0,6.6,8.0,0.00654218,0,,,,,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,
12764914,home,APOEL Nicosia,Issam Chebake,issam-chebake,I. Chebake,D,29,176,241,M,386630,EUR,624153600,M,29,29,False,,22.0,18.0,2.0,,0.0,7.0,7.0,11.0,15.0,6.0,,,,90.0,46.0,6.4,16.0,0.021119,2,,,1.0,2.0,7.0,7.0,,2.0,4.0,1.0,2.0,,4.0,1.0,Issam,Chebake,2.0,,0.2626,,1.0,,6.0,,,,1.0,,,,,,
12764914,home,APOEL Nicosia,Sergio Tejera,sergio-tejera,S. Tejera,M,14,181,76,M,82497,EUR,643852800,M,8,8,False,,18.0,17.0,2.0,1.0,0.0,10.0,10.0,7.0,8.0,2.0,,,,67.0,23.0,6.4,1.0,0.00425367,0,,,2.0,,5.0,1.0,,,,,3.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,
12764914,home,APOEL Nicosia,David Abagna,david-abagna,D. Abagna,M,17,177,336,M,1169364,EUR,905299200,M,17,17,False,,28.0,25.0,3.0,3.0,0.0,12.0,12.0,13.0,16.0,8.0,,,,90.0,44.0,7.4,9.0,0.022578,2,,,2.0,,7.0,5.0,2.0,1.0,1.0,,1.0,1.0,4.0,1.0,David Abagna,,1.0,1.0,0.3556,,,,4.0,,,1.0,,1.0,1.0,0.5791,,,
12764914,home,APOEL Nicosia,Anastasios Donis,anastasios-donis,A. Donis,M,11,178,350,M,280553,EUR,841276800,M,11,11,False,,7.0,5.0,,,0.0,2.0,2.0,4.0,8.0,3.0,,,,79.0,23.0,6.9,10.0,0.0239358,1,,3.0,1.0,1.0,7.0,4.0,2.0,,4.0,1.0,,1.0,1.0,2.0,,,,,0.8181,,,,3.0,1.0,,1.0,,1.0,1.0,0.8537,,,
