match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal
14083136,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191.0,2805,M,791773,EUR,796003200,G,1,1,False,33.0,16.0,23.0,6.0,0.0,13.0,13.0,3.0,20.0,2.0,11.0,1.0,2.0,2.0,1.0,1.0,90.0,46.0,6.6,17.0,0.00043839,57.505586021524,7.0,33.39,11.13,0.1981,0,0.2273,0.08,0.02,-0.04,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176.0,6479,M,1116388,EUR,1027382400,D,2,2,False,31.0,26.0,3.0,,0.0,11.0,13.0,15.0,18.0,4.0,6.0,,,,,,90.0,60.0,7.1,13.0,0.00739404,121.37385675788,15.0,72.24,21.945,,0,,-0.05,0.07,0.21,,Jon Aramburu,ElBufalo,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,21.995932373964,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185.0,1209,M,1466116,EUR,1145750400,D,31,31,False,38.0,36.0,1.0,,0.0,22.0,22.0,14.0,16.0,6.0,,,,,,,90.0,53.0,7.6,2.0,0.00660407,161.71882706781,18.0,112.77,30.87,,1,,0.14,0.12,0.4,,Jon Martín,,,,7.0,,,2.0,,2.0,2.0,,,30.951452889969,1.0,2.0,2.0,1.0,1.0,0.0934,-0.32,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192.0,2892,M,257091,EUR,842918400,D,16,16,False,30.0,29.0,2.0,1.0,0.0,23.0,23.0,6.0,7.0,2.0,,,,,,,47.0,39.0,6.2,1.0,0.00183572,60.39689731961,10.0,-10.29,3.045,,0,,0.01,0.01,0.49,,,,,2.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175.0,419,M,966441,EUR,871689600,D,3,3,False,29.0,23.0,3.0,,0.0,14.0,17.0,9.0,12.0,1.0,1.0,,,,,,90.0,41.0,6.5,8.0,0.00535116,52.913372073341,7.0,35.91,15.015,,0,,0.0,0.01,-0.14,,,,1.0,2.0,4.0,1.0,,,,,4.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3550,M,280979,EUR,849225600,M,11,11,False,26.0,23.0,1.0,,0.0,7.0,8.0,16.0,18.0,1.0,3.0,,,,,,70.0,38.0,7.0,7.0,0.0324861,134.2581290633,12.0,93.45,29.505,,1,,0.25,0.25,0.14,,,,1.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,,51.184763219259,2.0,,,,2.0,0.0268,-0.18,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
14083136,home,Real Sociedad,Jon Gorrotxategi,jon-gorrotxategi,J. Gorrotxategi,M,4,177.0,607,M,1216309,EUR,1012608000,M,4,4,False,54.0,47.0,3.0,2.0,1.0,30.0,31.0,17.0,23.0,2.0,4.0,,,,,,90.0,72.0,7.4,10.0,0.0139367,145.70450379341,20.0,71.715,29.82,,0,,0.13,0.21,0.2,,Jon Gorrotxategi,,1.0,3.0,5.0,2.0,,2.0,,2.0,2.0,1.0,,46.510776948136,2.0,,1.0,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
14083136,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179.0,748,M,980410,EUR,1012435200,M,8,8,False,26.0,22.0,,,1.0,10.0,11.0,12.0,15.0,1.0,5.0,,,,,,45.0,31.0,6.8,5.0,0.0209708,100.0206267496,10.0,77.28,22.89,,0,,0.01,0.18,-0.02,,,,,2.0,1.0,1.0,,,,,,,1.0,22.969051264691,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
14083136,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174.0,1646,M,966862,EUR,1009411200,M,7,7,False,8.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,3.0,1.0,3.0,,,,,,45.0,17.0,6.7,4.0,0.132734,92.610746543047,7.0,-31.185,3.57,,0,,0.25,-0.02,-0.03,,,,1.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
14083136,home,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185.0,6267,M,949156,EUR,1031443200,F,24,24,False,24.0,21.0,2.0,,0.0,7.0,7.0,14.0,17.0,3.0,4.0,,,,,,81.0,41.0,6.1,9.0,0.0167457,89.408865167518,11.0,0.10499999999997,6.51,,2,,-0.11,0.02,0.21,,,luka_sucic,1.0,7.0,2.0,,3.0,4.0,,,,,1.0,,,,2.0,,,0.3937,-0.52,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,
14083136,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181.0,11730,M,823622,EUR,861580800,F,10,10,False,22.0,21.0,,,0.0,13.0,13.0,8.0,9.0,1.0,3.0,,,,,,86.0,45.0,9.9,8.0,0.312347,117.32286146824,12.0,76.02,39.06,,2,,0.42,0.38,0.2,,,mikel10oyar,1.0,8.0,9.0,1.0,1.0,2.0,,,3.0,2.0,,46.03816607685,2.0,,1.0,,5.0,0.1409,0.92,5.0,,,,4.0,,2.0,,True,1.0,2.0,2.0,0.9357,,,,,,
14083136,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180.0,881,M,838159,EUR,859680000,D,5,5,True,7.0,6.0,1.0,1.0,0.0,6.0,6.0,,1.0,8.0,,,,,,,45.0,17.0,6.6,1.0,6.554e-05,9.1331913315453,2.0,-2.205,1.26,,0,,-0.01,0.0,-0.02,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175.0,2582,M,353250,EUR,818899200,D,20,20,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,45.0,10.0,7.0,4.0,0.136742,21.030716024653,3.0,15.75,9.135,,0,,0.15,0.37,-0.17,,,,,3.0,2.0,,1.0,2.0,,,1.0,,,7.9737910682435,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,
14083136,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178.0,481,M,1139409,EUR,1057190400,M,28,28,True,7.0,3.0,4.0,,0.0,1.0,3.0,2.0,4.0,,1.0,,,,,,20.0,13.0,6.4,7.0,0.0207161,91.273247031292,5.0,8.4,22.26,,1,,0.25,0.24,-0.06,,Pablo Marín,,,3.0,,,2.0,,,,,,1.0,11.213790126447,1.0,,,,,0.0317,-0.23,,,,1.0,1.0,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184.0,2013,M,845385,EUR,852595200,M,23,23,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,3.0,,,,,,9.0,14.0,7.2,4.0,0.0141093,36.947440799732,5.0,9.66,8.82,,2,,0.02,0.19,0.18,,,,,1.0,1.0,,,1.0,,,1.0,,,8.871229001666,1.0,,,,,0.8371,0.32,,,,1.0,1.0,,,,,,1.0,1.0,0.8704,,,,,,
14083136,home,Real Sociedad,Orri Steinn Óskarsson,orri-steinn-oskarsson,O. S. Óskarsson,F,9,186.0,2706,M,1026015,EUR,1093737600,F,9,9,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,11.0,8.0,6.7,1.0,0.00044567,,,,,,1,,-0.01,,0.2,,,,,,2.0,,,,,,1.0,1.0,,,,1.0,,,,0.0826,-0.34,,,,,,,,1.0,,,1.0,,0.5274,,,,,,
14083136,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187.0,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194.0,111,M,1000247,EUR,1047168000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178.0,410,M,785468,EUR,764812800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Ibai Aguirre,ibai-basurko,I. Aguirre,M,31,,22,M,1545061,EUR,1168387200,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ibai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aguirre,,,,,
14083136,home,Real Sociedad,Dani Díaz,dani-diaz,D. Díaz,M,26,165.0,312,M,1466128,EUR,1150934400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dani Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Job Ochieng,job-ochieng,J. Ochieng,M,47,185.0,692,M,1111081,EUR,1042761600,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,home,Real Sociedad,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183.0,323,M,1099175,EUR,1032393600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083136,away,Celta Vigo,Ionuț Radu,ionut-radu,I. Radu,G,13,188.0,3683,M,815202,EUR,864777600,G,13,13,False,23.0,20.0,5.0,2.0,0.0,18.0,20.0,2.0,3.0,,5.0,1.0,1.0,,,,90.0,28.0,6.3,3.0,0.00029105,12.055043903632,2.0,0.42,0.52500000000001,0.0534,0,-0.6665,0.02,0.0,-0.28,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14083136,away,Celta Vigo,Manu Fernández,manu-fernandez,M. Fernández,D,12,185.0,116,M,1630975,EUR,987984000,D,12,12,False,42.0,38.0,5.0,3.0,0.0,19.0,19.0,19.0,23.0,3.0,3.0,,,,,,45.0,52.0,7.1,5.0,0.0131229,154.20115045861,17.0,107.625,25.935,,0,,0.04,0.13,0.29,,,,,1.0,3.0,,1.0,,,1.0,2.0,1.0,,47.322363951091,2.0,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,
14083136,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185.0,781,M,360718,EUR,801964800,D,2,2,False,48.0,47.0,1.0,1.0,0.0,34.0,35.0,13.0,13.0,5.0,5.0,,,,,,90.0,58.0,6.4,1.0,0.00748142,52.698216614112,10.0,26.46,10.5,,0,,0.12,0.05,-0.45,,,,,2.0,5.0,,,,,,2.0,2.0,1.0,,,3.0,,,,,,1.0,2.0,,,,,,,True,,,,,,,,,,
