match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,captain,stat_lastManTackle,stat_wasFouled,stat_dispossessed,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_bigChanceCreated,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_penaltyMiss,player_sofascoreId,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_ownGoals
11369300,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,37.0,24.0,25.0,12.0,13.0,17.0,11.0,20.0,3.0,10.0,2.0,4.0,1.0,1.0,90.0,47.0,7.9,13.0,0.0,0.0,0.00419585,0,0.8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,866810,EUR,839116800,D,2,2,False,25.0,21.0,3.0,2.0,6.0,7.0,16.0,19.0,2.0,4.0,,,,,90.0,53.0,6.7,7.0,0.0392,0.0,0.0198373,1,,1.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,False,26.0,17.0,7.0,1.0,10.0,12.0,7.0,14.0,1.0,5.0,,,,,90.0,28.0,6.6,10.0,0.0,0.0,0.00227363,0,,,,,2.0,2.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Aleksandar Sedlar,aleksandar-sedlar,A. Sedlar,D,4,180.0,222,M,799195,EUR,692582400,D,4,4,False,27.0,23.0,5.0,2.0,16.0,17.0,7.0,10.0,1.0,2.0,,,,,75.0,28.0,6.6,4.0,0.0,0.0,0.00423322,0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Rubén Duarte,ruben-duarte,R. Duarte,D,5,180.0,322,M,253415,EUR,813974400,D,3,3,False,28.0,18.0,7.0,1.0,5.0,6.0,14.0,26.0,4.0,6.0,,,,,90.0,63.0,7.4,17.0,0.0,0.0,0.0324597,0,,4.0,1.0,1.0,4.0,5.0,,3.0,2.0,,,1.0,1.0,2.0,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,False,41.0,28.0,3.0,1.0,13.0,17.0,16.0,25.0,2.0,6.0,,,,,90.0,64.0,7.3,18.0,0.0,0.0,0.0270483,0,,1.0,1.0,,8.0,13.0,1.0,3.0,3.0,,,6.0,2.0,4.0,4.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,30.0,19.0,5.0,1.0,7.0,8.0,12.0,22.0,,6.0,,,,,88.0,35.0,6.4,12.0,0.0,0.0,0.0144252,0,,,,,7.0,4.0,5.0,,,,,2.0,2.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Xeber Alkain,xeber-alkain,X. Alkain,M,7,174.0,53,M,1010409,EUR,867283200,M,17,17,False,16.0,11.0,1.0,1.0,3.0,4.0,8.0,14.0,,1.0,,,,,66.0,22.0,6.6,9.0,0.0,0.0,0.0150093,0,,2.0,,1.0,5.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,22.0,18.0,2.0,2.0,5.0,6.0,13.0,17.0,,5.0,,,,,87.0,35.0,6.8,11.0,0.0519,0.0,0.216824,1,,1.0,,2.0,6.0,3.0,,2.0,1.0,,,,,2.0,,3.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
11369300,home,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,M,11,11,False,25.0,17.0,3.0,2.0,7.0,8.0,11.0,23.0,,6.0,,,,,90.0,45.0,7.6,19.0,0.0528,0.0,0.214342,1,,6.0,1.0,,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
