match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_wonTackle,stat_errorLeadToAShot,stat_challengeLost,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyFaced,stat_goalkeeperValueNormalized,stat_penaltyConceded
13981631,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,36.0,27.0,15.0,9.0,0.0,22.0,26.0,5.0,10.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,41.0,7.2,9.0,0.0141942,171.19462486906,8.0,41.685,53.76,59.795735633906,1.0,0.0,1.0,0,0.0699,0.25,0.05,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981631,home,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,31,31,False,51.0,41.0,5.0,1.0,0.0,24.0,24.0,17.0,27.0,1.0,6.0,,,,,,90.0,64.0,7.1,12.0,0.320994,167.51476098221,27.0,36.54,14.07,11.918876834669,1.0,,3.0,1,,0.23,0.11,0.14,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0255,-0.11,,,,,,,,,,,,,,,,,,,,,,,
13981631,home,Como,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,1403348,EUR,1104969600,D,14,14,False,61.0,54.0,4.0,2.0,0.0,36.0,38.0,18.0,23.0,2.0,4.0,,,,,,90.0,67.0,7.1,7.0,0.00857783,127.05325601847,15.0,87.255,19.635,21.646287649387,1.0,,,1,,0.27,0.13,-0.08,,,3.0,3.0,3.0,4.0,1.0,,1.0,,0.0305,0.01,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13981631,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,62.0,56.0,4.0,,0.0,44.0,44.0,12.0,18.0,6.0,7.0,,,,,,90.0,71.0,6.7,6.0,0.00395122,196.7658642723,25.0,52.29,26.565,27.063027343592,1.0,,,0,,0.08,0.09,0.29,,,3.0,,6.0,1.0,,,,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
13981631,home,Como,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,3,3,False,39.0,28.0,3.0,,1.0,10.0,14.0,18.0,25.0,2.0,1.0,,,,,,90.0,57.0,6.8,14.0,0.0136454,107.30594969402,9.0,73.29,24.045,25.305781335497,1.0,,1.0,0,,0.01,0.11,0.16,1.0,,,3.0,3.0,3.0,,2.0,,,,,,,,,1.0,,,alexxv_5,1.0,1.0,,,,,,,,,,,,,
13981631,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,46.0,41.0,1.0,1.0,0.0,24.0,28.0,17.0,18.0,3.0,5.0,,,,,,68.0,58.0,7.0,6.0,0.0145853,69.093226052027,11.0,-1.26,9.24,,,,,0,,0.02,0.04,0.2,,,1.0,,3.0,5.0,,1.0,1.0,2.0,,,1.0,,1.0,,,Maximo Perrone,,maxiperrone16,1.0,2.0,2.0,,,,,,,,,,,,
13981631,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,68.0,60.0,2.0,1.0,1.0,31.0,34.0,29.0,34.0,,6.0,,,,,,90.0,81.0,7.9,11.0,0.183784,177.37333745399,17.0,85.05,34.125,52.335101549157,2.0,,2.0,1,,0.14,0.25,0.14,1.0,,,1.0,3.0,5.0,,2.0,2.0,1.0,0.7884,0.32,1.0,,,,2.0,,,,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,0.9864,,,,,,
13981631,home,Como,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185,4146,M,1800245,EUR,1132531200,M,17,17,False,12.0,8.0,,,0.0,4.0,7.0,4.0,5.0,,4.0,,,,,,68.0,26.0,6.3,8.0,0.00699854,66.044355915679,6.0,1.05,17.745,,,,,3,,0.01,-0.37,-0.11,1.0,,1.0,1.0,4.0,5.0,3.0,1.0,,2.0,0.4806,-0.69,,,2.0,,,,,,,3.0,2.0,,,,,2.0,,1.0,1.0,,,,
13981631,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,10,10,False,19.0,16.0,,,0.0,6.0,7.0,10.0,12.0,,3.0,,,,,,73.0,27.0,6.9,7.0,0.0876733,121.23059950157,11.0,95.55,22.26,87.820380315706,5.0,,,2,,0.33,0.46,0.13,,,1.0,,4.0,,1.0,,,,0.0709,-0.28,,,,,2.0,,,nicopaz1o,1.0,,,,,,,2.0,,,,1.0,,,
13981631,home,Como,Martin Baturina,martin-baturina,M. Baturina,M,20,172,10490,M,1090019,EUR,1045353600,M,20,20,False,28.0,21.0,,,1.0,7.0,8.0,14.0,20.0,,3.0,,,,,,68.0,37.0,9.1,9.0,0.441097,138.36620531977,13.0,80.325,32.655,87.166522281963,5.0,,4.0,2,,0.4,0.57,0.14,,,,1.0,,4.0,,1.0,1.0,1.0,0.0896,0.49,1.0,,,,,,,martinbaturina,,1.0,1.0,,2.0,1.0,1.0,2.0,0.1824,,,1.0,,,
