match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,player_sofascoreId,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt
10408295,home,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,180,189,M,128600,EUR,599788800,G,1,1,False,True,20.0,17.0,6.0,3.0,16.0,18.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,23.0,7.1,3.0,0.0,0.0,0.00014834,0,0.5127,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408295,home,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,173,199,M,843180,EUR,791856000,D,2,2,False,,18.0,13.0,3.0,1.0,4.0,5.0,10.0,16.0,6.0,,,,62.0,38.0,6.9,10.0,0.0,0.0,0.0444782,0,,2,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
10408295,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,189,336,M,943713,EUR,858297600,D,5,5,False,,10.0,8.0,,,7.0,8.0,1.0,2.0,,,,,17.0,11.0,6.6,2.0,0.0,0.0,0.00136998,0,,15,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10408295,home,Real Valladolid,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,190,4375,M,877103,EUR,699321600,D,15,15,False,,108.0,93.0,17.0,7.0,52.0,54.0,41.0,54.0,8.0,,,,90.0,121.0,7.2,16.0,0.1246,0.0,0.166776,2,,18,,,8.0,6.0,9.0,9.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10408295,home,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,175,372,M,333595,EUR,774748800,D,12,12,False,,42.0,38.0,4.0,2.0,17.0,19.0,22.0,26.0,7.0,,,,71.0,58.0,7.0,6.0,0.0,0.0,0.0346046,0,,15,3.0,1.0,2.0,2.0,2.0,4.0,2.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,
10408295,home,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,184,312,M,857178,EUR,855878400,M,4,4,False,,35.0,29.0,3.0,1.0,7.0,7.0,22.0,30.0,8.0,,,,62.0,44.0,6.8,10.0,0.0,0.0,0.0201049,0,,71,2.0,,1.0,,3.0,4.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,
10408295,home,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,171,180,M,182243,EUR,613180800,M,17,17,False,,96.0,77.0,22.0,8.0,41.0,42.0,37.0,56.0,10.0,,,,90.0,104.0,6.6,22.0,0.037,0.0,0.254343,1,,,2.0,1.0,3.0,2.0,5.0,3.0,2.0,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,,
10408295,home,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,174,148,M,916136,EUR,830908800,M,6,6,False,,74.0,70.0,9.0,7.0,26.0,26.0,44.0,55.0,5.0,,,,90.0,95.0,7.3,13.0,0.0802,0.0,0.049192,3,,,7.0,,1.0,,4.0,4.0,,,3.0,2.0,3.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,
10408295,home,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,178,20323,M,937937,EUR,973036800,F,11,11,False,,29.0,22.0,2.0,2.0,5.0,5.0,19.0,30.0,2.0,,,,90.0,68.0,7.4,21.0,0.0635,0.0,0.198188,2,,19,6.0,2.0,1.0,,9.0,14.0,,1.0,4.0,1.0,1.0,2.0,2.0,,3.0,,,,2.0,13.0,8.0,gonzaloplata,1.0,1.0,,
10408295,home,Real Valladolid,Cyle Larin,cyle-larin,C. Larin,F,187,1609,M,790179,EUR,798076800,F,25,25,False,,8.0,6.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,,,,90.0,20.0,7.1,3.0,0.4004,0.0,0.00558378,4,,9,,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,
10408295,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,174,1580,M,252863,EUR,729043200,F,22,22,False,,19.0,13.0,3.0,3.0,4.0,5.0,11.0,20.0,,,,,71.0,43.0,6.6,16.0,0.0493,0.0,0.308856,2,,11,6.0,2.0,,,5.0,4.0,,2.0,4.0,1.0,1.0,,,,2.0,,,,1.0,3.0,,,,1.0,,
10408295,home,Real Valladolid,David Torres,david-torres,D. Torres,D,182,147,M,1214359,EUR,1046822400,D,32,32,True,,83.0,71.0,6.0,2.0,52.0,60.0,19.0,23.0,2.0,,,,73.0,85.0,6.7,13.0,0.0,0.0,0.00370396,0,,4,,,5.0,7.0,5.0,8.0,,1.0,1.0,,,,,,,,,,,,,,,,,
